date;region;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron
2021-08-11;BRE;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9;NA;NA;NA;NA
2021-08-11;COR;Non-vaccinés;1475.62;152.83;173.64;70.5;3.0;2.0;5.0;5.0;131066.26;2.06;3.38;0;0
2021-08-11;CVL;Primo dose récente;1015.35;54.27;39.58;19.33;0.0;0.0;0.0;0.0;169702.95;3.74;0;NA;NA
2021-08-11;CVL;Complet entre 3 mois et 6 mois - sans rappel;540.01;47.39;11.16;4.66;1.5;1.5;0.0;0.0;312663.8;0;0;33.33;NA
2021-08-11;CVL;Complet de 6 mois et plus - sans rappel;25.94;3.13;0.25;0.0;0.0;0.0;0.0;0.0;14115.88;0;NA;NA;NA
2021-08-11;GES;Primo dose récente;2930.06;173.17;110.13;57.66;1.12;1.12;1.05;1.0;355701.51;1.2;0;0;0
2021-08-11;GES;Complet de moins de 3 mois - sans rappel;4334.74;594.13;201.99;102.31;0.62;0.62;0.09;0.0;2214685.41;4.19;2.33;0;NA
2021-08-11;GES;Complet entre 3 mois et 6 mois - sans rappel;1630.06;180.78;60.07;28.54;6.76;6.62;0.09;0.0;706747.57;2.22;0;0;NA
2021-08-11;HDF;Primo dose récente;2530.0;129.17;128.67;50.41;1.0;1.0;1.0;1.0;375034.55;3.2;2.22;NA;0
2021-08-11;HDF;Complet de moins de 3 mois - sans rappel;4028.52;439.29;220.84;91.37;3.0;1.0;1.0;1.0;2392067.85;2.4;1.25;0;NA
2021-08-11;HDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-11;HDF;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-11;IDF;Non-vaccinés;17495.67;1159.82;1861.35;586.28;72.38;61.52;21.95;15.67;3899370.08;3.3;4.45;2.25;7.89
2021-08-11;IDF;Complet de moins de 3 mois - sans rappel;14644.5;799.76;664.38;187.51;16.03;14.83;4.61;4.0;5194305.39;1.73;1.62;0;0
2021-08-11;IDF;Complet de 6 mois et plus - sans rappel;209.56;9.12;4.68;2.58;1.0;1.0;0.0;0.0;39516.62;0;0;0;NA
2021-08-11;IDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.96;NA;NA;NA;NA
2021-08-11;LRE;Non-vaccinés;2125.81;292.73;278.06;120.52;5.25;3.5;0.5;0.5;462497.71;7.21;4.84;20;NA
2021-08-11;LRE;Primo dose efficace;453.14;44.84;22.04;5.14;0.0;0.0;0.0;0.0;84682.99;5.09;0;NA;NA
2021-08-11;MAR;Complet entre 3 mois et 6 mois - sans rappel;142.26;8.04;9.35;6.01;0.38;0.15;0.0;0.0;19747.51;0.39;0.71;NA;NA
2021-08-11;MAY;Complet entre 3 mois et 6 mois - sans rappel;28.63;2.14;0.0;0.0;0.0;0.0;0.0;0.0;12106.7;NA;NA;NA;NA
2021-08-11;NAQ;Primo dose efficace;3418.2;220.11;92.77;44.27;0.0;0.0;1.08;1.08;516093.82;5.16;2.34;NA;0
2021-08-11;NAQ;Complet entre 3 mois et 6 mois - sans rappel;1940.74;230.01;106.72;51.3;2.4;2.4;0.08;0.08;836422.67;1.23;0.15;41.67;0
2021-08-11;NAQ;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.95;NA;NA;NA;NA
2021-08-11;NOR;Complet entre 3 mois et 6 mois - sans rappel;924.21;87.3;34.89;10.79;3.11;2.0;0.0;0.0;436859.79;0;0;0;NA
2021-08-11;NOR;Complet de 6 mois et plus - sans rappel;118.32;10.52;2.31;0.63;1.0;1.0;0.0;0.0;34282.11;0;0;0;NA
2021-08-11;OCC;Primo dose récente;3081.74;338.99;322.63;196.06;5.46;5.0;3.12;2.0;375270.17;7.07;3.79;40;50
2021-08-11;OCC;Complet de 6 mois et plus - sans rappel;403.01;27.44;23.34;7.77;1.0;1.0;1.0;1.0;38533.74;0.09;0;0;0
2021-08-11;OCC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.99;NA;NA;NA;NA
2021-08-11;PAC;Primo dose récente;2698.16;284.0;313.56;152.92;6.03;5.03;0.14;0.14;306795.26;3.25;1.82;0;0
2021-08-11;PAC;Primo dose efficace;3801.96;268.39;213.73;70.24;3.6;3.6;1.2;1.2;459941.59;1.62;0.13;0;0
2021-08-11;PAC;Complet entre 3 mois et 6 mois - sans rappel;3721.28;296.94;270.6;86.55;15.1;10.17;1.5;1.0;755431.78;2.4;1.45;0;0
2021-08-11;PAC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-11;PDL;Primo dose efficace;2588.94;83.38;39.94;11.89;0.0;0.0;0.0;0.0;313335.06;3.3;0;NA;NA
2021-08-11;PDL;Complet entre 3 mois et 6 mois - sans rappel;1038.26;130.37;33.59;15.96;2.0;2.0;0.09;0.0;433489.22;3.36;0;0;NA
2021-08-12;ARA;Complet de 6 mois et plus - sans rappel;195.64;28.31;19.32;10.06;1.0;1.0;0.0;0.0;44988.43;5.64;10.14;0;NA
2021-08-12;ARA;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.99;NA;NA;NA;NA
2021-08-12;BFC;Complet de moins de 3 mois - sans rappel;1651.07;261.92;91.89;51.56;2.0;1.0;1.0;1.0;1080331.4;0;0;NA;0
2021-08-12;BFC;Complet entre 3 mois et 6 mois - sans rappel;645.42;105.45;35.8;19.62;1.0;1.0;0.0;0.0;391399.32;3.83;6.09;0;NA
2021-08-12;BFC;Complet de 6 mois et plus - sans rappel;60.15;11.22;1.19;1.11;1.0;1.0;0.0;0.0;23795.18;0;0;0;NA
2021-08-12;BRE;Non-vaccinés;6720.65;502.86;440.52;205.26;6.1;1.5;5.0;3.0;896631.05;1.62;1.07;0;0
2021-08-12;BRE;Primo dose efficace;3528.64;131.18;45.01;16.15;1.0;1.0;0.0;0.0;316626.88;2.93;0;0;NA
2021-08-12;BRE;Complet de moins de 3 mois - sans rappel;2744.71;422.32;142.99;65.76;0.2;0.0;0.0;0.0;1452360.79;0;0;NA;NA
2021-08-12;BRE;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.65;NA;NA;NA;NA
2021-08-12;BRE;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.89;NA;NA;NA;NA
2021-08-12;COR;Primo dose récente;199.04;21.61;23.08;15.87;0.0;0.0;0.0;0.0;15984.63;0;0;NA;NA
2021-08-12;COR;Complet de moins de 3 mois - sans rappel;477.61;47.44;41.98;13.02;0.25;0.0;0.0;0.0;96202.89;0;0;NA;NA
2021-08-12;COR;Complet de 6 mois et plus - sans rappel;88.08;2.55;1.78;0.36;1.0;1.0;0.0;0.0;2985.91;0;0;0;NA
2021-08-12;COR;Complet entre 3 mois et 6 mois - sans rappel;378.29;37.15;23.49;9.39;0.0;0.0;0.0;0.0;68333.94;0;0;NA;NA
2021-08-12;CVL;Non-vaccinés;3456.98;263.95;251.64;108.53;6.0;3.0;5.5;5.0;752978.29;7.46;4.87;0;0
2021-08-12;CVL;Primo dose efficace;1514.23;53.38;20.64;11.34;0.0;0.0;0.0;0.0;217392.23;0;0;NA;NA
2021-08-12;CVL;Complet de moins de 3 mois - sans rappel;1666.94;189.44;73.85;39.06;0.0;0.0;1.0;1.0;1072926.59;5.49;6.81;NA;NA
2021-08-12;CVL;Complet entre 3 mois et 6 mois - sans rappel;660.73;54.79;23.49;8.16;1.0;1.0;0.0;0.0;322379.45;23.2;18.83;0;NA
2021-08-12;CVL;Complet de 6 mois et plus - sans rappel;61.84;2.29;7.83;1.0;0.0;0.0;0.0;0.0;17427.81;25.54;0;NA;NA
2021-08-12;CVL;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-08-12;GES;Complet de moins de 3 mois - sans rappel;4168.36;540.78;182.86;72.99;3.54;3.54;0.09;0.0;2212352.85;3.81;2.23;0;NA
2021-08-12;GES;Complet entre 3 mois et 6 mois - sans rappel;1556.58;193.58;55.52;27.32;2.74;1.6;0.09;0.0;724601.75;0.15;0;0;NA
2021-08-12;GES;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.91;NA;NA;NA;NA
2021-08-12;GUA;Non-vaccinés;1406.51;473.35;574.06;341.14;54.22;23.99;7.0;1.0;264823.67;7.31;3.99;16;0
2021-08-12;GUY;Complet entre 3 mois et 6 mois - sans rappel;66.39;7.54;6.67;3.33;0.41;0.0;0.0;0.0;14170.58;0;0;NA;NA
2021-08-12;HDF;Non-vaccinés;9548.94;712.85;728.36;304.37;19.2;15.2;5.0;3.0;1842358.7;2.93;2.66;0;0
2021-08-12;HDF;Primo dose récente;2983.76;105.44;88.95;40.58;1.0;1.0;0.0;0.0;356125.78;1.49;0;0;NA
2021-08-12;HDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.98;NA;NA;NA;NA
2021-08-12;IDF;Non-vaccinés;19078.7;1092.17;1853.7;553.77;69.68;54.9;28.4;21.12;3856970.86;5.15;5.1;2.65;0
2021-08-12;IDF;Complet de moins de 3 mois - sans rappel;15508.27;706.19;638.11;174.65;22.52;18.12;2.73;2.62;5210781.0;5.09;5.94;10.05;0
2021-08-12;IDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.95;NA;NA;NA;NA
2021-08-12;LRE;Complet de 6 mois et plus - sans rappel;3.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;262.78;NA;NA;NA;NA
2021-08-12;MAR;Non-vaccinés;1046.9;273.69;404.18;178.49;66.13;23.9;12.0;6.0;264956.57;30.62;29.35;35.25;25
2021-08-12;MAR;Primo dose efficace;114.92;15.82;25.63;7.88;4.48;2.1;0.0;0.0;17636.17;64.16;38.17;52.38;NA
2021-08-12;MAR;Primo dose récente;55.56;12.36;16.22;6.85;1.34;0.0;0.0;0.0;11304.94;22.38;29.78;NA;NA
2021-08-12;MAY;Non-vaccinés;130.04;9.78;4.0;3.0;0.0;0.0;0.0;0.0;209480.81;0;0;NA;NA
2021-08-12;MAY;Primo dose efficace;32.5;0.22;0.0;0.0;0.0;0.0;0.0;0.0;16671.99;NA;NA;NA;NA
2021-08-12;MAY;Complet de moins de 3 mois - sans rappel;146.7;3.34;2.0;0.0;0.0;0.0;0.0;0.0;35442.1;NA;NA;NA;NA
2021-08-12;MAY;Complet de 6 mois et plus - sans rappel;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.69;NA;NA;NA;NA
2021-08-12;NAQ;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.99;NA;NA;NA;NA
2021-08-12;NOR;Non-vaccinés;3920.48;328.64;292.58;132.73;14.78;12.0;1.0;0.0;859938.25;3.7;3.55;0;NA
2021-08-12;NOR;Complet entre 3 mois et 6 mois - sans rappel;994.35;131.59;35.48;22.44;2.11;2.0;0.0;0.0;445745.55;6.27;0;0;NA
2021-08-12;NOR;Complet de 6 mois et plus - sans rappel;180.25;14.62;12.98;2.21;0.0;0.0;1.0;1.0;38991.98;0;0;NA;0
2021-08-12;OCC;Complet entre 3 mois et 6 mois - sans rappel;3938.1;343.98;243.41;89.82;8.94;8.94;5.0;5.0;808939.43;8.54;2.66;15.97;0
2021-08-12;PAC;Complet de moins de 3 mois - sans rappel;6429.58;725.15;562.09;232.44;14.29;8.95;3.55;2.33;1760444.87;2.98;2.02;18.76;0
2021-08-12;PAC;Complet entre 3 mois et 6 mois - sans rappel;3450.61;321.62;248.73;87.62;7.29;4.29;6.69;4.58;772184.11;4.09;0.02;0;0
2021-08-12;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.89;NA;NA;NA;NA
2021-08-12;PDL;Primo dose récente;3353.79;95.02;106.37;39.82;1.0;1.0;0.06;0.06;267866.97;1.33;3.4;NA;0
2021-08-13;ARA;Primo dose récente;5363.69;237.79;247.4;125.19;1.37;1.37;0.02;0.02;410674.67;1.24;1.8;0;0
2021-08-13;ARA;Primo dose efficace;8433.57;359.49;221.97;83.89;5.17;5.17;2.07;1.07;726076.11;2.96;0;0;0
2021-08-13;ARA;Complet entre 3 mois et 6 mois - sans rappel;2510.14;284.41;145.19;56.33;13.42;9.43;3.05;1.05;1043197.15;4.43;2.09;0;0
2021-08-13;ARA;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.99;NA;NA;NA;NA
2021-08-13;BFC;Complet entre 3 mois et 6 mois - sans rappel;939.51;95.56;30.33;12.88;3.14;3.14;3.0;2.0;389212.92;5.04;0;0;0
2021-08-13;BRE;Non-vaccinés;7238.5;409.58;415.98;165.09;12.0;9.0;1.0;0.0;878638.46;0.3;0.7;0;NA
2021-08-13;BRE;Primo dose efficace;4200.85;109.73;52.06;15.68;1.0;1.0;0.0;0.0;319545.41;2.34;0;NA;NA
2021-08-13;BRE;Complet de moins de 3 mois - sans rappel;3030.25;327.14;154.3;61.25;1.0;1.0;2.0;2.0;1467515.05;0.82;0;0;0
2021-08-13;COR;Non-vaccinés;1754.05;122.88;153.22;50.89;7.75;5.0;0.0;0.0;128526.21;1.62;0;0;NA
2021-08-13;CVL;Primo dose efficace;2098.01;53.55;44.59;16.44;1.33;1.33;0.0;0.0;227242.67;3.48;0;0;NA
2021-08-13;CVL;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-08-13;GES;Non-vaccinés;14084.43;937.81;850.49;364.42;15.28;13.42;5.0;5.0;1674119.86;4.44;3.16;0;0
2021-08-13;GUA;Primo dose récente;55.87;11.75;15.64;9.06;0.69;0.5;0.0;0.0;11433.92;7.34;0;0;NA
2021-08-13;GUA;Complet de moins de 3 mois - sans rappel;414.54;33.83;37.88;15.48;0.44;0.0;0.0;0.0;61860.79;10.91;21.19;NA;NA
2021-08-13;HDF;Complet entre 3 mois et 6 mois - sans rappel;1748.63;160.06;69.37;25.53;3.11;2.11;0.0;0.0;752780.26;6.67;0;0;NA
2021-08-13;HDF;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-13;IDF;Non-vaccinés;22250.81;1076.38;1860.26;503.26;54.31;39.67;22.56;20.0;3817415.88;3.45;4.23;3.37;0
2021-08-13;IDF;Complet entre 3 mois et 6 mois - sans rappel;3552.82;204.43;154.04;37.81;12.41;6.0;3.22;2.5;1330181.8;6.59;9.64;0;0
2021-08-13;LRE;Primo dose efficace;440.49;43.73;14.85;5.15;0.25;0.25;0.0;0.0;87057.71;17.9;30.12;0;NA
2021-08-13;LRE;Complet de 6 mois et plus - sans rappel;1.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;347.17;NA;NA;NA;NA
2021-08-13;MAR;Complet entre 3 mois et 6 mois - sans rappel;155.73;8.06;9.94;4.17;0.0;0.0;0.0;0.0;20987.9;16.89;0;NA;NA
2021-08-13;MAR;Complet de moins de 3 mois - sans rappel;281.69;11.83;19.46;5.31;3.74;0.0;0.0;0.0;37550.1;24.9;0;NA;NA
2021-08-13;MAR;Complet de 6 mois et plus - sans rappel;8.31;0.18;0.36;0.0;0.0;0.0;0.0;0.0;768.59;0;NA;NA;NA
2021-08-13;NAQ;Complet de moins de 3 mois - sans rappel;5946.46;608.17;309.05;130.44;3.49;2.09;2.5;2.0;2524245.41;5.49;4.01;0;0
2021-08-13;NAQ;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.99;NA;NA;NA;NA
2021-08-13;NAQ;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.96;NA;NA;NA;NA
2021-08-13;NOR;Complet de 6 mois et plus - sans rappel;253.86;15.62;7.89;2.07;0.0;0.0;0.0;0.0;43530.64;0;0;NA;NA
2021-08-13;OCC;Non-vaccinés;15645.15;1790.7;1932.51;958.58;50.09;35.65;14.3;10.17;1879041.6;9.48;6.74;3.01;8.2
2021-08-13;OCC;Primo dose récente;3761.66;271.26;278.51;140.99;1.92;1.74;4.09;3.22;338205.35;8.3;3.4;0;6.83
2021-08-13;OCC;Complet entre 3 mois et 6 mois - sans rappel;3637.78;277.8;189.65;70.64;7.04;7.04;2.5;2.5;808779.7;7.31;1.93;0;0
2021-08-13;OCC;Complet de 6 mois et plus - sans rappel;684.55;36.84;44.17;6.21;0.06;0.06;0.0;0.0;56877.57;24.43;0;0;NA
2021-08-13;OCC;Complet entre 3 mois et 6 mois - avec rappel;1.15;1.01;0.0;0.0;0.0;0.0;0.0;0.0;21.75;NA;NA;NA;NA
2021-08-13;PAC;Primo dose efficace;5051.23;264.02;235.33;92.35;5.44;5.44;1.0;1.0;489833.54;3.15;1.38;0;0
2021-08-13;PAC;Complet de moins de 3 mois - sans rappel;7721.92;704.9;590.92;232.3;13.69;9.02;5.17;5.17;1771939.45;2.03;1.32;0;0
2021-08-13;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.88;NA;NA;NA;NA
2021-08-13;PDL;Non-vaccinés;6207.65;325.69;294.66;132.47;11.83;7.83;4.0;4.0;1089797.5;3.43;5.77;0;0
2021-08-13;PDL;Primo dose récente;4016.29;92.89;97.32;41.56;2.0;2.0;0.0;0.0;261313.16;3.86;0.77;0;NA
2021-08-13;PDL;Primo dose efficace;4524.38;87.48;51.15;15.35;1.0;1.0;0.0;0.0;329740.38;3.2;0;NA;NA
2021-08-13;PDL;Complet entre 3 mois et 6 mois - sans rappel;1178.61;113.41;50.46;19.14;5.13;5.13;0.0;0.0;440277.16;4.34;0;0;NA
2021-08-13;PDL;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.94;NA;NA;NA;NA
2021-08-14;ARA;Non-vaccinés;7684.79;592.26;649.49;295.82;41.44;34.94;8.68;8.35;2545738.79;3.05;1.78;0;0
2021-08-14;ARA;Complet de 6 mois et plus - sans rappel;97.76;15.75;4.8;3.35;0.0;0.0;0.0;0.0;61785.94;0;0;NA;NA
2021-08-14;BFC;Complet de moins de 3 mois - sans rappel;1442.87;115.83;55.66;28.27;1.42;1.09;0.0;0.0;1100130.99;4.17;0;0;NA
2021-08-14;BFC;Complet entre 3 mois et 6 mois - sans rappel;574.55;60.76;20.97;9.64;3.93;3.64;0.0;0.0;393195.33;0;0;0;NA
2021-08-14;BRE;Complet entre 3 mois et 6 mois - sans rappel;712.58;70.72;39.86;21.78;4.0;4.0;0.0;0.0;442310.22;3.45;6.27;0;NA
2021-08-14;COR;Non-vaccinés;781.29;59.74;71.79;25.88;4.72;4.72;2.0;2.0;127646.23;0;0;0;0
2021-08-14;COR;Primo dose récente;99.03;3.99;5.72;3.53;0.04;0.04;0.0;0.0;14593.75;0;0;0;NA
2021-08-14;COR;Primo dose efficace;265.8;10.72;10.09;8.12;0.08;0.08;0.0;0.0;34468.63;0;0;0;NA
2021-08-14;CVL;Primo dose récente;681.07;27.77;23.58;13.07;0.0;0.0;0.0;0.0;142711.73;7.34;0;NA;NA
2021-08-14;CVL;Complet de 6 mois et plus - sans rappel;33.12;1.17;0.0;0.0;0.0;0.0;0.0;0.0;24762.5;NA;NA;NA;NA
2021-08-14;GES;Non-vaccinés;8377.44;479.0;491.84;187.9;25.93;17.5;4.77;4.0;1654964.29;2.55;0.61;6.45;0
2021-08-14;GES;Complet de moins de 3 mois - sans rappel;3874.72;302.3;130.41;51.91;3.0;2.0;0.09;0.0;2235884.75;0.95;0;0;NA
2021-08-14;GES;Complet de 6 mois et plus - sans rappel;139.73;16.03;6.13;3.05;1.0;1.0;0.0;0.0;54906.46;0;0;0;NA
2021-08-14;GES;Complet entre 3 mois et 6 mois - avec rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.11;NA;NA;NA;NA
2021-08-14;GUA;Non-vaccinés;397.92;76.03;106.36;56.25;44.36;12.49;5.0;2.0;262390.05;0;0;16.67;0
2021-08-14;GUA;Primo dose efficace;55.59;3.82;5.4;2.17;1.37;0.04;0.0;0.0;23146.51;0;0;NA;NA
2021-08-14;GUA;Complet de moins de 3 mois - sans rappel;191.16;11.87;11.65;4.65;2.14;0.25;0.0;0.0;62254.3;0;0;NA;NA
2021-08-14;GUA;Complet entre 3 mois et 6 mois - sans rappel;33.72;0.37;1.54;0.15;1.05;0.15;0.0;0.0;14265.87;0;0;NA;NA
2021-08-14;GUA;Complet de 6 mois et plus - sans rappel;1.4;0.01;0.01;0.01;0.0;0.0;0.0;0.0;312.77;0;0;NA;NA
2021-08-14;GUY;Complet de moins de 3 mois - sans rappel;101.12;8.25;4.7;2.6;0.0;0.0;0.0;0.0;34727.26;0;0;NA;NA
2021-08-14;GUY;Complet entre 3 mois et 6 mois - sans rappel;47.14;4.1;0.71;0.71;0.0;0.0;0.0;0.0;14685.71;0;0;NA;NA
2021-08-14;HDF;Complet de moins de 3 mois - sans rappel;3596.81;285.3;151.39;54.24;3.44;2.11;1.0;0.5;2424195.13;0.79;0;0;NA
2021-08-14;HDF;Complet de 6 mois et plus - sans rappel;75.7;6.46;3.4;1.23;0.0;0.0;0.0;0.0;42364.97;0;0;NA;NA
2021-08-14;IDF;Non-vaccinés;11481.89;462.6;969.22;243.58;51.44;36.8;29.5;20.0;3780741.17;4.37;5.42;4.67;0
2021-08-14;IDF;Primo dose récente;2167.41;50.26;92.42;26.03;3.21;3.08;0.0;0.0;534434.02;0.13;0.39;0;NA
2021-08-14;IDF;Primo dose efficace;4816.31;99.45;141.25;28.69;5.34;1.8;3.0;3.0;1254414.76;2.45;0;0;0
2021-08-14;IDF;Complet entre 3 mois et 6 mois - sans rappel;1956.78;79.6;67.51;10.87;7.61;6.2;2.0;1.0;1342809.54;4.69;1.2;0;NA
2021-08-14;LRE;Non-vaccinés;1409.29;129.32;123.58;30.86;7.25;6.5;0.0;0.0;448575.77;10.3;0;0;NA
2021-08-14;LRE;Complet de moins de 3 mois - sans rappel;953.28;48.81;26.13;11.17;1.25;1.0;0.0;0.0;218340.38;10.49;0;0;NA
2021-08-14;LRE;Complet de 6 mois et plus - sans rappel;5.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;426.92;NA;NA;NA;NA
2021-08-14;MAR;Primo dose efficace;40.01;5.32;3.03;0.77;5.14;0.1;0.0;0.0;17944.09;68.25;42.86;100;NA
2021-08-14;MAR;Complet entre 3 mois et 6 mois - sans rappel;62.13;3.12;3.11;2.89;0.41;0.0;0.0;0.0;21611.68;11;11.7;NA;NA
2021-08-14;MAR;Complet de 6 mois et plus - sans rappel;3.5;0.0;0.1;0.0;0.06;0.0;0.0;0.0;876.52;0;NA;NA;NA
2021-08-14;NAQ;Complet de moins de 3 mois - sans rappel;3550.2;280.33;154.3;58.65;7.04;3.84;2.25;1.0;2534053.76;2.77;0.57;0;NA
2021-08-14;NAQ;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.99;NA;NA;NA;NA
2021-08-14;NAQ;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.96;NA;NA;NA;NA
2021-08-14;NOR;Primo dose récente;744.36;34.67;22.85;12.51;1.0;1.0;0.0;0.0;201337.11;4.94;9.62;0;NA
2021-08-14;NOR;Primo dose efficace;1073.18;42.04;16.99;7.0;0.0;0.0;0.5;0.5;316877.63;7.66;0;NA;0
2021-08-14;NOR;Complet entre 3 mois et 6 mois - sans rappel;609.43;57.12;19.61;10.2;0.0;0.0;0.0;0.0;452549.0;0;0;NA;NA
2021-08-14;OCC;Non-vaccinés;7579.38;849.65;985.85;482.72;48.69;37.36;14.17;14.17;1859365.36;5.78;2.52;9.4;8.57
2021-08-14;OCC;Complet de moins de 3 mois - sans rappel;4150.2;414.06;279.03;133.13;15.93;8.65;1.33;0.33;2301241.5;10.19;5.63;15.67;0
2021-08-14;OCC;Complet de 6 mois et plus - sans rappel;150.97;19.92;8.88;2.93;2.03;2.03;0.0;0.0;64070.83;0;0;0;NA
2021-08-14;OCC;Complet entre 3 mois et 6 mois - avec rappel;0.07;0.03;0.0;0.0;0.0;0.0;0.0;0.0;21.73;NA;NA;NA;NA
2021-08-14;PAC;Primo dose récente;1502.51;89.5;119.17;55.72;3.45;2.45;1.0;1.0;270219.33;1.69;0;0;NA
2021-08-14;PAC;Primo dose efficace;2569.83;134.32;135.4;43.22;8.56;8.56;0.0;0.0;500117.58;1.67;0;0;NA
2021-08-14;PAC;Complet de moins de 3 mois - sans rappel;4039.58;299.01;304.4;114.65;13.13;6.12;1.33;1.33;1778804.0;1.61;0;0;0
2021-08-14;PAC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.95;NA;NA;NA;NA
2021-08-14;PDL;Primo dose efficace;2483.13;61.26;43.55;15.95;0.0;0.0;0.0;0.0;334626.81;4.34;0;NA;NA
2021-08-14;PDL;Complet de 6 mois et plus - sans rappel;54.39;9.39;5.2;1.24;0.0;0.0;0.0;0.0;35143.09;0;0;NA;NA
2021-08-14;PDL;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.94;NA;NA;NA;NA
2021-08-15;ARA;Non-vaccinés;1330.45;121.66;155.84;54.87;30.83;26.77;14.67;11.0;2530947.27;4;4.17;0;10
2021-08-15;ARA;Primo dose efficace;577.36;31.74;25.82;3.25;1.66;1.54;1.0;1.0;744471.8;5.94;0;0;0
2021-08-15;BFC;Primo dose récente;78.17;9.99;1.83;1.61;1.0;0.0;0.0;0.0;141991.35;0;0;NA;NA
2021-08-15;BFC;Complet entre 3 mois et 6 mois - sans rappel;225.83;33.42;5.33;3.04;1.43;1.14;1.0;1.0;395206.61;0;0;0;0
2021-08-15;BFC;Complet de 6 mois et plus - sans rappel;50.15;3.68;10.07;1.5;1.0;1.0;0.0;0.0;33519.11;0;0;0;NA
2021-08-15;BFC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-08-15;BRE;Primo dose efficace;323.98;19.07;7.13;1.47;1.0;1.0;0.02;0.02;320447.52;0;0;0;NA
2021-08-15;COR;Primo dose efficace;23.87;0.38;2.04;0.29;0.0;0.0;0.0;0.0;34318.32;0;0;NA;NA
2021-08-15;COR;Complet de moins de 3 mois - sans rappel;50.9;0.51;3.63;0.23;0.0;0.0;0.0;0.0;97435.96;0;0;NA;NA
2021-08-15;COR;Complet de 6 mois et plus - sans rappel;6.31;0.33;0.0;0.0;1.0;1.0;0.0;0.0;3940.23;NA;NA;0;NA
