date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2021-12-31;Complet de 6 mois et plus - avec rappel;"[80;+]";23016.04;2696.93;698.65;2137.27;155.08;133.85;7.48;6.48;17.34;14.21;2704938.96;86.67;88.09;76.32;31.03;29.67;112.27;6.0;12.0
2022-01-01;Non-vaccinés;[0,19];5412.3;1257.33;482.18;1437.01;57.85;41.34;9.52;7.52;0.0;0.0;10740575.54;74.02;74.19;62.2;85.55;NA;32.34;6.44;0.0
2022-01-01;Primo dose efficace;[0,19];88.44;12.1;7.41;23.67;0.8;0.47;0.0;0.0;0.0;0.0;164276.39;76.09;75.3;46.88;NA;NA;0.47;0.0;0.0
2022-01-01;Complet de 6 mois et plus - sans rappel;[0,19];130.74;24.7;16.45;39.99;4.31;1.71;0.11;0.11;0.0;0.0;132651.17;94.82;90.29;31.73;100;NA;1.71;0.11;0.0
2022-01-01;Complet de 6 mois et plus - avec rappel;[0,19];118.56;10.51;4.62;16.23;2.96;1.39;0.22;0.22;0.0;0.0;99756.8;99.51;100;65.17;100;NA;1.39;0.22;0.0
2022-01-01;Primo dose récente;[20,39];107.49;21.94;11.16;29.49;0.03;0.03;0.17;0.11;0.0;0.0;97561.8;82.11;71.63;0;0;NA;0.03;0.11;0.0
2022-01-01;Primo dose efficace;[20,39];348.79;57.57;30.37;75.26;6.83;5.79;0.14;0.0;0.0;0.0;442027.74;87.19;91.79;67.99;NA;NA;3.38;0.0;0.0
2022-01-01;Complet de moins de 3 mois - sans rappel;[20,39];1069.07;197.91;95.3;230.66;14.97;12.77;1.36;0.36;0.0;0.0;1035370.7;83.44;82.17;78.8;47.22;NA;9.75;0.36;0.0
2022-01-01;Complet entre 3 mois et 6 mois - sans rappel;[20,39];8384.74;2024.95;1249.11;2734.03;73.48;66.24;6.58;6.25;0.0;0.0;8434158.95;85.74;85.22;79.96;79.43;NA;40.57;5.25;0.0
2022-01-01;Complet de moins de 3 mois - avec rappel;[20,39];109.71;11.22;2.65;20.86;0.13;0.01;0.14;0.0;0.0;0.0;72896.6;83.37;94.03;100;NA;NA;0.0;0.0;0.0
2022-01-01;Primo dose efficace;[40,59];226.54;35.09;16.8;43.04;5.2;4.5;1.04;0.0;2.0;2.0;277773.82;64.45;65.24;57.14;NA;0;4.5;0.0;0.0
2022-01-01;Complet de moins de 3 mois - sans rappel;[40,59];658.07;84.18;34.47;114.97;1.94;1.16;0.32;0.14;1.0;1.0;717236.12;76.19;73.88;100;0;0;1.0;0.14;1.0
2022-01-01;Complet de 6 mois et plus - sans rappel;[40,59];1899.12;406.7;228.85;532.51;14.64;11.64;3.9;3.47;0.0;0.0;2016759.02;84.61;83.89;51.16;13.36;NA;10.47;3.47;0.0
2022-01-01;Complet de moins de 3 mois - avec rappel;[40,59];86.42;5.77;2.31;12.76;0.35;0.0;0.04;0.0;0.0;0.0;58327.13;76.76;52.04;NA;NA;NA;0.0;0.0;0.0
2022-01-01;Non-vaccinés;[60,79];923.27;179.21;102.44;262.29;126.91;106.97;64.75;55.42;33.47;22.09;1121902.47;44.08;35.28;16.87;11.81;8.05;103.31;55.42;22.09
2022-01-01;Primo dose récente;[60,79];34.88;7.26;2.88;4.45;3.21;2.2;1.22;1.0;0.0;0.0;28417.34;47.02;42.91;83.33;0;NA;2.2;1.0;0.0
2022-01-01;Complet de moins de 3 mois - sans rappel;[60,79];423.47;59.2;14.77;48.16;10.92;9.74;6.12;5.86;1.04;1.0;443594.8;85.06;96.1;32.26;35.05;0;9.68;4.86;1.0
2022-01-01;Complet entre 3 mois et 6 mois - sans rappel;[60,79];1357.32;246.76;96.43;251.01;47.34;39.95;11.02;7.04;7.05;6.66;2049137.57;73.2;70.38;39.06;41.39;0;35.03;7.04;5.66
2022-01-01;Complet de moins de 3 mois - avec rappel;[60,79];55.12;2.7;0.12;3.16;0.03;0.0;2.09;0.04;0.0;0.0;50622.23;97.1;27.27;NA;0;NA;0.0;0.04;0.0
2022-01-01;Non-vaccinés;"[80;+]";601.17;127.52;49.92;137.7;107.41;85.5;5.93;4.5;65.67;55.75;383513.38;52.95;48.54;45.1;0;5.25;79.75;4.5;51.75
2022-01-01;Complet de moins de 3 mois - avec rappel;"[80;+]";35.82;3.69;1.12;2.61;0.01;0.0;0.14;0.0;0.0;0.0;16164.57;95.65;95.54;NA;NA;NA;0.0;0.0;0.0
2022-01-01;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";212.06;29.61;4.96;13.96;7.8;7.46;1.0;1.0;2.05;2.05;105822.75;63.89;54.32;24.57;0;0;6.46;1.0;2.05
2022-01-01;Complet de 6 mois et plus - avec rappel;"[80;+]";3660.64;494.89;75.69;235.1;101.64;80.11;4.64;3.5;22.44;18.11;2714354.77;80.71;89.93;77.46;NA;18.62;60.11;3.5;16.11
2022-01-02;Complet entre 3 mois et 6 mois - avec rappel;[0,19];274.98;41.57;18.27;52.67;3.16;1.47;1.25;0.0;0.0;0.0;134647.77;94.38;90.66;40;NA;NA;1.22;0.0;0.0
2022-01-02;Complet de moins de 3 mois - sans rappel;[20,39];1687.65;372.97;216.24;472.74;20.59;19.03;3.33;3.33;0.0;0.0;1010693.44;82.91;83.95;87.32;0;NA;9.01;2.33;0.0
2022-01-02;Complet entre 3 mois et 6 mois - sans rappel;[20,39];15481.95;4443.73;2811.96;5708.92;69.07;49.04;4.19;3.0;0.0;0.0;8379245.76;87.24;86.08;85.87;100;NA;27.09;2.0;0.0
2022-01-02;Complet de 6 mois et plus - sans rappel;[20,39];3800.97;1104.46;690.55;1411.54;12.63;7.86;2.67;1.61;0.0;0.0;1428191.62;88.85;88.07;83.9;0;NA;4.92;1.61;0.0
2022-01-02;Complet de moins de 3 mois - avec rappel;[20,39];162.87;26.68;14.42;39.93;1.47;1.34;0.0;0.0;0.0;0.0;72934.57;78.56;79.09;6.72;NA;NA;1.33;0.0;0.0
2022-01-02;Complet entre 3 mois et 6 mois - avec rappel;[20,39];2230.29;381.64;166.25;450.45;0.96;0.72;0.17;0.11;0.0;0.0;964183.71;90.34;91.59;33.33;NA;NA;0.37;0.11;0.0
2022-01-02;Non-vaccinés;[40,59];2466.3;560.76;379.19;836.79;94.72;74.21;37.13;31.99;5.14;5.0;1446018.15;66.13;65.68;16.14;11.4;0;67.05;31.82;5.0
2022-01-02;Primo dose efficace;[40,59];357.44;46.87;22.05;64.5;5.88;4.97;0.5;0.5;0.0;0.0;281866.48;80.4;77.79;71.67;NA;NA;4.94;0.5;0.0
2022-01-02;Complet de moins de 3 mois - sans rappel;[40,59];1065.16;200.08;93.44;233.03;11.51;8.97;4.28;4.0;0.0;0.0;700792.73;83.34;88.02;47.55;0;NA;5.92;4.0;0.0
2022-01-02;Complet de 6 mois et plus - sans rappel;[40,59];3968.42;1024.04;641.69;1306.86;19.63;15.51;8.25;7.67;1.43;1.0;2110776.55;86.08;85.8;37.69;85.01;0;14.43;6.5;1.0
2022-01-02;Complet de moins de 3 mois - avec rappel;[40,59];126.2;15.62;8.93;21.25;0.32;0.0;0.08;0.08;0.0;0.0;58313.88;83.74;71.92;NA;100;NA;0.0;0.0;0.0
2022-01-02;Complet de 6 mois et plus - avec rappel;[40,59];9790.88;1947.07;762.44;1782.7;11.22;6.31;6.59;5.59;0.0;0.0;5008903.51;92.89;93.5;56.31;55.65;NA;6.07;5.17;0.0
2022-01-02;Non-vaccinés;[60,79];1357.23;229.27;141.65;366.5;161.12;124.5;80.25;71.41;33.45;29.5;1121896.75;44.48;46.12;19.9;5.63;10;121.61;68.14;28.5
2022-01-02;Primo dose efficace;[60,79];227.55;27.24;8.19;21.95;11.5;9.85;3.52;2.5;2.29;2.17;153837.46;79.81;52.51;80.28;100;0;8.78;2.5;2.17
2022-01-02;Complet entre 3 mois et 6 mois - avec rappel;[60,79];620.38;81.92;16.57;63.81;5.58;3.69;2.2;2.18;1.08;1.0;616938.0;79.84;79.8;52.76;46.73;0;2.69;2.14;1.0
2022-01-02;Complet de moins de 3 mois - sans rappel;"[80;+]";488.58;75.7;17.69;44.79;17.05;14.36;0.55;0.55;7.25;2.25;157802.41;80.6;80.16;69.07;9.09;0;14.13;0.5;2.25
2022-01-02;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";214.43;34.03;5.18;16.87;7.15;6.49;0.05;0.05;5.0;4.0;103288.47;33.33;21.26;79.38;100;0;6.36;0.0;4.0
2022-01-02;Complet de 6 mois et plus - avec rappel;"[80;+]";4985.45;628.34;92.61;317.67;86.56;73.3;6.35;6.21;15.42;15.25;2717307.84;82.35;79.53;73.66;36.87;48.48;60.61;4.61;13.25
2022-01-03;Primo dose efficace;[20,39];3312.51;1076.13;632.53;1155.14;10.34;8.52;1.0;1.0;0.0;0.0;448472.28;80.82;79.07;73.12;100;NA;7.14;0.0;0.0
2022-01-03;Complet entre 3 mois et 6 mois - sans rappel;[20,39];108115.3;41467.2;27846.09;49959.6;102.19;85.11;4.75;3.5;0.08;0.08;8331542.08;88.71;88.08;83.99;0;100;41.28;1.5;0.08
2022-01-03;Complet de 6 mois et plus - sans rappel;[20,39];24292.42;8636.0;5555.72;10455.05;28.58;20.82;2.0;1.0;0.27;0.27;1456206.54;89.99;88.94;88.79;100;100;11.38;1.0;0.27
2022-01-03;Complet de moins de 3 mois - avec rappel;[40,59];633.66;104.37;57.88;150.93;1.0;1.0;1.01;1.01;0.0;0.0;58548.59;85.45;72.17;NA;NA;NA;1.0;1.01;0.0
2022-01-03;Complet entre 3 mois et 6 mois - avec rappel;[40,59];11755.71;2720.24;1266.37;2830.73;9.01;8.34;0.05;0.02;1.0;1.0;1194940.73;92.65;92.84;100;NA;NA;7.34;0.02;0.0
2022-01-03;Primo dose efficace;[60,79];1280.26;187.82;89.18;218.03;10.95;9.86;5.67;5.67;1.25;1.25;154026.46;70.11;69.79;40.59;46.08;0;6.86;5.67;1.25
2022-01-03;Complet de moins de 3 mois - sans rappel;[60,79];4220.91;694.57;298.61;709.86;26.48;23.3;8.27;8.07;2.33;2.33;437926.55;76.3;76.65;47.51;0;0;18.16;8.07;0.0
2022-01-03;Complet de 6 mois et plus - sans rappel;[60,79];12746.66;2976.08;1641.27;3522.57;99.73;83.08;23.17;20.35;14.5;11.5;1404126.8;76.38;75.83;52.33;42.55;32.43;66.98;18.17;6.58
2022-01-03;Complet de 6 mois et plus - avec rappel;[60,79];72130.11;12646.31;4455.51;10889.63;113.89;96.58;17.82;15.88;6.5;5.0;8424878.83;91.51;92.55;69.05;47.73;33.33;69.36;15.88;4.0
2022-01-03;Non-vaccinés;"[80;+]";4211.98;630.45;326.1;869.35;182.12;141.44;11.77;7.7;54.62;47.28;383377.16;56.37;53.66;40.54;0;8.75;124.53;6.7;45.28
2022-01-03;Complet de moins de 3 mois - sans rappel;"[80;+]";3131.23;333.55;78.22;261.59;18.38;15.05;1.2;1.0;2.25;2.25;157569.26;78.92;73.55;62.5;100;44.44;11.47;1.0;2.25
2022-01-03;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";5845.73;628.04;211.67;717.02;75.55;62.41;4.94;3.41;15.81;14.64;357824.67;73.88;75.23;59.14;100;35.46;48.83;3.41;12.64
2022-01-03;Complet de 6 mois et plus - sans rappel;"[80;+]";4474.45;509.98;189.49;634.93;74.09;57.37;7.54;6.34;17.76;14.85;334145.53;64.8;68.85;41.44;20;8.44;46.64;6.34;14.35
2022-01-03;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1870.8;163.43;35.5;145.32;10.37;8.77;0.0;0.0;1.72;1.39;102939.74;83.48;73.74;68.06;NA;0;8.77;0.0;1.39
2022-01-03;Complet de 6 mois et plus - avec rappel;"[80;+]";38938.92;3897.73;1032.69;3509.09;125.56;105.48;10.34;8.34;18.58;12.08;2718652.04;87.52;89.51;78.12;100;28.36;80.74;6.34;10.08
2022-01-04;Complet de moins de 3 mois - sans rappel;[0,19];5336.64;1808.28;926.44;1892.03;5.38;4.24;0.16;0.16;0.0;0.0;651269.6;94.28;94.74;66.67;38.46;NA;3.04;0.11;0.0
2022-01-04;Complet de 6 mois et plus - sans rappel;[0,19];2094.16;803.14;456.07;866.23;5.96;2.64;0.59;0.59;0.25;0.0;150052.63;94.23;92.5;55.7;63.27;NA;1.44;0.43;0.0
2022-01-04;Complet entre 3 mois et 6 mois - avec rappel;[0,19];1647.27;496.24;221.48;483.11;0.23;0.14;0.12;0.12;0.0;0.0;148589.77;97.08;96.21;60;45.45;NA;0.14;0.06;0.0
2022-01-04;Primo dose efficace;[20,39];3078.84;1036.13;575.21;1089.81;7.91;6.61;0.0;0.0;0.0;0.0;443636.18;86.05;83.19;97.24;NA;NA;1.64;0.0;0.0
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;[20,39];94013.22;37504.09;24821.67;44401.21;105.05;79.54;11.47;11.47;0.0;0.0;8161766.17;91.81;91.67;76;77.28;NA;47.21;9.35;0.0
2022-01-04;Complet entre 3 mois et 6 mois - avec rappel;[20,39];11011.57;2968.44;1392.48;3178.17;9.3;8.22;0.01;0.01;0.0;0.0;997890.39;95.1;94.36;45.85;0;NA;3.68;0.01;0.0
2022-01-04;Primo dose récente;[40,59];482.52;159.94;107.13;198.79;5.46;5.34;0.02;0.0;0.0;0.0;61395.0;74.27;69.72;64.72;NA;NA;5.34;0.0;0.0
2022-01-04;Primo dose efficace;[40,59];1817.7;517.58;272.04;507.79;5.31;4.95;1.12;1.12;0.0;0.0;279461.42;86.29;84.46;33.33;NA;NA;3.75;1.12;0.0
2022-01-04;Complet de moins de 3 mois - sans rappel;[40,59];5886.82;1680.09;911.92;1860.54;17.88;13.89;3.18;2.79;1.0;1.0;691720.41;87.18;87.95;56.73;0;NA;12.59;2.79;1.0
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;[40,59];52277.91;18199.58;10971.26;20362.51;80.63;61.53;27.67;23.44;1.0;1.0;6242423.5;88.55;88.26;62.19;44.48;0;43.73;17.44;1.0
2022-01-04;Complet de 6 mois et plus - avec rappel;[40,59];53085.26;12497.43;4863.49;10610.39;18.88;15.22;3.72;2.75;0.0;0.0;5248657.8;94.79;95.65;63.73;100;NA;11.04;1.25;0.0
2022-01-04;Non-vaccinés;[60,79];6796.26;1773.08;1131.62;2329.16;251.29;191.69;112.69;97.17;35.08;29.46;1118655.89;59.6;57.8;25.2;16.9;4.32;179.98;94.17;27.46
2022-01-04;Primo dose efficace;[60,79];1037.62;171.0;65.58;189.14;10.19;8.73;1.0;1.0;2.0;1.0;153231.83;68.56;71.74;33.65;100;NA;7.73;1.0;0.0
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;[60,79];12240.53;3233.22;1678.55;3515.5;103.08;85.12;27.01;20.99;7.58;6.33;1962452.38;83.11;82.57;64.37;35.11;0;67.92;16.99;6.33
2022-01-04;Non-vaccinés;"[80;+]";3497.86;563.69;249.55;702.09;185.81;140.1;18.78;14.53;55.24;44.91;382661.02;64.42;56.06;45.02;32.24;15.77;125.03;14.53;39.41
2022-01-04;Primo dose efficace;"[80;+]";807.0;76.01;19.7;86.11;19.28;15.97;0.0;0.0;7.55;6.55;66527.07;72.02;75.26;53.19;NA;0;13.97;0.0;6.55
2022-01-04;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4772.8;561.88;157.86;589.31;67.33;54.29;5.19;4.94;8.45;6.45;353206.77;79.77;79.45;68.33;46.52;26.67;47.06;4.94;6.28
2022-01-05;Primo dose efficace;[0,19];1444.33;408.06;189.4;410.92;1.52;0.58;0.24;0.24;0.0;0.0;176022.95;92.25;91.39;85.71;100;NA;0.58;0.24;0.0
2022-01-05;Complet entre 3 mois et 6 mois - sans rappel;[0,19];47627.42;15728.43;7870.19;15620.46;26.75;16.42;4.9;2.98;0.0;0.0;3879729.45;94.91;95.01;98.7;100;NA;11.42;2.65;0.0
2022-01-05;Complet de moins de 3 mois - avec rappel;[0,19];99.16;24.23;10.63;24.12;0.02;0.02;0.02;0.02;0.0;0.0;9805.65;89.45;81.2;100;NA;NA;0.02;0.02;0.0
2022-01-05;Complet entre 3 mois et 6 mois - avec rappel;[0,19];2015.12;567.0;211.89;477.34;0.49;0.24;0.04;0.04;0.0;0.0;167582.26;95.19;95.75;100;100;NA;0.24;0.04;0.0
2022-01-05;Non-vaccinés;[20,39];24727.9;9239.63;5892.39;11148.4;149.99;116.71;20.35;15.01;0.0;0.0;1269395.92;82.08;81.69;71.09;34.35;NA;73.14;14.01;0.0
2022-01-05;Primo dose récente;[20,39];717.6;267.95;170.5;297.86;0.25;0.0;0.0;0.0;0.0;0.0;94412.84;84.13;85.14;NA;NA;NA;0.0;0.0;0.0
2022-01-05;Non-vaccinés;[40,59];14685.33;5008.51;3183.94;6052.37;147.11;123.72;63.51;49.98;8.54;4.54;1428298.24;75.52;73.86;27.77;18.18;0;112.37;46.98;4.54
2022-01-05;Primo dose récente;[40,59];426.83;107.4;70.46;137.82;4.38;3.38;1.02;1.0;0.02;0.02;61888.88;82.03;83.91;59.17;NA;0;2.38;0.0;0.02
2022-01-05;Primo dose efficace;[40,59];1741.4;460.02;223.11;445.28;7.62;6.42;3.03;3.03;0.07;0.07;278117.19;79.12;76.48;98.28;NA;0;4.4;3.03;0.07
2022-01-05;Complet de 6 mois et plus - sans rappel;[40,59];21164.05;6463.25;3475.21;6991.24;36.7;22.96;5.44;3.93;1.12;0.12;2109870.94;90.41;90.15;72.15;27.03;0;16.9;2.93;0.12
2022-01-05;Complet de moins de 3 mois - avec rappel;[40,59];539.71;102.2;47.81;114.17;0.0;0.0;1.15;1.15;0.0;0.0;63474.84;96.61;97.26;NA;NA;NA;0.0;1.15;0.0
2022-01-05;Complet de moins de 3 mois - sans rappel;[60,79];3153.83;557.16;208.74;535.04;20.92;16.28;3.76;3.4;0.02;0.0;430365.5;88.37;88.77;71.2;31.75;NA;13.72;3.4;0.0
2022-01-05;Complet entre 3 mois et 6 mois - sans rappel;[60,79];11230.6;2636.86;1263.17;2819.55;98.05;72.69;21.9;18.96;4.4;4.0;1879811.98;83.41;83.06;67.21;57.62;25;61.52;15.96;3.0
2022-01-05;Complet de 6 mois et plus - sans rappel;[60,79];9165.82;2119.2;969.32;2286.67;90.88;74.39;15.9;12.28;12.85;9.64;1359940.73;83.65;86.24;61.29;55.44;2.39;63.04;11.28;8.64
2022-01-05;Complet de moins de 3 mois - avec rappel;[60,79];357.87;43.79;12.35;51.85;2.0;2.0;1.0;1.0;0.0;0.0;52050.54;82.07;69.34;100;NA;NA;2.0;1.0;0.0
2022-01-05;Complet entre 3 mois et 6 mois - avec rappel;[60,79];3201.92;546.59;157.45;434.85;15.0;13.76;8.1;6.09;1.69;1.67;590785.29;90.35;93.58;42.38;24.45;0;9.7;4.09;1.67
2022-01-05;Non-vaccinés;"[80;+]";3450.8;494.84;222.66;660.88;175.56;141.23;6.15;2.71;61.82;49.83;381451.13;60.21;53.37;44.14;100;16.52;125.65;1.33;43.83
2022-01-05;Primo dose efficace;"[80;+]";726.22;64.34;21.44;92.04;23.48;19.15;0.0;0.0;7.56;7.0;66468.61;69.4;72.79;47.8;NA;25;14.98;0.0;3.0
2022-01-05;Complet de moins de 3 mois - avec rappel;"[80;+]";180.67;17.4;0.21;10.39;2.08;1.75;1.0;0.0;0.0;0.0;15927.15;100;NA;100;NA;NA;1.5;0.0;0.0
2022-01-05;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1538.02;155.33;37.5;122.3;7.41;7.02;0.01;0.0;2.0;1.0;102600.81;91.41;90.77;91.34;NA;100;6.02;0.0;1.0
2022-01-06;Non-vaccinés;[0,19];87445.87;15346.92;6942.15;19026.91;80.81;63.41;10.42;6.24;1.0;1.0;10699124.77;87.09;87.09;62.53;76.42;0;51.41;4.4;1.0
2022-01-06;Primo dose récente;[0,19];1034.21;189.85;103.47;240.14;2.32;2.14;0.03;0.02;0.0;0.0;110387.29;85.49;83.38;99.03;NA;NA;2.14;0.02;0.0
2022-01-06;Non-vaccinés;[20,39];23073.69;8125.76;4981.13;9700.83;151.7;113.16;14.95;13.45;2.0;2.0;1255189.07;84.05;82.98;65.98;46.78;NA;63.29;11.12;2.0
2022-01-06;Primo dose récente;[20,39];647.28;213.34;135.7;245.74;0.0;0.0;0.02;0.02;0.0;0.0;95960.35;88.88;86.11;NA;0;NA;0.0;0.02;0.0
2022-01-06;Primo dose efficace;[20,39];2957.95;901.14;432.63;864.74;13.15;11.44;1.01;1.01;0.0;0.0;440008.9;89.37;87.4;78.92;0;NA;7.44;0.01;0.0
2022-01-06;Complet entre 3 mois et 6 mois - sans rappel;[20,39];80443.3;27534.82;15742.39;30488.1;104.63;77.67;10.74;7.24;0.0;0.0;7780610.47;93.22;92.4;75.68;91.29;NA;43.56;6.91;0.0
2022-01-06;Complet de 6 mois et plus - sans rappel;[20,39];19515.45;6326.44;3447.13;7104.64;19.86;13.88;3.58;2.58;0.0;0.0;1531414.13;94.23;93.95;81.14;80;NA;8.39;1.25;0.0
2022-01-06;Complet de moins de 3 mois - avec rappel;[20,39];896.95;181.74;96.09;223.48;2.2;2.2;0.01;0.01;0.0;0.0;85759.75;91.32;86.02;100;0;NA;1.0;0.01;0.0
2022-01-06;Complet de moins de 3 mois - sans rappel;[40,59];5233.1;1348.24;649.89;1400.79;6.39;3.14;4.1;3.4;0.04;0.0;673681.09;90.43;88.12;100;0;NA;2.14;3.4;0.0
2022-01-06;Primo dose efficace;[60,79];846.42;138.74;54.17;145.72;14.23;11.57;1.1;1.1;4.0;3.0;151486.72;77.66;96.51;44.44;0;0;10.57;1.1;2.5
2022-01-06;Complet de moins de 3 mois - avec rappel;[60,79];309.09;35.0;16.17;44.8;1.06;1.06;0.05;0.05;0.0;0.0;52633.03;98.52;99.19;NA;0;NA;1.06;0.05;0.0
2022-01-06;Primo dose récente;"[80;+]";110.78;11.59;6.62;15.03;5.89;5.64;1.21;1.2;0.0;0.0;7391.76;45.27;34.82;53.49;NA;NA;4.64;0.2;0.0
2022-01-06;Primo dose efficace;"[80;+]";675.06;52.87;17.48;72.19;24.75;19.92;0.1;0.1;6.43;5.1;66391.23;66.93;61.73;54.26;0;47.62;17.56;0.1;3.1
2022-01-06;Complet de moins de 3 mois - sans rappel;"[80;+]";2069.55;184.46;39.61;166.92;23.06;18.68;0.2;0.17;4.5;4.5;149149.5;84.03;90.53;70.86;0;30.77;13.31;0.05;3.5
2022-01-07;Primo dose récente;[0,19];1055.51;163.98;78.84;202.83;1.28;1.28;0.0;0.0;0.0;0.0;110273.13;87.7;92.54;99.03;NA;NA;1.25;0.0;0.0
2022-01-07;Primo dose efficace;[0,19];1580.47;412.06;170.1;418.71;2.11;1.72;0.15;0.15;0.0;0.0;185255.83;92.32;90.61;65.91;100;NA;0.52;0.15;0.0
2022-01-07;Complet de 6 mois et plus - sans rappel;[0,19];2166.57;677.45;315.28;677.62;5.62;2.82;1.21;0.88;0.0;0.0;177448.31;97.89;97.4;74.72;77.97;NA;2.37;0.71;0.0
2022-01-07;Complet entre 3 mois et 6 mois - avec rappel;[0,19];2081.07;456.43;149.38;438.09;0.41;0.26;0.06;0.06;0.0;0.0;197296.65;96.27;96.73;100;75;NA;0.21;0.06;0.0
2022-01-07;Primo dose récente;[20,39];581.45;171.48;105.39;204.76;1.56;1.5;0.01;0.0;0.0;0.0;100534.04;88.98;84.98;NA;NA;NA;0.0;0.0;0.0
2022-01-07;Complet de 6 mois et plus - sans rappel;[20,39];18867.17;5721.85;3121.54;6912.58;26.29;18.02;2.39;1.17;1.0;1.0;1570199.72;93.54;93.69;88.83;100;NA;10.29;1.17;0.0
2022-01-07;Complet entre 3 mois et 6 mois - avec rappel;[20,39];10917.82;2276.7;906.45;2449.73;6.5;5.3;0.01;0.0;0.0;0.0;1143359.13;96.07;96.15;99.75;NA;NA;3.62;0.0;0.0
2022-01-07;Non-vaccinés;[40,59];13431.01;4277.35;2529.8;5226.91;126.58;98.43;45.56;34.14;6.48;4.08;1409010.03;79.36;79.37;26.99;16.46;0;87.25;32.94;4.08
2022-01-07;Complet de moins de 3 mois - sans rappel;[60,79];2759.85;439.37;150.28;454.98;28.27;22.77;3.09;1.86;0.02;0.0;420779.07;87.75;88.25;29.42;100;NA;20.61;1.36;0.0
2022-01-07;Complet entre 3 mois et 6 mois - avec rappel;[60,79];2771.04;447.02;145.54;421.23;17.19;15.81;3.35;2.2;2.02;2.0;570133.19;92.77;95.72;97.78;100;50;14.75;2.2;2.0
2022-01-07;Non-vaccinés;"[80;+]";2456.23;407.8;182.94;515.48;185.3;139.91;14.24;12.37;49.73;36.83;378849.6;66.68;59.38;51.96;51.09;17.52;120.24;11.37;35.83
2022-01-07;Complet de moins de 3 mois - sans rappel;"[80;+]";1650.58;164.4;39.48;169.98;20.58;15.61;1.02;1.02;2.27;1.25;144985.82;86.44;87.14;83.39;100;NA;9.28;1.02;0.25
2022-01-07;Complet de 6 mois et plus - sans rappel;"[80;+]";2653.77;341.28;107.89;399.26;84.21;62.73;6.04;5.98;23.4;18.94;319768.7;79.43;80.54;81.04;85.6;19.85;49.73;3.98;15.94
2022-01-07;Complet entre 3 mois et 6 mois - avec rappel;"[80;+]";1104.36;102.16;28.07;98.11;8.4;7.84;0.08;0.02;1.02;1.0;102593.0;94.44;93.06;85.49;NA;100;7.84;0.02;1.0
2022-01-08;Complet de 6 mois et plus - sans rappel;[0,19];1233.91;312.99;167.58;411.87;6.38;3.02;0.79;0.79;0.54;0.21;198524.14;97.29;97.41;67.91;NA;NA;2.68;0.29;0.0
2022-01-08;Non-vaccinés;[20,39];10871.54;2913.09;1751.31;3980.49;113.33;76.08;12.0;11.0;2.0;1.6;1221079.35;86.27;84.61;58.88;25;0;44.58;10.0;0.6
2022-01-08;Complet de 6 mois et plus - sans rappel;[20,39];9159.68;2516.66;1397.15;3299.41;19.83;9.19;2.0;1.0;0.29;0.08;1659331.16;95.27;95.5;86.21;0;NA;3.04;0.0;0.08
2022-01-08;Complet de moins de 3 mois - avec rappel;[20,39];406.22;46.22;20.58;74.37;2.0;2.0;0.0;0.0;0.0;0.0;90944.38;88.23;88.34;50;NA;NA;1.0;0.0;0.0
2022-01-08;Complet entre 3 mois et 6 mois - avec rappel;[20,39];5341.05;972.51;388.47;1145.27;5.04;3.96;0.0;0.0;0.02;0.0;1096140.62;95.43;95.23;77.84;NA;NA;3.9;0.0;0.0
2022-01-08;Complet de 6 mois et plus - avec rappel;[20,39];16016.08;3272.98;1244.4;3390.03;6.06;2.96;0.0;0.0;0.29;0.14;2689385.06;96.56;96.58;94.55;NA;NA;0.78;0.0;0.14
2022-01-08;Complet de moins de 3 mois - sans rappel;[40,59];2694.34;505.2;228.31;603.64;13.79;12.44;3.39;2.0;0.05;0.05;646108.64;92.23;90.21;67.13;0;0;12.44;2.0;0.05
2022-01-08;Complet entre 3 mois et 6 mois - avec rappel;[60,79];1618.77;152.82;49.97;174.25;11.75;10.6;1.48;1.42;0.33;0.33;525092.24;87.87;88;61.07;21.43;NA;9.6;1.42;0.0
2022-01-08;Complet de 6 mois et plus - avec rappel;[60,79];27757.57;2979.86;836.74;2709.17;69.43;60.16;15.64;9.24;9.22;7.72;8917606.12;95.16;96.96;86.14;82.17;9.57;48.5;8.24;6.72
2022-01-08;Complet de moins de 3 mois - sans rappel;"[80;+]";681.76;88.96;21.66;64.2;17.63;14.35;0.03;0.0;2.06;1.0;140469.27;88.06;76.88;76.05;NA;0;11.95;0.0;1.0
