reg;jour;n_dose1;n_complet;n_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;couv_dose1;couv_complet;couv_rappel
32;2021-06-05;33664;22772;0;2585058;1194944;0;43.4;20.0;0.0
32;2021-06-06;16023;5829;0;2601081;1200773;0;43.6;20.1;0.0
32;2021-06-07;21621;19741;0;2622702;1220514;0;44.0;20.5;0.0
32;2021-06-08;26668;24876;0;2649370;1245390;0;44.4;20.9;0.0
32;2021-06-09;25041;24930;0;2674411;1270320;0;44.9;21.3;0.0
32;2021-06-10;25763;27312;0;2700174;1297632;0;45.3;21.8;0.0
32;2021-06-11;26760;36399;0;2726934;1334031;0;45.7;22.4;0.0
32;2021-06-12;25783;31483;0;2752717;1365514;0;46.2;22.9;0.0
32;2021-06-13;11537;14788;0;2764254;1380302;0;46.4;23.1;0.0
32;2021-06-14;13871;28747;0;2778125;1409049;0;46.6;23.6;0.0
32;2021-06-15;20253;35147;0;2798378;1444196;0;46.9;24.2;0.0
32;2021-06-16;20902;33031;0;2819280;1477227;0;47.3;24.8;0.0
32;2021-06-17;21967;35569;0;2841247;1512796;0;47.7;25.4;0.0
32;2021-06-18;22244;43182;0;2863491;1555978;0;48.0;26.1;0.0
32;2021-06-19;22504;43632;0;2885995;1599610;0;48.4;26.8;0.0
32;2021-06-20;9062;18821;0;2895057;1618431;0;48.6;27.1;0.0
32;2021-06-21;11793;35253;0;2906850;1653684;0;48.8;27.7;0.0
32;2021-06-22;14275;42283;1;2921125;1695967;1;49.0;28.4;0.0
32;2021-06-23;14871;43729;0;2935996;1739696;1;49.2;29.2;0.0
32;2021-06-24;15863;45805;0;2951859;1785501;1;49.5;29.9;0.0
32;2021-06-25;15230;53732;0;2967089;1839233;1;49.8;30.8;0.0
32;2021-06-26;15162;58735;0;2982251;1897968;1;50.0;31.8;0.0
32;2021-06-27;7317;33194;0;2989568;1931162;1;50.1;32.4;0.0
32;2021-06-28;10575;39383;0;3000143;1970545;1;50.3;33.0;0.0
32;2021-06-29;13559;45153;0;3013702;2015698;1;50.5;33.8;0.0
32;2021-06-30;15420;44607;0;3029122;2060305;1;50.8;34.6;0.0
32;2021-07-01;16922;45071;0;3046044;2105376;1;51.1;35.3;0.0
32;2021-07-02;17421;52277;0;3063465;2157653;1;51.4;36.2;0.0
32;2021-07-03;13291;58935;0;3076756;2216588;1;51.6;37.2;0.0
32;2021-07-04;7735;31050;0;3084491;2247638;1;51.7;37.7;0.0
32;2021-07-05;11710;35917;0;3096201;2283555;1;51.9;38.3;0.0
32;2021-07-06;15513;40960;0;3111714;2324515;1;52.2;39.0;0.0
32;2021-07-07;16383;40118;0;3128097;2364633;1;52.5;39.7;0.0
32;2021-07-08;19919;40595;1;3148016;2405228;2;52.8;40.3;0.0
32;2021-07-09;19196;46695;0;3167212;2451923;2;53.1;41.1;0.0
32;2021-07-10;18142;44371;0;3185354;2496294;2;53.4;41.9;0.0
32;2021-07-11;7756;16647;0;3193110;2512941;2;53.6;42.1;0.0
32;2021-07-12;12417;37695;0;3205527;2550636;2;53.8;42.8;0.0
32;2021-07-13;23129;47243;0;3228656;2597879;2;54.1;43.6;0.0
32;2021-07-14;20889;16510;0;3249545;2614389;2;54.5;43.8;0.0
32;2021-07-15;29548;46567;0;3279093;2660956;2;55.0;44.6;0.0
32;2021-07-16;32908;47699;0;3312001;2708655;2;55.5;45.4;0.0
32;2021-07-17;33355;41405;0;3345356;2750060;2;56.1;46.1;0.0
32;2021-07-18;15806;16709;0;3361162;2766769;2;56.4;46.4;0.0
32;2021-07-19;25625;33964;0;3386787;2800733;2;56.8;47.0;0.0
32;2021-07-20;33696;41598;0;3420483;2842331;2;57.4;47.7;0.0
32;2021-07-21;37549;37585;0;3458032;2879916;2;58.0;48.3;0.0
32;2021-07-22;40702;36827;0;3498734;2916743;2;58.7;48.9;0.0
32;2021-07-23;41254;38470;0;3539988;2955213;2;59.4;49.6;0.0
32;2021-07-24;39135;35522;0;3579123;2990735;2;60.0;50.2;0.0
32;2021-07-25;22966;12678;0;3602089;3003413;2;60.4;50.4;0.0
32;2021-07-26;29998;27025;0;3632087;3030438;2;60.9;50.8;0.0
32;2021-07-27;39554;31229;0;3671641;3061667;2;61.6;51.3;0.0
32;2021-07-28;42116;28717;0;3713757;3090384;2;62.3;51.8;0.0
32;2021-07-29;43117;29275;0;3756874;3119659;2;63.0;52.3;0.0
32;2021-07-30;39441;28843;0;3796315;3148502;2;63.7;52.8;0.0
32;2021-07-31;33031;22898;0;3829346;3171400;2;64.2;53.2;0.0
32;2021-08-01;16632;7685;0;3845978;3179085;2;64.5;53.3;0.0
32;2021-08-02;27523;21737;0;3873501;3200822;2;65.0;53.7;0.0
32;2021-08-03;32938;25609;0;3906439;3226431;2;65.5;54.1;0.0
32;2021-08-04;31334;21977;0;3937773;3248408;2;66.0;54.5;0.0
32;2021-08-05;30130;23744;0;3967903;3272152;2;66.5;54.9;0.0
32;2021-08-06;29870;26830;0;3997773;3298982;2;67.0;55.3;0.0
32;2021-08-07;23666;23321;0;4021439;3322303;2;67.4;55.7;0.0
32;2021-08-08;11624;9796;0;4033063;3332099;2;67.6;55.9;0.0
32;2021-08-09;19506;24683;0;4052569;3356782;2;68.0;56.3;0.0
32;2021-08-10;24436;28266;0;4077005;3385048;2;68.4;56.8;0.0
32;2021-08-11;20944;26086;0;4097949;3411134;2;68.7;57.2;0.0
32;2021-08-12;21146;28291;0;4119095;3439425;2;69.1;57.7;0.0
32;2021-08-13;19537;27904;0;4138632;3467329;2;69.4;58.2;0.0
32;2021-08-14;15288;26067;0;4153920;3493396;2;69.7;58.6;0.0
32;2021-08-15;6111;7590;0;4160031;3500986;2;69.8;58.7;0.0
32;2021-08-16;13678;31054;0;4173709;3532040;2;70.0;59.2;0.0
32;2021-08-17;16837;31568;0;4190546;3563608;2;70.3;59.8;0.0
32;2021-08-18;15170;30111;0;4205716;3593719;2;70.5;60.3;0.0
32;2021-08-19;15094;33339;0;4220810;3627058;2;70.8;60.8;0.0
32;2021-08-20;13585;35261;0;4234395;3662319;2;71.0;61.4;0.0
32;2021-08-21;10656;30683;0;4245051;3693002;2;71.2;61.9;0.0
32;2021-08-22;4183;13949;0;4249234;3706951;2;71.3;62.2;0.0
32;2021-08-23;10362;33971;0;4259596;3740922;2;71.4;62.7;0.0
32;2021-08-24;12573;37493;0;4272169;3778415;2;71.6;63.4;0.0
32;2021-08-25;11783;33106;0;4283952;3811521;2;71.8;63.9;0.0
32;2021-08-26;11622;34301;0;4295574;3845822;2;72.0;64.5;0.0
32;2021-08-27;11054;36124;0;4306628;3881946;2;72.2;65.1;0.0
32;2021-08-28;9148;31492;0;4315776;3913438;2;72.4;65.6;0.0
32;2021-08-29;3751;14059;0;4319527;3927497;2;72.4;65.9;0.0
32;2021-08-30;8544;28147;486;4328071;3955644;488;72.6;66.3;0.0
32;2021-08-31;9251;29588;976;4337322;3985232;1464;72.7;66.8;0.0
32;2021-09-01;8493;22597;1857;4345815;4007829;3321;72.9;67.2;0.1
32;2021-09-02;7537;22784;2162;4353352;4030613;5483;73.0;67.6;0.1
32;2021-09-03;8371;25422;2619;4361723;4056035;8102;73.2;68.0;0.1
32;2021-09-04;8789;24729;1412;4370512;4080764;9514;73.3;68.4;0.2
32;2021-09-05;2144;6483;408;4372656;4087247;9922;73.3;68.5;0.2
32;2021-09-06;4963;14286;2421;4377619;4101533;12343;73.4;68.8;0.2
32;2021-09-07;5359;15528;2465;4382978;4117061;14808;73.5;69.0;0.2
32;2021-09-08;5801;16803;2301;4388779;4133864;17109;73.6;69.3;0.3
32;2021-09-09;5368;14824;2232;4394147;4148688;19341;73.7;69.6;0.3
32;2021-09-10;7218;17088;2944;4401365;4165776;22285;73.8;69.9;0.4
32;2021-09-11;6073;18174;1395;4407438;4183950;23680;73.9;70.2;0.4
32;2021-09-12;1509;4733;303;4408947;4188683;23983;73.9;70.2;0.4
32;2021-09-13;4227;9940;2972;4413174;4198623;26955;74.0;70.4;0.5
32;2021-09-14;5518;11002;4355;4418692;4209625;31310;74.1;70.6;0.5
32;2021-09-15;5089;13277;3683;4423781;4222902;34993;74.2;70.8;0.6
32;2021-09-16;5339;10285;4452;4429120;4233187;39445;74.3;71.0;0.7
32;2021-09-17;6066;11497;4738;4435186;4244684;44183;74.4;71.2;0.7
32;2021-09-18;4463;14463;1944;4439649;4259147;46127;74.5;71.4;0.8
32;2021-09-19;729;2542;329;4440378;4261689;46456;74.5;71.5;0.8
32;2021-09-20;3102;6946;3840;4443480;4268635;50296;74.5;71.6;0.8
32;2021-09-21;3274;7525;4703;4446754;4276160;54999;74.6;71.7;0.9
32;2021-09-22;3308;10367;4409;4450062;4286527;59408;74.6;71.9;1.0
32;2021-09-23;3354;6517;5469;4453416;4293044;64877;74.7;72.0;1.1
32;2021-09-24;3797;9065;4655;4457213;4302109;69532;74.8;72.2;1.2
32;2021-09-25;2968;10780;2326;4460181;4312889;71858;74.8;72.3;1.2
32;2021-09-26;499;1975;245;4460680;4314864;72103;74.8;72.4;1.2
32;2021-09-27;2084;5282;3749;4462764;4320146;75852;74.8;72.5;1.3
32;2021-09-28;2297;5450;4169;4465061;4325596;80021;74.9;72.5;1.3
32;2021-09-29;2944;6896;4087;4468005;4332492;84108;74.9;72.7;1.4
32;2021-09-30;2429;4803;4346;4470434;4337295;88454;75.0;72.7;1.5
32;2021-10-01;3913;7551;5724;4474347;4344846;94178;75.0;72.9;1.6
32;2021-10-02;3507;7830;3225;4477854;4352676;97403;75.1;73.0;1.6
32;2021-10-03;473;1265;359;4478327;4353941;97762;75.1;73.0;1.6
32;2021-10-04;2354;4209;5197;4480681;4358150;102959;75.1;73.1;1.7
32;2021-10-05;2418;4869;5556;4483099;4363019;108515;75.2;73.2;1.8
32;2021-10-06;2830;5335;5698;4485929;4368354;114213;75.2;73.3;1.9
32;2021-10-07;2118;4473;5654;4488047;4372827;119867;75.3;73.3;2.0
32;2021-10-08;3559;7013;7422;4491606;4379840;127289;75.3;73.5;2.1
32;2021-10-09;3170;5982;5134;4494776;4385822;132423;75.4;73.6;2.2
32;2021-10-10;463;908;698;4495239;4386730;133121;75.4;73.6;2.2
32;2021-10-11;2090;3345;6036;4497329;4390075;139157;75.4;73.6;2.3
32;2021-10-12;2139;4163;7497;4499468;4394238;146654;75.5;73.7;2.5
32;2021-10-13;2610;4181;7069;4502078;4398419;153723;75.5;73.8;2.6
32;2021-10-14;2095;3588;6295;4504173;4402007;160018;75.5;73.8;2.7
32;2021-10-15;3229;5341;9289;4507402;4407348;169307;75.6;73.9;2.8
32;2021-10-16;2796;4150;5458;4510198;4411498;174765;75.6;74.0;2.9
32;2021-10-17;401;576;620;4510599;4412074;175385;75.6;74.0;2.9
32;2021-10-18;1956;2933;6927;4512555;4415007;182312;75.7;74.0;3.1
32;2021-10-19;2055;2909;8383;4514610;4417916;190695;75.7;74.1;3.2
32;2021-10-20;2490;3316;8481;4517100;4421232;199176;75.8;74.1;3.3
32;2021-10-21;1837;2947;7871;4518937;4424179;207047;75.8;74.2;3.5
32;2021-10-22;2910;4194;10523;4521847;4428373;217570;75.8;74.3;3.6
32;2021-10-23;2550;3613;6683;4524397;4431986;224253;75.9;74.3;3.8
32;2021-10-24;267;386;717;4524664;4432372;224970;75.9;74.3;3.8
32;2021-10-25;1990;2473;8063;4526654;4434845;233033;75.9;74.4;3.9
32;2021-10-26;1727;2334;8926;4528381;4437179;241959;75.9;74.4;4.1
32;2021-10-27;2110;2913;9196;4530491;4440092;251155;76.0;74.5;4.2
32;2021-10-28;1810;2008;7991;4532301;4442100;259146;76.0;74.5;4.3
32;2021-10-29;2564;3441;11434;4534865;4445541;270580;76.1;74.6;4.5
32;2021-10-30;1807;3038;7456;4536672;4448579;278036;76.1;74.6;4.7
32;2021-10-31;196;298;529;4536868;4448877;278565;76.1;74.6;4.7
32;2021-11-01;332;191;233;4537200;4449068;278798;76.1;74.6;4.7
32;2021-11-02;2136;2900;10253;4539336;4451968;289051;76.1;74.7;4.8
32;2021-11-03;2194;3103;10984;4541530;4455071;300035;76.2;74.7;5.0
32;2021-11-04;1840;2179;8861;4543370;4457250;308896;76.2;74.8;5.2
32;2021-11-05;2522;3324;12885;4545892;4460574;321781;76.2;74.8;5.4
32;2021-11-06;2152;2946;8845;4548044;4463520;330626;76.3;74.9;5.5
32;2021-11-07;302;436;1167;4548346;4463956;331793;76.3;74.9;5.6
32;2021-11-08;1476;2120;10619;4549822;4466076;342412;76.3;74.9;5.7
32;2021-11-09;1802;2408;15023;4551624;4468484;357435;76.3;74.9;6.0
32;2021-11-10;2494;3211;15965;4554118;4471695;373400;76.4;75.0;6.3
32;2021-11-11;157;203;779;4554275;4471898;374179;76.4;75.0;6.3
32;2021-11-12;2552;3296;17509;4556827;4475194;391688;76.4;75.1;6.6
32;2021-11-13;2108;2773;10576;4558935;4477967;402264;76.5;75.1;6.7
32;2021-11-14;223;226;1043;4559158;4478193;403307;76.5;75.1;6.8
32;2021-11-15;1607;1994;13115;4560765;4480187;416422;76.5;75.1;7.0
32;2021-11-16;1844;1978;16129;4562609;4482165;432551;76.5;75.2;7.3
32;2021-11-17;2424;2709;16425;4565033;4484874;448976;76.6;75.2;7.5
32;2021-11-18;1950;2284;16970;4566983;4487158;465946;76.6;75.3;7.8
32;2021-11-19;3037;3227;21599;4570020;4490385;487545;76.6;75.3;8.2
32;2021-11-20;2559;2805;12844;4572579;4493190;500389;76.7;75.4;8.4
32;2021-11-21;218;268;1271;4572797;4493458;501660;76.7;75.4;8.4
32;2021-11-22;1835;1286;14534;4574632;4494744;516194;76.7;75.4;8.7
32;2021-11-23;1947;1759;18520;4576579;4496503;534714;76.8;75.4;9.0
32;2021-11-24;2348;2400;17401;4578927;4498903;552115;76.8;75.5;9.3
32;2021-11-25;2077;1943;22459;4581004;4500846;574574;76.8;75.5;9.6
32;2021-11-26;2761;2922;36709;4583765;4503768;611283;76.9;75.5;10.3
32;2021-11-27;2184;2566;29633;4585949;4506334;640916;76.9;75.6;10.7
32;2021-11-28;322;360;9795;4586271;4506694;650711;76.9;75.6;10.9
32;2021-11-29;1426;1611;33714;4587697;4508305;684425;76.9;75.6;11.5
32;2021-11-30;1867;2008;46038;4589564;4510313;730463;77.0;75.6;12.3
32;2021-12-01;1783;2279;46061;4591347;4512592;776524;77.0;75.7;13.0
32;2021-12-02;1674;1368;51072;4593021;4513960;827596;77.0;75.7;13.9
32;2021-12-03;1968;2611;61545;4594989;4516571;889141;77.1;75.7;14.9
32;2021-12-04;1667;2394;49194;4596656;4518965;938335;77.1;75.8;15.7
32;2021-12-05;375;418;17108;4597031;4519383;955443;77.1;75.8;16.0
32;2021-12-06;1432;1706;50578;4598463;4521089;1006021;77.1;75.8;16.9
32;2021-12-07;1543;1909;62598;4600006;4522998;1068619;77.1;75.9;17.9
32;2021-12-08;1740;2355;57778;4601746;4525353;1126397;77.2;75.9;18.9
32;2021-12-09;1798;2012;64488;4603544;4527365;1190885;77.2;75.9;20.0
32;2021-12-10;1970;2931;74749;4605514;4530296;1265634;77.2;76.0;21.2
32;2021-12-11;1774;2653;59300;4607288;4532949;1324934;77.3;76.0;22.2
32;2021-12-12;542;469;20852;4607830;4533418;1345786;77.3;76.0;22.6
32;2021-12-13;1507;1992;59031;4609337;4535410;1404817;77.3;76.1;23.6
32;2021-12-14;1909;2156;71543;4611246;4537566;1476360;77.3;76.1;24.8
32;2021-12-15;1823;2611;65585;4613069;4540177;1541945;77.4;76.1;25.9
32;2021-12-16;1993;2291;73518;4615062;4542468;1615463;77.4;76.2;27.1
32;2021-12-17;2131;3050;80235;4617193;4545518;1695698;77.4;76.2;28.4
32;2021-12-18;2220;2580;62044;4619413;4548098;1757742;77.5;76.3;29.5
32;2021-12-19;823;575;21943;4620236;4548673;1779685;77.5;76.3;29.8
32;2021-12-20;2288;2121;56864;4622524;4550794;1836549;77.5;76.3;30.8
32;2021-12-21;2794;2465;64845;4625318;4553259;1901394;77.6;76.4;31.9
32;2021-12-22;2804;2279;53869;4628122;4555538;1955263;77.6;76.4;32.8
32;2021-12-23;2375;1809;41979;4630497;4557347;1997242;77.7;76.4;33.5
32;2021-12-24;554;563;9120;4631051;4557910;2006362;77.7;76.4;33.6
32;2021-12-25;50;83;668;4631101;4557993;2007030;77.7;76.4;33.7
32;2021-12-26;482;304;7008;4631583;4558297;2014038;77.7;76.4;33.8
32;2021-12-27;2391;2253;47384;4633974;4560550;2061422;77.7;76.5;34.6
32;2021-12-28;2911;2291;57717;4636885;4562841;2119139;77.8;76.5;35.5
32;2021-12-29;2837;2020;50397;4639722;4564861;2169536;77.8;76.6;36.4
32;2021-12-30;2868;1954;44350;4642590;4566815;2213886;77.9;76.6;37.1
32;2021-12-31;701;547;11315;4643291;4567362;2225201;77.9;76.6;37.3
32;2022-01-01;80;82;721;4643371;4567444;2225922;77.9;76.6;37.3
32;2022-01-02;696;326;7353;4644067;4567770;2233275;77.9;76.6;37.5
32;2022-01-03;2473;2159;47694;4646540;4569929;2280969;77.9;76.6;38.3
32;2022-01-04;2842;2430;60932;4649382;4572359;2341901;78.0;76.7;39.3
32;2022-01-05;4553;2676;53977;4653935;4575035;2395878;78.1;76.7;40.2
32;2022-01-06;3063;2519;59997;4656998;4577554;2455875;78.1;76.8;41.2
32;2022-01-07;3820;3121;69663;4660818;4580675;2525538;78.2;76.8;42.4
32;2022-01-08;4056;3062;57121;4664874;4583737;2582659;78.2;76.9;43.3
32;2022-01-09;2074;901;18056;4666948;4584638;2600715;78.3;76.9;43.6
32;2022-01-10;2590;2067;45310;4669538;4586705;2646025;78.3;76.9;44.4
32;2022-01-11;2942;2435;51458;4672480;4589140;2697483;78.4;77.0;45.2
32;2022-01-12;4899;3037;42771;4677379;4592177;2740254;78.4;77.0;46.0
32;2022-01-13;2817;2405;45518;4680196;4594582;2785772;78.5;77.1;46.7
32;2022-01-14;3288;2681;56636;4683484;4597263;2842408;78.5;77.1;47.7
32;2022-01-15;3931;2479;43561;4687415;4599742;2885969;78.6;77.1;48.4
32;2022-01-16;1461;715;12202;4688876;4600457;2898171;78.6;77.2;48.6
32;2022-01-17;1775;1827;30757;4690651;4602284;2928928;78.7;77.2;49.1
32;2022-01-18;2083;2061;34749;4692734;4604345;2963677;78.7;77.2;49.7
32;2022-01-19;3439;2682;26793;4696173;4607027;2990470;78.8;77.3;50.2
32;2022-01-20;1606;1931;28839;4697779;4608958;3019309;78.8;77.3;50.6
32;2022-01-21;2199;2252;38886;4699978;4611210;3058195;78.8;77.3;51.3
32;2022-01-22;2442;2067;28495;4702420;4613277;3086690;78.9;77.4;51.8
32;2022-01-23;783;907;7365;4703203;4614184;3094055;78.9;77.4;51.9
32;2022-01-24;1213;1640;22061;4704416;4615824;3116116;78.9;77.4;52.3
32;2022-01-25;1315;1870;22696;4705731;4617694;3138812;78.9;77.4;52.6
32;2022-01-26;2175;2930;20343;4707906;4620624;3159155;79.0;77.5;53.0
32;2022-01-27;1167;1785;19250;4709073;4622409;3178405;79.0;77.5;53.3
32;2022-01-28;1562;2972;29412;4710635;4625381;3207817;79.0;77.6;53.8
32;2022-01-29;1812;3023;23955;4712447;4628404;3231772;79.0;77.6;54.2
32;2022-01-30;542;1224;5907;4712989;4629628;3237679;79.0;77.6;54.3
32;2022-01-31;751;1721;14375;4713740;4631349;3252054;79.1;77.7;54.5
32;2022-02-01;838;1758;16113;4714578;4633107;3268167;79.1;77.7;54.8
32;2022-02-02;1683;3750;16856;4716261;4636857;3285023;79.1;77.8;55.1
32;2022-02-03;831;1765;14343;4717092;4638622;3299366;79.1;77.8;55.3
32;2022-02-04;1014;2621;23180;4718106;4641243;3322546;79.1;77.8;55.7
32;2022-02-05;1103;2912;19235;4719209;4644155;3341781;79.1;77.9;56.0
32;2022-02-06;306;919;4215;4719515;4645074;3345996;79.2;77.9;56.1
32;2022-02-07;721;1652;15096;4720236;4646726;3361092;79.2;77.9;56.4
32;2022-02-08;664;1522;15197;4720900;4648248;3376289;79.2;78.0;56.6
32;2022-02-09;1228;2709;15993;4722128;4650957;3392282;79.2;78.0;56.9
32;2022-02-10;606;1225;12712;4722734;4652182;3404994;79.2;78.0;57.1
32;2022-02-11;725;1878;18844;4723459;4654060;3423838;79.2;78.1;57.4
32;2022-02-12;675;2203;15640;4724134;4656263;3439478;79.2;78.1;57.7
32;2022-02-13;174;473;3106;4724308;4656736;3442584;79.2;78.1;57.7
32;2022-02-14;503;1133;13750;4724811;4657869;3456334;79.2;78.1;58.0
32;2022-02-15;529;1185;13805;4725340;4659054;3470139;79.2;78.1;58.2
32;2022-02-16;752;2156;11871;4726092;4661210;3482010;79.3;78.2;58.4
32;2022-02-17;361;856;7591;4726453;4662066;3489601;79.3;78.2;58.5
32;2022-02-18;449;1359;10786;4726902;4663425;3500387;79.3;78.2;58.7
32;2022-02-19;423;1616;8359;4727325;4665041;3508746;79.3;78.2;58.8
32;2022-02-20;67;364;1206;4727392;4665405;3509952;79.3;78.2;58.9
32;2022-02-21;210;751;5168;4727602;4666156;3515120;79.3;78.3;59.0
32;2022-02-22;270;938;5529;4727872;4667094;3520649;79.3;78.3;59.0
32;2022-02-23;456;1821;5935;4728328;4668915;3526584;79.3;78.3;59.1
32;2022-02-24;245;763;4581;4728573;4669678;3531165;79.3;78.3;59.2
32;2022-02-25;363;1316;7095;4728936;4670994;3538260;79.3;78.3;59.3
32;2022-02-26;394;1357;6097;4729330;4672351;3544357;79.3;78.4;59.4
32;2022-02-27;73;258;860;4729403;4672609;3545217;79.3;78.4;59.5
32;2022-02-28;163;522;3471;4729566;4673131;3548688;79.3;78.4;59.5
32;2022-03-01;198;572;3610;4729764;4673703;3552298;79.3;78.4;59.6
32;2022-03-02;349;1254;4466;4730113;4674957;3556764;79.3;78.4;59.7
32;2022-03-03;149;391;2449;4730262;4675348;3559213;79.3;78.4;59.7
32;2022-03-04;218;644;3496;4730480;4675992;3562709;79.3;78.4;59.8
32;2022-03-05;229;702;3083;4730709;4676694;3565792;79.3;78.4;59.8
32;2022-03-06;34;102;397;4730743;4676796;3566189;79.3;78.4;59.8
32;2022-03-07;103;284;1487;4730846;4677080;3567676;79.3;78.4;59.8
32;2022-03-08;95;251;1432;4730941;4677331;3569108;79.3;78.4;59.9
32;2022-03-09;250;775;1776;4731191;4678106;3570884;79.3;78.5;59.9
32;2022-03-10;91;261;1100;4731282;4678367;3571984;79.3;78.5;59.9
32;2022-03-11;116;407;1888;4731398;4678774;3573872;79.4;78.5;59.9
32;2022-03-12;189;515;1765;4731587;4679289;3575637;79.4;78.5;60.0
32;2022-03-13;23;46;166;4731610;4679335;3575803;79.4;78.5;60.0
32;2022-03-14;59;179;1106;4731669;4679514;3576909;79.4;78.5;60.0
32;2022-03-15;65;142;1018;4731734;4679656;3577927;79.4;78.5;60.0
32;2022-03-16;208;501;1564;4731942;4680157;3579491;79.4;78.5;60.0
32;2022-03-17;59;175;830;4732001;4680332;3580321;79.4;78.5;60.0
32;2022-03-18;119;314;1539;4732120;4680646;3581860;79.4;78.5;60.1
32;2022-03-19;146;351;1284;4732266;4680997;3583144;79.4;78.5;60.1
32;2022-03-20;10;28;121;4732276;4681025;3583265;79.4;78.5;60.1
32;2022-03-21;67;129;789;4732343;4681154;3584054;79.4;78.5;60.1
32;2022-03-22;64;142;877;4732407;4681296;3584931;79.4;78.5;60.1
32;2022-03-23;189;452;1367;4732596;4681748;3586298;79.4;78.5;60.1
32;2022-03-24;53;125;751;4732649;4681873;3587049;79.4;78.5;60.2
32;2022-03-25;123;284;1364;4732772;4682157;3588413;79.4;78.5;60.2
32;2022-03-26;178;349;1242;4732950;4682506;3589655;79.4;78.5;60.2
32;2022-03-27;19;34;90;4732969;4682540;3589745;79.4;78.5;60.2
32;2022-03-28;61;104;720;4733030;4682644;3590465;79.4;78.5;60.2
32;2022-03-29;82;144;959;4733112;4682788;3591424;79.4;78.5;60.2
32;2022-03-30;181;357;1204;4733293;4683145;3592628;79.4;78.5;60.3
32;2022-03-31;98;162;992;4733391;4683307;3593620;79.4;78.5;60.3
32;2022-04-01;125;165;1208;4733516;4683472;3594828;79.4;78.5;60.3
32;2022-04-02;59;100;644;4733575;4683572;3595472;79.4;78.5;60.3
32;2022-04-03;10;18;78;4733585;4683590;3595550;79.4;78.5;60.3
32;2022-04-04;61;60;708;4733646;4683650;3596258;79.4;78.5;60.3
32;2022-04-05;71;112;790;4733717;4683762;3597048;79.4;78.6;60.3
44;2020-12-27;4;0;0;4;0;0;0.0;0.0;0.0
44;2020-12-28;17;0;0;21;0;0;0.0;0.0;0.0
44;2020-12-29;16;0;0;37;0;0;0.0;0.0;0.0
44;2020-12-30;19;1;0;56;1;0;0.0;0.0;0.0
44;2020-12-31;16;0;0;72;1;0;0.0;0.0;0.0
44;2021-01-01;27;2;0;99;3;0;0.0;0.0;0.0
44;2021-01-02;8;0;0;107;3;0;0.0;0.0;0.0
44;2021-01-03;5;0;0;112;3;0;0.0;0.0;0.0
44;2021-01-04;256;0;0;368;3;0;0.0;0.0;0.0
44;2021-01-05;805;8;0;1173;11;0;0.0;0.0;0.0
44;2021-01-06;1242;2;0;2415;13;0;0.0;0.0;0.0
44;2021-01-07;2436;7;0;4851;20;0;0.1;0.0;0.0
44;2021-01-08;3111;13;0;7962;33;0;0.1;0.0;0.0
44;2021-01-09;939;4;0;8901;37;0;0.2;0.0;0.0
44;2021-01-10;261;1;0;9162;38;0;0.2;0.0;0.0
44;2021-01-11;3000;8;0;12162;46;0;0.2;0.0;0.0
44;2021-01-12;5193;17;0;17355;63;0;0.3;0.0;0.0
44;2021-01-13;7648;28;0;25003;91;0;0.5;0.0;0.0
44;2021-01-14;9505;93;0;34508;184;0;0.6;0.0;0.0
44;2021-01-15;6769;43;0;41277;227;0;0.7;0.0;0.0
44;2021-01-16;1940;9;0;43217;236;0;0.8;0.0;0.0
44;2021-01-17;904;1;0;44121;237;0;0.8;0.0;0.0
44;2021-01-18;8718;52;0;52839;289;0;1.0;0.0;0.0
44;2021-01-19;10681;51;0;63520;340;0;1.2;0.0;0.0
44;2021-01-20;11242;84;0;74762;424;0;1.4;0.0;0.0
44;2021-01-21;11816;56;0;86578;480;0;1.6;0.0;0.0
44;2021-01-22;9622;53;0;96200;533;0;1.7;0.0;0.0
44;2021-01-23;3287;30;0;99487;563;0;1.8;0.0;0.0
44;2021-01-24;1560;6;0;101047;569;0;1.8;0.0;0.0
44;2021-01-25;6695;315;0;107742;884;0;2.0;0.0;0.0
44;2021-01-26;5689;445;0;113431;1329;0;2.1;0.0;0.0
44;2021-01-27;7459;666;0;120890;1995;0;2.2;0.0;0.0
44;2021-01-28;8932;1266;0;129822;3261;0;2.4;0.1;0.0
44;2021-01-29;6794;1823;0;136616;5084;0;2.5;0.1;0.0
44;2021-01-30;2562;493;0;139178;5577;0;2.5;0.1;0.0
44;2021-01-31;1237;64;0;140415;5641;0;2.5;0.1;0.0
44;2021-02-01;6324;2376;0;146739;8017;0;2.7;0.1;0.0
44;2021-02-02;6235;3742;0;152974;11759;0;2.8;0.2;0.0
44;2021-02-03;5592;4490;0;158566;16249;0;2.9;0.3;0.0
44;2021-02-04;6414;6842;0;164980;23091;0;3.0;0.4;0.0
44;2021-02-05;6371;5139;0;171351;28230;0;3.1;0.5;0.0
44;2021-02-06;2014;1222;0;173365;29452;0;3.1;0.5;0.0
44;2021-02-07;419;560;0;173784;30012;0;3.2;0.5;0.0
44;2021-02-08;3851;4430;0;177635;34442;0;3.2;0.6;0.0
44;2021-02-09;5735;5859;0;183370;40301;0;3.3;0.7;0.0
44;2021-02-10;6297;6087;0;189667;46388;0;3.4;0.8;0.0
44;2021-02-11;7115;6550;0;196782;52938;0;3.6;1.0;0.0
