date;region;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron
2021-07-15;NAQ;Complet de moins de 3 mois - sans rappel;5343.26;528.83;152.34;70.92;1.17;1.17;1.0;1.0;2018160.77;9.74;6.16;14.53;0
2021-07-15;NAQ;Complet entre 3 mois et 6 mois - sans rappel;1081.48;106.0;21.89;10.82;0.02;0.02;0.0;0.0;402082.83;6.01;0;100;NA
2021-07-15;NOR;Non-vaccinés;4293.83;536.43;246.42;128.62;4.0;2.0;1.0;0.0;1323853.43;9.5;10.15;0;NA
2021-07-15;NOR;Complet de moins de 3 mois - sans rappel;2507.32;253.89;53.55;28.5;2.0;2.0;0.0;0.0;1089089.14;9.24;0;0;NA
2021-07-15;NOR;Complet de 6 mois et plus - sans rappel;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.01;NA;NA;NA;NA
2021-07-15;OCC;Non-vaccinés;14151.59;1881.15;1333.57;728.33;9.7;6.67;4.0;4.0;2712666.43;12.17;7.19;0;50
2021-07-15;OCC;Complet de moins de 3 mois - sans rappel;6179.63;579.38;238.67;91.57;2.35;2.0;1.5;1.5;1905872.37;15.79;12.71;100;NA
2021-07-15;PAC;Non-vaccinés;15529.07;1323.51;976.95;447.99;6.03;4.03;2.0;2.0;2402171.21;5.86;4.44;23.1;0
2021-07-15;PAC;Primo dose efficace;3274.61;189.72;96.88;36.39;1.0;1.0;0.0;0.0;540099.03;3.88;1;100;NA
2021-07-15;PAC;Complet de moins de 3 mois - sans rappel;6141.33;363.52;137.53;56.54;2.87;2.87;1.0;1.0;1585989.04;6.82;8.11;10.7;NA
2021-07-15;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-07-16;ARA;Non-vaccinés;14770.73;1378.07;617.64;299.07;8.76;5.0;1.0;1.0;3620536.35;11.08;6.41;0;0
2021-07-16;ARA;Complet entre 3 mois et 6 mois - sans rappel;1197.62;122.78;6.49;0.97;0.06;0.0;0.0;0.0;522560.61;0;0;NA;NA
2021-07-16;BRE;Non-vaccinés;5338.59;673.27;205.8;102.31;3.83;3.83;2.0;2.0;1305315.66;12.54;10.58;0;50
2021-07-16;COR;Non-vaccinés;1803.76;134.07;104.18;38.91;0.0;0.0;0.0;0.0;170636.67;6.43;7.27;NA;NA
2021-07-16;COR;Complet de moins de 3 mois - sans rappel;657.95;24.25;7.55;1.58;0.0;0.0;0.0;0.0;111227.27;0;0;NA;NA
2021-07-16;COR;Complet entre 3 mois et 6 mois - sans rappel;128.76;10.61;1.48;0.11;0.0;0.0;0.0;0.0;34690.64;0;0;NA;NA
2021-07-16;CVL;Primo dose récente;314.23;21.14;9.84;1.45;0.0;0.0;0.0;0.0;85933.41;24.29;0;NA;NA
2021-07-16;CVL;Complet entre 3 mois et 6 mois - sans rappel;409.25;28.76;2.0;1.0;0.0;0.0;0.0;0.0;169028.17;50;0;NA;NA
2021-07-16;CVL;Complet de 6 mois et plus - sans rappel;0.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.87;NA;NA;NA;NA
2021-07-16;GES;Primo dose récente;1065.23;61.36;25.04;12.06;0.0;0.0;0.0;0.0;185500.27;4.79;0;NA;NA
2021-07-16;GES;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.81;NA;NA;NA;NA
2021-07-16;GES;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.92;NA;NA;NA;NA
2021-07-16;GUY;Non-vaccinés;764.89;81.24;100.04;35.58;12.5;9.0;0.75;0.75;237422.39;17.26;0;NA;NA
2021-07-16;GUY;Primo dose efficace;75.04;4.94;1.68;0.34;0.25;0.0;0.0;0.0;12166.48;82.01;0;NA;NA
2021-07-16;GUY;Complet entre 3 mois et 6 mois - sans rappel;73.43;1.51;0.85;0.0;0.0;0.0;0.0;0.0;7049.07;0;NA;NA;NA
2021-07-16;GUY;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-07-16;HDF;Primo dose efficace;2652.92;185.74;39.38;15.76;2.25;2.25;0.0;0.0;725388.18;10.05;3.49;100;NA
2021-07-16;HDF;Complet entre 3 mois et 6 mois - sans rappel;939.98;89.17;4.79;2.5;0.0;0.0;0.0;0.0;381952.34;0;0;NA;NA
2021-07-16;HDF;Complet de 6 mois et plus - sans rappel;1.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162.9;NA;NA;NA;NA
2021-07-16;IDF;Primo dose récente;3393.56;88.97;112.1;31.18;0.0;0.0;2.0;2.0;512568.28;13.08;8.3;NA;NA
2021-07-16;IDF;Complet entre 3 mois et 6 mois - sans rappel;2433.29;140.71;40.63;14.08;2.63;1.12;0.0;0.0;690032.19;14.2;7.95;0;NA
2021-07-16;LRE;Primo dose récente;135.39;20.13;11.27;8.75;1.5;1.5;0.0;0.0;33870.64;0;0;NA;NA
2021-07-16;LRE;Complet de moins de 3 mois - sans rappel;1768.32;78.92;28.46;10.4;3.4;3.0;1.03;0.83;169584.53;1.1;1.18;0;0
2021-07-16;MAR;Non-vaccinés;1338.46;187.1;338.37;143.56;8.0;7.0;0.0;0.0;287641.13;86.6;84.48;100;NA
2021-07-16;MAR;Primo dose efficace;105.75;5.35;6.59;3.17;0.0;0.0;0.0;0.0;11306.7;100;100;NA;NA
2021-07-16;MAR;Complet entre 3 mois et 6 mois - sans rappel;54.27;1.13;3.21;0.0;0.0;0.0;0.0;0.0;7442.65;100;NA;NA;NA
2021-07-16;MAY;Complet entre 3 mois et 6 mois - sans rappel;48.61;0.5;0.0;0.0;0.0;0.0;0.0;0.0;7741.8;NA;NA;NA;NA
2021-07-16;NAQ;Complet entre 3 mois et 6 mois - sans rappel;1161.75;95.04;15.12;7.49;1.0;1.0;0.0;0.0;416534.98;16.6;0;0;NA
2021-07-16;NOR;Non-vaccinés;4415.01;542.3;246.25;120.54;4.0;2.0;0.0;0.0;1307865.9;10.24;5.71;0;NA
2021-07-16;NOR;Complet de moins de 3 mois - sans rappel;2811.75;280.95;53.98;21.86;2.0;2.0;0.0;0.0;1106002.18;9.29;13.57;0;NA
2021-07-16;OCC;Non-vaccinés;14522.15;1757.04;1144.66;634.37;8.76;8.0;1.8;1.0;2681231.87;11.06;9.67;14.29;0
2021-07-16;OCC;Primo dose efficace;4386.19;337.3;132.03;71.06;1.06;1.0;0.0;0.0;737264.21;8.95;6.82;0;NA
2021-07-16;OCC;Complet entre 3 mois et 6 mois - sans rappel;1375.9;106.99;29.1;11.88;2.06;2.0;0.0;0.0;394577.01;10.92;14.77;0;NA
2021-07-16;OCC;Complet de 6 mois et plus - sans rappel;1.08;0.0;1.03;0.0;0.0;0.0;0.0;0.0;186.57;0;NA;NA;NA
2021-07-16;PAC;Non-vaccinés;15565.73;1166.89;997.3;391.07;16.0;12.0;2.33;2.33;2375285.41;6.07;5.13;22.22;24.81
2021-07-16;PAC;Primo dose récente;1264.3;55.87;51.85;18.13;0.0;0.0;0.0;0.0;168459.02;8.75;6.29;NA;NA
2021-07-16;PAC;Complet de moins de 3 mois - sans rappel;6735.3;325.54;139.01;51.59;2.0;2.0;1.67;0.67;1596704.48;4.92;2.32;0;100
2021-07-16;PAC;Complet entre 3 mois et 6 mois - sans rappel;1789.47;85.93;31.58;10.11;1.0;0.0;0.0;0.0;388708.09;4.47;0;NA;NA
2021-07-16;PDL;Non-vaccinés;5644.0;685.95;222.7;124.09;0.33;0.33;0.0;0.0;1603589.09;4.5;4.78;0;NA
2021-07-16;PDL;Complet de moins de 3 mois - sans rappel;3243.45;302.98;69.52;35.56;1.33;1.33;1.0;1.0;1249579.99;10.95;9.61;0;0
2021-07-17;ARA;Primo dose récente;866.82;41.35;39.55;16.59;0.0;0.0;0.0;0.0;315377.0;5.87;0;NA;NA
2021-07-17;ARA;Primo dose efficace;2539.77;130.18;56.6;24.57;1.25;0.25;0.0;0.0;946299.55;2.14;0;0;NA
2021-07-17;ARA;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;NA;NA;NA;NA
2021-07-17;BFC;Complet de moins de 3 mois - sans rappel;1644.12;98.23;21.03;11.08;0.0;0.0;0.0;0.0;884264.92;6.15;0;NA;NA
2021-07-17;BRE;Primo dose récente;416.45;33.73;13.6;8.45;1.06;1.0;0.0;0.0;134248.52;0;0;NA;NA
2021-07-17;BRE;Primo dose efficace;1570.03;112.88;36.05;12.4;1.12;1.0;0.0;0.0;568493.75;7.2;8.77;NA;NA
2021-07-17;BRE;Complet de moins de 3 mois - sans rappel;2201.4;168.59;34.29;16.66;0.18;0.0;0.0;0.0;1134786.36;11.53;9.38;NA;NA
2021-07-17;BRE;Complet entre 3 mois et 6 mois - sans rappel;387.59;34.81;4.16;1.11;0.12;0.0;0.0;0.0;227286.39;0;0;NA;NA
2021-07-17;COR;Complet entre 3 mois et 6 mois - sans rappel;90.61;7.8;1.15;1.09;0.0;0.0;0.0;0.0;35697.03;0;0;NA;NA
2021-07-17;CVL;Primo dose efficace;635.86;32.83;7.83;2.33;0.0;0.0;0.0;0.0;360564.19;6.19;14.16;NA;NA
2021-07-17;GUA;Non-vaccinés;298.11;3.57;22.38;1.0;2.0;2.0;0.0;0.0;286443.95;30.53;NA;NA;NA
2021-07-17;GUA;Complet entre 3 mois et 6 mois - sans rappel;13.66;0.14;0.0;0.0;0.0;0.0;0.0;0.0;7409.99;NA;NA;NA;NA
2021-07-17;GUA;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.94;NA;NA;NA;NA
2021-07-17;GUY;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA
2021-07-17;HDF;Non-vaccinés;5426.21;509.06;251.64;123.2;3.0;3.0;0.0;0.0;2634941.89;8.98;4.58;NA;NA
2021-07-17;HDF;Complet entre 3 mois et 6 mois - sans rappel;694.62;48.67;5.04;2.04;1.0;1.0;0.0;0.0;394033.79;0;0;NA;NA
2021-07-17;IDF;Primo dose efficace;5212.04;121.66;135.77;26.53;2.0;1.0;0.0;0.0;1607481.59;12.38;4.78;NA;NA
2021-07-17;IDF;Complet de moins de 3 mois - sans rappel;12278.3;232.6;215.6;32.89;2.71;2.71;1.2;1.2;4052150.07;11.17;11.79;0;NA
2021-07-17;IDF;Complet de 6 mois et plus - sans rappel;1.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1105.61;NA;NA;NA;NA
2021-07-17;LRE;Primo dose efficace;157.84;15.09;7.11;1.25;1.0;1.0;0.1;0.1;46894.2;0;0;0;100
2021-07-17;LRE;Complet de moins de 3 mois - sans rappel;1121.33;44.53;22.19;1.76;0.2;0.0;0.25;0.05;172135.32;1.89;0;NA;100
2021-07-17;MAR;Primo dose efficace;43.44;2.81;2.53;1.49;0.33;0.0;0.1;0.1;10950.64;100;100;NA;100
2021-07-17;MAR;Primo dose récente;13.56;0.12;1.66;0.12;0.0;0.0;0.0;0.0;8687.97;100;100;NA;NA
2021-07-17;MAY;Complet entre 3 mois et 6 mois - sans rappel;27.42;0.29;0.02;0.0;0.0;0.0;0.0;0.0;7868.41;0;NA;NA;NA
2021-07-17;NAQ;Primo dose efficace;2158.68;154.47;82.6;36.96;0.0;0.0;0.0;0.0;882128.67;9.11;4.18;NA;NA
2021-07-17;NAQ;Complet entre 3 mois et 6 mois - sans rappel;702.24;64.47;9.8;6.51;0.0;0.0;0.0;0.0;431100.08;14.71;0;NA;NA
2021-07-17;NAQ;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;NA;NA;NA;NA
2021-07-17;NOR;Primo dose efficace;914.34;89.57;35.91;22.02;1.0;0.0;1.0;1.0;496813.91;5.86;5.34;NA;NA
2021-07-17;NOR;Complet entre 3 mois et 6 mois - sans rappel;440.0;37.52;8.28;3.03;0.0;0.0;0.0;0.0;240949.32;0;0;NA;NA
2021-07-17;OCC;Non-vaccinés;7367.95;860.55;672.43;383.01;13.95;12.43;5.0;4.0;2649295.79;6.59;4.64;22.22;33.33
2021-07-17;OCC;Primo dose efficace;2175.89;164.23;86.12;46.1;0.26;0.14;0.0;0.0;713882.74;7.54;0.52;NA;NA
2021-07-17;OCC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.94;NA;NA;NA;NA
2021-07-17;PAC;Complet entre 3 mois et 6 mois - sans rappel;854.82;44.18;21.87;4.59;2.74;1.38;0.0;0.0;404780.81;7.76;0;0;NA
2021-07-17;PAC;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;278.83;NA;NA;NA;NA
2021-07-17;PAC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-07-17;PDL;Complet de 6 mois et plus - sans rappel;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.87;NA;NA;NA;NA
2021-07-17;PDL;Complet de moins de 3 mois - avec rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.95;NA;NA;NA;NA
2021-07-18;ARA;Non-vaccinés;1416.62;124.87;71.82;26.07;7.36;6.0;0.0;0.0;3543540.45;9.91;0;0;NA
2021-07-18;ARA;Primo dose efficace;489.84;26.43;11.27;2.56;0.26;0.0;0.0;0.0;915875.13;1.75;0;NA;NA
2021-07-18;ARA;Complet de moins de 3 mois - sans rappel;1307.35;89.61;35.81;14.86;0.29;0.0;2.0;2.0;2710840.5;12.92;21.12;NA;100
2021-07-18;BFC;Non-vaccinés;522.54;65.95;23.12;15.33;2.0;2.0;3.58;2.58;1176555.9;11.96;7.45;0;50
2021-07-18;BFC;Complet entre 3 mois et 6 mois - sans rappel;147.79;6.44;2.29;2.0;1.0;1.0;0.04;0.04;225929.12;0;0;NA;NA
2021-07-18;BRE;Non-vaccinés;662.96;65.35;29.89;16.28;2.76;2.0;0.0;0.0;1277117.79;7.75;14.01;0;NA
2021-07-18;BRE;Complet de moins de 3 mois - sans rappel;544.0;29.43;13.43;5.48;0.09;0.0;0.0;0.0;1146716.37;8.18;0;NA;NA
2021-07-18;BRE;Complet entre 3 mois et 6 mois - sans rappel;146.09;23.7;0.07;0.0;0.06;0.0;0.0;0.0;230758.62;0;NA;NA;NA
2021-07-18;COR;Primo dose efficace;21.1;1.71;3.8;1.61;0.0;0.0;0.0;0.0;18647.93;0;0;NA;NA
2021-07-18;CVL;Non-vaccinés;421.79;37.97;13.66;4.2;2.0;2.0;0.8;0.0;1065864.15;25.8;31.25;0;NA
2021-07-18;CVL;Primo dose efficace;126.33;4.0;1.89;0.6;1.0;1.0;0.0;0.0;349988.04;52.91;0;0;NA
2021-07-18;CVL;Complet entre 3 mois et 6 mois - sans rappel;97.32;6.6;0.0;0.0;0.0;0.0;0.0;0.0;174714.22;NA;NA;NA;NA
2021-07-18;GES;Non-vaccinés;1375.93;110.75;73.66;30.75;7.0;5.0;0.0;0.0;2348229.09;12.08;8.42;0;NA
2021-07-18;GES;Primo dose récente;105.36;3.04;3.43;1.62;0.0;0.0;0.0;0.0;206300.61;29.24;61.73;NA;NA
2021-07-18;GES;Complet entre 3 mois et 6 mois - sans rappel;252.1;15.61;1.54;1.5;0.5;0.0;0.0;0.0;427364.99;0;0;NA;NA
2021-07-18;GES;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.76;NA;NA;NA;NA
2021-07-18;GES;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.91;NA;NA;NA;NA
2021-07-18;GUY;Primo dose efficace;8.12;0.17;0.0;0.0;0.58;0.0;0.0;0.0;12176.39;NA;NA;NA;NA
2021-07-18;GUY;Complet de moins de 3 mois - sans rappel;39.89;0.17;0.25;0.0;0.42;0.0;0.0;0.0;32480.44;NA;NA;NA;NA
2021-07-18;GUY;Complet entre 3 mois et 6 mois - sans rappel;8.51;0.0;1.0;0.0;0.0;0.0;0.0;0.0;7475.67;NA;NA;NA;NA
2021-07-18;HDF;Primo dose efficace;521.9;36.34;11.53;5.69;0.0;0.0;0.0;0.0;666384.96;8.67;0;NA;NA
2021-07-18;HDF;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.97;NA;NA;NA;NA
2021-07-18;IDF;Primo dose efficace;1681.61;40.02;55.88;7.41;0.45;0.12;0.5;0.5;1555064.2;7.82;30.18;NA;100
2021-07-18;LRE;Primo dose efficace;81.23;6.56;3.97;1.8;0.5;0.5;1.33;1.33;46384.98;0;0;0;0
2021-07-18;LRE;Complet de moins de 3 mois - sans rappel;446.82;19.38;14.74;5.58;0.2;0.0;1.53;1.33;173714.93;0;0;NA;0
2021-07-18;LRE;Complet entre 3 mois et 6 mois - sans rappel;59.49;3.6;3.3;0.26;0.12;0.12;0.0;0.0;26428.96;0;0;NA;NA
2021-07-18;MAR;Primo dose récente;1.52;0.01;0.24;0.01;0.0;0.0;0.0;0.0;9615.97;100;100;NA;NA
2021-07-18;NAQ;Primo dose efficace;454.06;64.69;31.09;23.83;0.0;0.0;0.0;0.0;864595.19;0;0;NA;NA
2021-07-18;NOR;Primo dose récente;80.66;9.76;4.37;2.16;1.0;0.0;0.0;0.0;137346.89;0;0;NA;NA
2021-07-18;NOR;Complet entre 3 mois et 6 mois - sans rappel;152.98;17.11;3.09;1.09;0.0;0.0;0.0;0.0;245867.19;0;0;NA;NA
2021-07-18;OCC;Primo dose efficace;517.38;69.0;29.71;16.91;1.0;1.0;0.0;0.0;699162.18;8.8;7.74;0;NA
2021-07-18;OCC;Complet entre 3 mois et 6 mois - sans rappel;237.4;31.12;6.25;1.12;0.0;0.0;0.33;0.33;413830.88;0;0;NA;NA
2021-07-18;PAC;Complet entre 3 mois et 6 mois - sans rappel;362.57;21.4;2.76;0.18;1.25;1.0;0.0;0.0;412330.79;0;0;NA;NA
2021-07-18;PAC;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;292.83;NA;NA;NA;NA
2021-07-18;PAC;Complet entre 3 mois et 6 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.97;NA;NA;NA;NA
2021-07-18;PDL;Non-vaccinés;1242.72;197.99;99.81;62.23;1.0;1.0;0.0;0.0;1573993.32;8.42;2.14;0;NA
2021-07-18;PDL;Complet entre 3 mois et 6 mois - sans rappel;160.64;24.53;3.43;1.26;0.0;0.0;0.0;0.0;227665.76;0;0;NA;NA
2021-07-18;PDL;Complet de 6 mois et plus - sans rappel;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.87;NA;NA;NA;NA
2021-07-19;ARA;Non-vaccinés;13726.08;2042.18;1254.19;722.69;16.58;11.83;4.0;4.0;3530447.16;5.46;3.71;10.17;0
2021-07-19;ARA;Primo dose récente;1807.11;197.3;165.15;89.7;0.0;0.0;0.0;0.0;332857.58;6.29;6.03;NA;NA
2021-07-19;ARA;Primo dose efficace;4350.24;463.93;228.97;129.49;0.25;0.0;0.0;0.0;909088.24;4.53;2.58;NA;NA
2021-07-19;BRE;Primo dose récente;554.36;57.43;22.82;14.13;0.0;0.0;0.0;0.0;136809.31;5.59;0.56;NA;NA
2021-07-19;BRE;Complet de moins de 3 mois - sans rappel;2978.07;362.9;79.09;37.3;2.0;1.0;0.0;0.0;1150368.43;8.74;7.56;NA;NA
2021-07-19;COR;Non-vaccinés;1675.29;250.93;196.2;105.77;1.6;1.6;0.0;0.0;166065.78;9.02;5.03;0;NA
2021-07-19;COR;Primo dose efficace;201.07;11.13;6.4;1.79;0.2;0.2;0.0;0.0;18687.64;2.53;4.05;0;NA
2021-07-19;CVL;Primo dose efficace;1097.85;114.62;25.32;12.45;0.03;0.03;1.0;0.0;349231.06;18.89;9.57;NA;NA
2021-07-19;CVL;Complet de 6 mois et plus - sans rappel;0.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;108.85;NA;NA;NA;NA
2021-07-19;GES;Complet de moins de 3 mois - sans rappel;6166.9;647.66;123.85;65.63;0.0;0.0;0.0;0.0;1840344.03;6.93;6;NA;NA
2021-07-19;GES;Complet entre 3 mois et 6 mois - sans rappel;1654.21;131.67;19.56;9.01;1.5;1.0;0.0;0.0;431830.77;9.64;21.4;NA;NA
2021-07-19;GES;Complet de moins de 3 mois - avec rappel;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.75;NA;NA;NA;NA
2021-07-19;GUA;Primo dose efficace;78.05;1.64;1.64;0.14;0.0;0.0;0.03;0.03;21572.92;0;0;NA;0
2021-07-19;GUA;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.94;NA;NA;NA;NA
2021-07-19;GUY;Non-vaccinés;642.91;92.63;124.05;54.76;5.83;3.83;7.44;7.0;236212.24;0;0;0;0
2021-07-19;GUY;Primo dose récente;30.0;3.13;3.92;1.58;0.08;0.08;0.0;0.0;5249.98;0;NA;NA;NA
2021-07-19;GUY;Primo dose efficace;53.63;6.06;3.6;2.51;1.0;0.0;0.22;0.0;12090.33;0;0;NA;NA
2021-07-19;GUY;Complet entre 3 mois et 6 mois - sans rappel;41.74;1.27;1.12;0.0;0.0;0.0;0.11;0.0;7521.6;0;NA;NA;NA
2021-07-19;GUY;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;NA;NA;NA;NA
2021-07-19;IDF;Primo dose récente;4014.03;142.85;205.3;52.93;1.19;1.19;0.0;0.0;581354.03;6.03;3.75;0;NA
2021-07-19;IDF;Complet entre 3 mois et 6 mois - sans rappel;3294.89;151.1;68.15;17.64;3.93;1.93;0.5;0.0;735907.73;22.72;0;0;NA
2021-07-19;LRE;Primo dose récente;205.09;28.05;22.88;8.94;0.0;0.0;1.1;1.1;42094.62;6.95;0;NA;0
2021-07-19;MAR;Complet entre 3 mois et 6 mois - sans rappel;57.01;1.66;3.39;0.0;0.0;0.0;0.0;0.0;7919.25;100;NA;NA;NA
2021-07-19;MAR;Primo dose récente;95.57;5.03;16.58;2.39;0.0;0.0;0.0;0.0;9661.94;93.95;75.31;NA;NA
2021-07-19;MAR;Complet de moins de 3 mois - sans rappel;275.31;14.71;15.94;5.86;0.0;0.0;0.0;0.0;39578.18;97.29;99.55;NA;NA
2021-07-19;MAY;Non-vaccinés;133.98;4.0;0.0;0.0;0.0;0.0;0.0;0.0;231175.15;NA;NA;NA;NA
2021-07-19;MAY;Complet entre 3 mois et 6 mois - sans rappel;22.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7995.93;NA;NA;NA;NA
2021-07-19;NAQ;Non-vaccinés;11190.32;1747.12;1314.65;682.17;9.67;5.0;2.77;2.0;2364849.23;9.32;6.45;20;50
2021-07-19;NOR;Complet de 6 mois et plus - sans rappel;0.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271.99;NA;NA;NA;NA
2021-07-19;OCC;Complet de moins de 3 mois - sans rappel;7809.21;850.99;389.13;200.41;2.25;1.25;0.0;0.0;1987028.68;8.86;7.02;0;NA
2021-07-19;PAC;Non-vaccinés;16877.28;1979.43;1948.7;949.26;26.37;18.67;4.65;2.4;2324615.28;3.89;2.27;14.63;0
2021-07-19;PAC;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA
2021-07-19;PDL;Non-vaccinés;4688.42;777.8;329.87;192.95;4.34;3.34;0.0;0.0;1566135.75;5.93;4.68;0;NA
2021-07-19;PDL;Complet entre 3 mois et 6 mois - sans rappel;701.37;73.5;9.53;6.32;0.07;0.07;0.0;0.0;228905.72;0.63;0.48;0;NA
2021-07-19;PDL;Complet de 6 mois et plus - sans rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.86;NA;NA;NA;NA
2021-07-19;PDL;Complet de moins de 3 mois - avec rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.93;NA;NA;NA;NA
2021-07-20;BFC;Complet de moins de 3 mois - sans rappel;1956.93;241.82;36.02;13.3;0.07;0.0;0.0;0.0;902090.41;14.03;0;NA;NA
2021-07-20;BRE;Primo dose récente;551.62;65.85;29.97;15.88;0.0;0.0;0.0;0.0;139967.98;12.74;10.09;NA;NA
2021-07-20;COR;Primo dose efficace;180.4;13.27;10.93;3.66;1.0;1.0;0.0;0.0;18188.42;0;0;0;NA
2021-07-20;COR;Complet de 6 mois et plus - sans rappel;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.97;NA;NA;NA;NA
2021-07-20;CVL;Non-vaccinés;2956.33;319.23;138.43;61.1;2.0;1.0;0.0;0.0;1055448.59;11.44;9.24;0;NA
2021-07-20;CVL;Complet de 6 mois et plus - sans rappel;0.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;128.64;NA;NA;NA;NA
2021-07-20;GES;Primo dose récente;1093.9;84.91;33.66;18.68;0.0;0.0;0.0;0.0;219466.76;3.93;6.08;NA;NA
2021-07-20;GES;Complet de 6 mois et plus - sans rappel;1.16;0.02;0.0;0.0;0.0;0.0;0.0;0.0;296.08;NA;NA;NA;NA
2021-07-20;GES;Complet de moins de 3 mois - avec rappel;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.71;NA;NA;NA;NA
2021-07-20;GUA;Complet de 6 mois et plus - sans rappel;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.94;NA;NA;NA;NA
2021-07-20;GUY;Non-vaccinés;563.87;111.22;108.07;47.78;4.86;2.83;0.0;0.0;235678.19;15.91;0;0;NA
2021-07-20;GUY;Primo dose récente;35.14;5.07;7.06;2.41;0.08;0.08;0.0;0.0;5394.99;NA;NA;NA;NA
2021-07-20;HDF;Non-vaccinés;8261.97;906.35;446.2;217.72;0.0;0.0;2.0;2.0;2561527.15;7.22;1.82;NA;100
2021-07-20;HDF;Complet de moins de 3 mois - sans rappel;4458.29;449.9;105.22;32.44;2.0;1.0;0.0;0.0;2051276.66;8;0;NA;NA
2021-07-20;HDF;Complet entre 3 mois et 6 mois - sans rappel;1144.34;104.81;20.94;12.57;3.0;3.0;0.0;0.0;439140.13;0;0;0;NA
2021-07-20;HDF;Complet de 6 mois et plus - sans rappel;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;271.88;NA;NA;NA;NA
2021-07-20;IDF;Primo dose efficace;6720.97;317.83;291.5;74.03;2.25;2.25;0.0;0.0;1464062.09;8.18;5.86;100;NA
2021-07-20;IDF;Complet de 6 mois et plus - sans rappel;6.13;0.0;0.18;0.0;0.0;0.0;0.0;0.0;1382.22;0;NA;NA;NA
2021-07-20;IDF;Complet de moins de 3 mois - avec rappel;1.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.96;NA;NA;NA;NA
2021-07-20;LRE;Complet de moins de 3 mois - sans rappel;1141.39;79.11;30.32;10.66;0.0;0.0;0.0;0.0;176775.76;5.79;13.81;NA;NA
2021-07-20;MAR;Non-vaccinés;1365.33;266.74;439.23;193.12;14.69;8.0;1.75;1.0;283781.47;83.36;82.87;100;100
