date;vac_statut;age;nb_PCR;nb_PCR_sympt;nb_PCR+_sympt;nb_PCR+;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif;PCR+_pourcent_omicron;PCR+_sympt_pourcent_omicron;HC_pourcent_omicron;SC_pourcent_omicron;DC_pourcent_omicron;HC_PCR+_pour_covid;SC_PCR+_pour_covid;DC_PCR+_pour_covid
2021-09-14;Complet entre 3 mois et 6 mois - sans rappel;[40,59];8018.32;902.57;85.9;206.02;5.48;4.0;0.22;0.22;3.0;3.0;3251938.71;4.56;0.3;0;0;0;2.67;0.22;3.0
2021-09-14;Complet de 6 mois ou plus - sans rappel;[40,59];1509.28;144.26;14.75;34.67;0.25;0.25;0.0;0.0;0.0;0.0;430863.2;1.28;0;NA;NA;NA;0.25;0.0;0.0
2021-09-14;Complet - avec rappel de moins de 3 mois;[40,59];40.78;3.43;0.13;0.19;0.0;0.0;0.0;0.0;0.0;0.0;10181.76;0;0;NA;NA;NA;0.0;0.0;0.0
2021-09-14;Complet de moins de 3 mois - sans rappel;[60,79];8730.15;568.68;70.22;188.9;18.07;15.41;8.06;7.18;3.9;3.4;4354258.44;4.7;1.93;8.95;4.33;0;14.31;6.04;3.4
2021-09-14;Complet de 6 mois ou plus - sans rappel;[60,79];2404.19;160.48;19.23;60.09;6.23;4.57;1.55;1.26;1.86;1.28;721379.34;3.14;9.78;0;2.75;0;4.57;1.2;1.28
2021-09-14;Complet - avec rappel de moins de 3 mois;[60,79];258.42;3.61;0.25;0.46;0.73;0.12;0.06;0.0;0.0;0.0;78765.02;0;NA;NA;NA;NA;0.12;0.0;0.0
2021-09-14;Non-vaccinés;"[80;+]";2762.27;141.14;25.05;119.21;31.43;25.25;4.61;3.0;12.44;9.23;480372.13;8.03;0;5.57;0;0;23.0;2.0;9.23
2021-09-14;Primo dose efficace;"[80;+]";1359.11;61.57;3.03;19.8;3.52;2.31;0.11;0.0;1.55;1.4;259894.79;12.5;0;0;NA;0;2.31;0.0;1.4
2021-09-14;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";6037.06;361.26;31.78;139.6;23.03;19.54;1.38;1.0;8.7;7.22;1947253.01;5.02;5.09;0;NA;0;17.04;1.0;7.22
2021-09-14;Complet de 6 mois ou plus - sans rappel;"[80;+]";3725.68;198.98;17.5;111.03;14.64;12.17;1.48;1.0;3.76;2.92;810254.67;2.32;0;0;0;0;8.92;1.0;2.92
2021-09-15;Non-vaccinés;[0,19];22636.46;5047.68;573.64;1631.29;12.17;6.75;1.0;1.0;0.0;0.0;11343797.02;4.42;2.66;0;NA;NA;5.0;0.0;0.0
2021-09-15;Primo dose récente;[0,19];675.19;111.26;13.64;32.08;0.07;0.0;0.0;0.0;0.0;0.0;275424.63;0.2;0.49;NA;NA;NA;0.0;0.0;0.0
2021-09-15;Primo dose efficace;[0,19];1521.49;312.51;10.83;30.87;0.14;0.0;0.0;0.0;0.0;0.0;722195.43;16.96;9.77;NA;NA;NA;0.0;0.0;0.0
2021-09-15;Complet de moins de 3 mois - sans rappel;[0,19];5279.62;1823.65;45.36;93.64;0.51;0.25;0.0;0.0;0.0;0.0;3616069.25;4.73;3.28;NA;NA;NA;0.0;0.0;0.0
2021-09-15;Complet de 6 mois ou plus - sans rappel;[0,19];5.83;1.09;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;1188.1;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-15;Primo dose efficace;[20,39];5021.37;433.53;36.94;106.46;1.92;1.7;1.13;1.0;0.0;0.0;1192208.49;5.62;5.07;25.71;0;NA;0.45;1.0;0.0
2021-09-15;Primo dose récente;[40,59];1523.51;67.03;15.95;31.52;4.76;4.24;0.14;0.07;0.0;0.0;240837.11;3.1;0;30.14;0;NA;4.13;0.05;0.0
2021-09-15;Complet entre 3 mois et 6 mois - sans rappel;[40,59];7797.39;900.23;74.28;191.94;5.58;2.92;3.88;3.8;0.0;0.0;3388714.11;1.11;1.61;41.32;0;NA;2.92;3.67;0.0
2021-09-15;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-15;Primo dose efficace;[60,79];2072.1;115.52;12.36;34.91;10.43;8.81;0.3;0.03;2.76;2.63;581463.17;5.61;3.3;3.44;0;64.52;7.81;0.03;2.63
2021-09-15;Complet de moins de 3 mois - sans rappel;"[80;+]";1748.47;117.94;6.47;29.07;7.69;5.92;2.25;2.0;3.46;3.17;537471.43;0;0;19.61;50;0;3.92;2.0;3.17
2021-09-15;Complet de 6 mois ou plus - sans rappel;"[80;+]";3003.85;183.6;15.98;79.23;10.43;6.61;1.48;1.0;5.47;3.37;812243.18;2;0;0;0;0;6.61;1.0;3.37
2021-09-15;Complet - avec rappel de moins de 3 mois;"[80;+]";176.65;5.83;0.0;0.0;0.58;0.25;0.0;0.0;0.02;0.0;80506.35;NA;NA;0;NA;NA;0.25;0.0;0.0
2021-09-16;Non-vaccinés;[0,19];24574.33;5018.22;517.37;1484.11;12.63;6.62;3.56;2.7;0.0;0.0;11318717.33;4.09;3.62;0;0;NA;6.62;1.9;0.0
2021-09-16;Complet de moins de 3 mois - sans rappel;[0,19];4134.64;1501.95;28.25;79.97;1.15;0.16;0.06;0.04;0.0;0.0;3677417.8;3.35;1.53;0;NA;NA;0.16;0.04;0.0
2021-09-16;Complet entre 3 mois et 6 mois - sans rappel;[0,19];167.34;57.87;3.51;3.7;0.06;0.06;0.04;0.01;0.0;0.0;74481.48;0;0;0;NA;NA;0.06;0.01;0.0
2021-09-16;Primo dose efficace;[20,39];5715.46;410.17;49.49;121.48;2.62;2.54;0.0;0.0;0.0;0.0;1167221.59;5.36;3.39;0;NA;NA;0.45;0.0;0.0
2021-09-16;Complet - avec rappel de moins de 3 mois;[20,39];32.6;2.31;0.0;3.41;0.0;0.0;0.0;0.0;0.0;0.0;4758.31;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-16;Primo dose efficace;[40,59];3722.0;225.22;36.03;77.94;2.4;2.23;1.81;1.54;0.0;0.0;910914.55;5.39;7.74;8.94;0;NA;2.23;0.54;0.0
2021-09-16;Non-vaccinés;[60,79];5510.46;335.63;101.27;259.71;43.91;29.39;22.11;14.37;19.54;15.89;1397353.0;6.02;6.92;7.63;18.16;0;28.39;14.11;15.89
2021-09-16;Complet de moins de 3 mois - sans rappel;[60,79];5438.4;481.59;41.96;129.07;10.62;6.0;3.17;2.8;1.85;1.47;4059543.11;1.93;1.1;0.21;14.29;0;5.0;2.48;1.47
2021-09-16;Complet de 6 mois ou plus - sans rappel;"[80;+]";2907.25;162.23;11.94;93.73;12.25;9.12;0.62;0.17;4.45;3.17;815095.04;5.53;20.41;3.7;0;0;8.79;0.17;3.17
2021-09-17;Complet entre 3 mois et 6 mois - sans rappel;[20,39];5705.59;779.03;55.76;128.06;1.7;1.47;0.0;0.0;0.05;0.05;1623307.01;4.28;2.4;33.33;NA;NA;1.42;0.0;0.05
2021-09-17;Complet - avec rappel de moins de 3 mois;[20,39];40.22;1.28;0.0;0.36;0.0;0.0;0.0;0.0;0.0;0.0;5337.92;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-17;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-17;Complet de 6 mois ou plus - sans rappel;[40,59];1427.77;123.97;13.51;27.64;1.25;0.22;0.0;0.0;0.0;0.0;444589.28;0.61;0;NA;NA;NA;0.22;0.0;0.0
2021-09-17;Primo dose récente;"[80;+]";139.09;2.92;0.0;2.28;1.55;1.0;1.02;0.02;1.0;1.0;22409.2;0;NA;0;0;NA;1.0;0.02;1.0
2021-09-17;Complet de 6 mois ou plus - sans rappel;"[80;+]";2520.86;158.27;13.75;62.04;12.37;9.32;0.2;0.0;4.61;4.1;818336.53;6.01;11.78;0;NA;0;8.32;0.0;4.1
2021-09-17;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.62;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Non-vaccinés;[0,19];13138.87;2473.07;236.39;861.13;11.16;5.5;2.27;1.8;0.0;0.0;11277462.49;4.14;5.26;0;0;NA;4.5;1.8;0.0
2021-09-18;Primo dose efficace;[0,19];1067.24;164.72;4.2;14.78;0.22;0.0;0.24;0.2;0.0;0.0;671042.39;1.07;2.74;NA;0;NA;0.0;0.2;0.0
2021-09-18;Complet de 6 mois ou plus - sans rappel;[0,19];3.57;0.06;0.0;0.0;0.0;0.0;0.07;0.0;0.0;0.0;1279.13;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Complet - avec rappel de moins de 3 mois;[0,19];0.09;0.0;0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;424.67;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Primo dose efficace;[40,59];2731.1;107.21;11.57;39.66;2.16;1.99;0.03;0.03;0.5;0.28;853220.52;7.78;12.29;14.29;NA;0;0.39;0.0;0.28
2021-09-18;Complet de moins de 3 mois - sans rappel;[40,59];13428.99;910.78;101.04;264.53;6.79;5.03;0.19;0.19;0.17;0.0;9931468.65;4.74;3.29;4.9;NA;NA;4.58;0.0;0.0
2021-09-18;Complet de 6 mois ou plus - sans rappel;[40,59];859.22;83.6;11.64;21.71;0.22;0.22;0.0;0.0;0.0;0.0;449324.09;7.34;0;NA;NA;NA;0.22;0.0;0.0
2021-09-18;Complet - avec rappel de moins de 3 mois;[40,59];50.95;1.28;0.13;1.19;0.0;0.0;0.0;0.0;0.0;0.0;18726.76;0;0;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Complet de moins de 3 mois - sans rappel;[60,79];6275.85;255.65;31.81;91.32;7.84;6.89;5.33;4.96;1.59;1.26;3755964.26;5.36;3.79;0;5.34;0;5.79;4.96;1.26
2021-09-18;Complet entre 3 mois et 6 mois - sans rappel;[60,79];13360.45;536.14;70.01;184.59;13.25;8.8;2.73;1.86;3.69;3.03;7520393.69;2.61;0;0;0;0;5.8;1.86;3.03
2021-09-18;Complet - avec rappel de moins de 3 mois;[60,79];375.54;10.72;0.0;0.18;0.0;0.0;0.03;0.0;0.0;0.0;146710.21;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-18;Primo dose récente;"[80;+]";95.23;1.51;1.07;1.09;0.36;0.11;0.0;0.0;0.02;0.0;21726.56;0;0;NA;NA;NA;0.11;0.0;0.0
2021-09-18;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";3875.87;167.92;19.36;63.05;21.61;19.38;1.22;1.22;6.27;4.62;1946231.79;2.66;0;8.66;0;0;13.98;1.0;4.62
2021-09-18;Complet de 6 mois ou plus - sans rappel;"[80;+]";1634.31;105.97;4.9;21.35;7.28;6.6;2.14;2.14;4.97;4.04;817207.46;9.51;0;0;0;0;6.4;2.0;4.04
2021-09-19;Non-vaccinés;[0,19];3080.02;777.43;67.32;198.79;15.16;6.5;0.0;0.0;0.0;0.0;11260423.46;5.94;3.73;0;NA;NA;4.5;0.0;0.0
2021-09-19;Primo dose récente;[0,19];90.38;11.31;0.06;2.52;0.05;0.0;0.0;0.0;0.0;0.0;244039.6;0;0;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Complet de 6 mois ou plus - sans rappel;[0,19];3.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1279.16;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Non-vaccinés;[20,39];3532.27;271.0;63.17;179.25;20.05;17.29;10.01;7.87;0.0;0.0;2293911.42;1.44;0.33;13.74;0;NA;11.96;5.87;0.0
2021-09-19;Primo dose efficace;[20,39];919.9;61.46;7.3;20.36;3.66;3.66;1.16;1.0;1.0;1.0;1069132.81;1.7;2.77;0;0;0;3.44;0.0;0.0
2021-09-19;Complet - avec rappel de moins de 3 mois;[20,39];11.78;0.03;0.0;0.14;0.0;0.0;0.0;0.0;0.0;0.0;6374.45;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Non-vaccinés;[40,59];1809.31;104.75;29.65;89.11;28.18;20.79;16.33;11.21;1.83;1.0;2048066.8;1.52;3.51;11.02;0;0;19.54;11.21;1.0
2021-09-19;Primo dose récente;[40,59];227.45;10.88;2.73;4.13;2.54;2.42;1.44;1.37;0.0;0.0;190217.7;0.87;1.19;4.55;75.76;NA;2.42;1.37;0.0
2021-09-19;Primo dose efficace;[40,59];609.42;26.37;1.6;4.57;2.41;1.41;0.39;0.24;0.1;0.0;830707.86;2.45;4.03;14.63;NA;NA;1.41;0.24;0.0
2021-09-19;Complet de moins de 3 mois - sans rappel;[40,59];3347.49;259.41;15.5;69.42;4.04;2.72;1.86;1.5;1.07;1.0;9831506.45;4.51;0.64;5.23;0;0;2.47;1.5;1.0
2021-09-19;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Complet de moins de 3 mois - sans rappel;[60,79];1615.86;78.01;3.86;21.45;11.31;9.69;2.54;2.4;2.99;1.58;3690906.65;11.98;0;0;0;70.42;8.44;2.4;1.58
2021-09-19;Complet - avec rappel de moins de 3 mois;[60,79];106.26;2.36;0.0;1.13;1.0;0.0;0.0;0.0;0.0;0.0;153004.17;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-19;Non-vaccinés;"[80;+]";638.31;53.66;5.58;24.65;11.32;8.86;2.25;2.25;8.95;5.15;469421.54;24.39;61.54;13.02;0;0;6.86;2.25;5.15
2021-09-19;Complet de moins de 3 mois - sans rappel;"[80;+]";585.8;52.86;0.73;5.61;1.64;1.37;1.25;1.25;0.15;0.15;494562.32;0;NA;0;0;NA;1.37;1.25;0.15
2021-09-19;Complet - avec rappel de moins de 3 mois;"[80;+]";84.43;4.85;1.0;1.0;0.13;0.09;0.0;0.0;0.0;0.0;136349.11;0;0;NA;NA;NA;0.09;0.0;0.0
2021-09-20;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-20;Complet - avec rappel de moins de 3 mois;[40,59];106.43;5.01;0.0;2.33;0.0;0.0;0.0;0.0;0.0;0.0;20442.49;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-20;Primo dose récente;[60,79];637.53;14.8;1.93;9.4;0.44;0.35;0.0;0.0;0.0;0.0;70286.65;0;0;63.33;NA;NA;0.35;0.0;0.0
2021-09-20;Complet de moins de 3 mois - sans rappel;[60,79];9868.26;492.95;50.62;164.86;12.59;8.91;2.41;1.34;2.93;2.55;3677594.5;2.24;0.74;11.69;10.45;0;8.44;1.34;1.45
2021-09-20;Complet de 6 mois ou plus - sans rappel;[60,79];3115.67;179.89;19.73;65.48;4.94;4.59;1.25;1.2;1.59;0.18;732478.85;3.42;0.31;0;83.33;0;4.45;1.2;0.1
2021-09-20;Primo dose récente;"[80;+]";243.35;1.93;0.26;2.51;2.44;2.0;0.0;0.0;0.02;0.0;21245.81;0;0;0;NA;NA;2.0;0.0;0.0
2021-09-20;Primo dose efficace;"[80;+]";1485.68;39.88;3.63;19.1;2.5;1.19;1.0;1.0;2.74;2.12;252164.69;0;0;0;NA;0;1.19;1.0;2.12
2021-09-20;Complet - avec rappel de moins de 3 mois;"[80;+]";532.23;21.28;0.04;5.16;0.06;0.0;0.0;0.0;0.0;0.0;137653.44;15.85;0;NA;NA;NA;0.0;0.0;0.0
2021-09-21;Complet de 6 mois ou plus - sans rappel;[0,19];4.97;1.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1300.43;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-21;Complet entre 3 mois et 6 mois - sans rappel;[20,39];5566.4;1148.15;60.67;124.47;3.65;3.4;0.0;0.0;0.0;0.0;1886414.44;4.21;5.19;0;NA;NA;2.4;0.0;0.0
2021-09-21;Complet - avec rappel de moins de 3 mois;[20,39];40.9;1.43;0.0;2.47;0.0;0.0;0.0;0.0;0.0;0.0;7071.35;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-21;Primo dose récente;[40,59];1164.65;56.19;11.78;25.43;2.76;2.65;0.43;0.38;0.0;0.0;177657.83;8.35;0;0;0;NA;2.65;0.38;0.0
2021-09-21;Complet de moins de 3 mois - sans rappel;[40,59];15360.93;2065.27;167.0;364.19;4.84;3.24;1.67;1.67;1.5;0.25;9628518.05;3.4;1.3;0;0;0;3.24;1.67;0.25
2021-09-21;Complet - avec rappel de moins de 3 mois;[40,59];84.02;5.71;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;22272.29;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-21;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.99;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-21;Non-vaccinés;[60,79];6536.94;286.86;89.53;220.33;50.59;37.58;14.15;10.81;14.12;9.97;1377594.98;4;1.68;5.01;0;11.15;36.58;9.67;8.63
2021-09-21;Primo dose efficace;[60,79];2006.47;87.2;7.97;22.18;3.14;2.57;0.73;0.5;0.5;0.19;545764.08;3.05;1.96;4.96;0;0;2.57;0.37;0.14
2021-09-21;Complet entre 3 mois et 6 mois - sans rappel;[60,79];16655.92;1244.0;119.84;296.31;16.67;13.49;7.18;6.9;4.2;2.22;7705171.54;5.3;5;2.73;0;0;12.49;4.76;1.89
2021-09-21;Primo dose récente;"[80;+]";184.03;1.41;1.0;2.3;0.95;0.54;1.05;1.0;0.0;0.0;20874.48;19.23;0;0;0;NA;0.54;1.0;0.0
2021-09-21;Primo dose efficace;"[80;+]";1184.88;44.05;1.32;8.05;2.35;1.2;0.0;0.0;0.4;0.4;250492.03;4.89;0;0;NA;0;1.2;0.0;0.4
2021-09-21;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";5728.02;302.38;21.48;85.45;20.96;15.58;3.16;3.0;1.8;0.5;1944446.26;9.27;0;0;0;0;15.41;3.0;0.5
2021-09-21;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.62;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-22;Non-vaccinés;[0,19];18464.51;4645.9;392.64;1171.79;15.38;6.74;4.8;2.9;0.0;0.0;11233839.39;3;1.62;0;0;NA;2.74;1.9;0.0
2021-09-22;Complet de moins de 3 mois - sans rappel;[0,19];5328.29;2102.37;27.15;63.91;0.17;0.04;0.08;0.04;0.0;0.0;3815599.59;4.04;3.34;0;0;NA;0.04;0.04;0.0
2021-09-22;Complet de moins de 3 mois - sans rappel;[20,39];18638.34;3699.99;204.84;450.61;2.43;1.77;2.02;1.02;0.08;0.08;10098398.89;4.04;4.26;0;0;NA;1.55;1.02;0.08
2021-09-22;Complet de 6 mois ou plus - sans rappel;[20,39];498.44;94.41;11.06;20.17;0.05;0.0;0.0;0.0;0.13;0.13;129447.82;0;0;NA;NA;NA;0.0;0.0;0.13
2021-09-22;Non-vaccinés;[40,59];10470.13;797.69;199.97;497.19;39.98;29.87;16.34;13.09;2.97;1.99;2028722.31;3.84;2.67;0;0;0;25.54;12.16;1.99
2021-09-22;Primo dose récente;[40,59];1048.19;51.62;8.21;12.46;0.37;0.25;0.16;0.14;0.0;0.0;165812.1;10.71;15.04;0;NA;NA;0.25;0.07;0.0
2021-09-22;Primo dose efficace;[40,59];2696.37;191.82;21.6;51.14;2.15;1.96;2.03;1.0;2.03;2.01;788959.51;0;0;0;0;49.75;1.79;1.0;2.01
2021-09-22;Complet entre 3 mois et 6 mois - sans rappel;[40,59];8939.34;1125.0;84.71;202.24;8.1;6.58;0.71;0.2;0.0;0.0;4444108.57;2.55;0.69;0;NA;NA;6.25;0.2;0.0
2021-09-22;Complet - avec rappel de moins de 3 mois;[40,59];79.88;6.75;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;25152.82;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-22;Primo dose récente;[60,79];384.45;14.73;4.09;6.7;0.25;0.0;1.22;1.2;0.0;0.0;62921.99;0;0;NA;NA;NA;0.0;1.2;0.0
2021-09-22;Complet de 6 mois ou plus - sans rappel;[60,79];1919.62;142.19;11.85;38.2;0.61;0.36;0.51;0.4;0.52;0.47;734205.41;4.07;0;0;0;0;0.36;0.4;0.47
2021-09-22;Complet - avec rappel de moins de 3 mois;[60,79];492.84;18.04;0.03;0.3;1.67;1.11;0.18;0.15;0.0;0.0;193997.61;0;0;100;0;NA;1.11;0.15;0.0
2021-09-22;Non-vaccinés;"[80;+]";2082.6;103.84;22.88;64.11;15.62;11.17;2.1;2.1;13.51;7.63;465540.18;1.39;2.83;0;0;13.64;11.17;2.1;7.33
2021-09-22;Primo dose efficace;"[80;+]";1079.36;48.52;3.55;8.75;4.01;2.2;1.04;1.04;0.66;0.2;248555.69;1.05;3.12;0;0;NA;2.2;1.04;0.0
2021-09-22;Complet de moins de 3 mois - sans rappel;"[80;+]";1402.17;88.08;6.79;26.52;6.14;5.48;0.04;0.04;0.39;0.11;472493.24;1.36;4.1;0;0;0;5.48;0.04;0.11
2021-09-22;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4685.76;291.98;23.11;89.9;15.63;11.62;2.61;2.61;2.11;0.83;1939885.83;4.64;7.94;0;0;0;9.62;2.61;0.33
2021-09-23;Primo dose efficace;[0,19];1236.41;293.1;3.65;25.32;0.29;0.17;0.0;0.0;0.0;0.0;580522.96;4.13;17.8;NA;NA;NA;0.17;0.0;0.0
2021-09-23;Complet entre 3 mois et 6 mois - sans rappel;[0,19];248.33;82.9;2.29;3.46;0.03;0.0;0.0;0.0;0.0;0.0;130961.72;3.39;0;NA;NA;NA;0.0;0.0;0.0
2021-09-23;Primo dose efficace;[20,39];4324.82;314.81;25.83;74.76;1.83;1.63;0.21;0.14;0.0;0.0;992139.31;9.66;4.63;0;0;NA;1.4;0.14;0.0
2021-09-23;Complet de moins de 3 mois - sans rappel;[20,39];18252.47;3580.76;193.01;428.67;4.89;4.28;0.24;0.04;0.0;0.0;10040798.59;4.44;3.21;0;0;NA;0.2;0.04;0.0
2021-09-23;Complet entre 3 mois et 6 mois - sans rappel;[20,39];5848.96;1115.87;78.44;163.75;1.25;1.05;0.0;0.0;0.0;0.0;2095413.43;7.38;4.78;NA;NA;NA;1.0;0.0;0.0
2021-09-23;Complet de 6 mois ou plus - sans rappel;[20,39];543.77;112.38;6.16;15.37;0.11;0.0;0.07;0.0;0.0;0.0;131781.33;4.96;5.67;NA;NA;NA;0.0;0.0;0.0
2021-09-23;Complet - avec rappel de moins de 3 mois;[20,39];44.67;3.42;0.0;0.26;0.0;0.0;0.0;0.0;0.0;0.0;8206.61;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-23;Non-vaccinés;[40,59];11547.68;851.07;214.62;496.0;38.57;27.44;14.1;12.39;1.34;0.5;2019670.47;2.32;1.18;0;0;NA;27.44;12.39;0.5
2021-09-23;Primo dose récente;[40,59];1081.32;49.15;11.19;19.38;0.62;0.6;0.05;0.05;0.0;0.0;156417.77;13.45;2.72;0;NA;NA;0.6;0.05;0.0
2021-09-23;Complet - avec rappel de moins de 3 mois;[40,59];93.53;6.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;27493.76;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-23;Non-vaccinés;[60,79];5120.77;266.13;77.85;204.3;37.6;27.94;12.19;10.6;8.72;8.72;1369280.15;1.04;0;0;0;16.53;26.94;10.6;8.72
2021-09-23;Primo dose récente;[60,79];307.01;12.01;2.76;8.59;2.49;1.43;0.0;0.0;0.0;0.0;59820.55;0;0;0;NA;NA;1.43;0.0;0.0
2021-09-23;Primo dose récente;"[80;+]";123.0;3.37;0.0;0.6;0.21;0.11;0.03;0.03;0.0;0.0;20051.95;NA;NA;NA;NA;NA;0.11;0.03;0.0
2021-09-23;Primo dose efficace;"[80;+]";750.06;33.09;2.57;7.18;1.29;0.0;1.05;1.05;0.5;0.3;243474.54;6.33;0;NA;0;0;0.0;1.05;0.3
2021-09-23;Complet - avec rappel entre 3 mois et 6 mois;[60,79];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.59;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Non-vaccinés;[0,19];25561.92;4786.1;372.05;1136.97;10.32;2.86;2.8;2.0;0.85;0.85;11202902.93;5.92;3.79;0;NA;0;2.86;1.0;0.85
2021-09-24;Complet entre 3 mois et 6 mois - sans rappel;[0,19];233.62;59.7;0.21;0.47;0.0;0.0;0.0;0.0;0.05;0.05;143309.92;0;0;NA;NA;0;0.0;0.0;0.05
2021-09-24;Complet - avec rappel de moins de 3 mois;[0,19];2.71;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;617.88;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Complet entre 3 mois et 6 mois - sans rappel;[20,39];6442.23;1005.42;51.92;135.03;0.12;0.0;0.0;0.0;0.0;0.0;2204509.14;8.1;8.04;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Complet - avec rappel entre 3 mois et 6 mois;[20,39];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Primo dose récente;[40,59];1305.56;42.73;7.72;15.71;1.02;1.0;0.17;0.12;0.0;0.0;146678.18;2.02;0;NA;71.43;NA;1.0;0.1;0.0
2021-09-24;Complet de 6 mois ou plus - sans rappel;[40,59];1307.08;157.12;15.16;26.83;0.0;0.0;0.23;0.2;0.0;0.0;468964.45;5.85;1.49;NA;100;NA;0.0;0.2;0.0
2021-09-24;Complet - avec rappel de moins de 3 mois;[40,59];111.65;8.8;0.0;1.28;0.0;0.0;0.0;0.0;0.0;0.0;30188.72;0;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Complet - avec rappel entre 3 mois et 6 mois;[40,59];0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.99;NA;NA;NA;NA;NA;0.0;0.0;0.0
2021-09-24;Complet de moins de 3 mois - sans rappel;[60,79];6340.08;409.41;31.75;101.56;6.8;5.05;1.69;1.4;2.73;2.45;3242595.02;6.78;0;0;0;0;4.05;1.4;2.45
2021-09-24;Complet de 6 mois ou plus - sans rappel;[60,79];2091.55;143.56;12.35;43.08;3.32;3.29;0.16;0.0;2.85;1.55;742737.9;6.16;0;0;NA;0;3.29;0.0;1.55
2021-09-24;Complet entre 3 mois et 6 mois - sans rappel;"[80;+]";4543.33;304.33;23.08;62.21;14.65;9.64;1.9;1.6;8.79;7.5;1923539.5;0;0;0;0;14.29;9.35;0.6;7.5
