dep;jour;n_dose1;n_complet;n_rappel;n_2_rappel;n_cum_dose1;n_cum_complet;n_cum_rappel;n_cum_2_rappel;couv_dose1;couv_complet;couv_rappel;couv_2_rappel
01;2021-11-08;174;249;1386;0;470345;460799;30495;25;71.6;70.1;4.6;0.0
01;2021-11-09;165;253;1302;3;470510;461052;31797;28;71.6;70.2;4.8;0.0
01;2021-11-10;301;420;1965;1;470811;461472;33762;29;71.7;70.2;5.1;0.0
01;2021-11-11;23;25;48;0;470834;461497;33810;29;71.7;70.2;5.1;0.0
01;2021-11-12;195;294;1525;2;471029;461791;35335;31;71.7;70.3;5.4;0.0
01;2021-11-13;223;234;1116;0;471252;462025;36451;31;71.7;70.3;5.5;0.0
01;2021-11-14;10;16;13;0;471262;462041;36464;31;71.7;70.3;5.6;0.0
01;2021-11-15;143;196;1673;0;471405;462237;38137;31;71.8;70.4;5.8;0.0
01;2021-11-16;152;220;1739;1;471557;462457;39876;32;71.8;70.4;6.1;0.0
01;2021-11-17;286;416;2389;1;471843;462873;42265;33;71.8;70.5;6.4;0.0
01;2021-11-18;139;200;1717;2;471982;463073;43982;35;71.8;70.5;6.7;0.0
01;2021-11-19;249;347;2269;3;472231;463420;46251;38;71.9;70.5;7.0;0.0
01;2021-11-20;275;239;1303;1;472506;463659;47554;39;71.9;70.6;7.2;0.0
01;2021-11-21;6;21;12;0;472512;463680;47566;39;71.9;70.6;7.2;0.0
01;2021-11-22;156;178;2136;2;472668;463858;49702;41;71.9;70.6;7.6;0.0
01;2021-11-23;191;160;2259;2;472859;464018;51961;43;72.0;70.6;7.9;0.0
01;2021-11-24;368;358;2821;0;473227;464376;54782;43;72.0;70.7;8.3;0.0
01;2021-11-25;171;159;2326;0;473398;464535;57108;43;72.1;70.7;8.7;0.0
01;2021-11-26;282;263;3638;2;473680;464798;60746;45;72.1;70.8;9.2;0.0
01;2021-11-27;304;271;2275;0;473984;465069;63021;45;72.1;70.8;9.6;0.0
01;2021-11-28;12;7;500;1;473996;465076;63521;46;72.2;70.8;9.7;0.0
01;2021-11-29;191;217;3996;1;474187;465293;67517;47;72.2;70.8;10.3;0.0
01;2021-11-30;149;187;3873;5;474336;465480;71390;52;72.2;70.9;10.9;0.0
01;2021-12-01;148;256;3449;2;474484;465736;74839;54;72.2;70.9;11.4;0.0
01;2021-12-02;143;149;4397;4;474627;465885;79236;58;72.2;70.9;12.1;0.0
01;2021-12-03;192;267;5636;4;474819;466152;84872;62;72.3;71.0;12.9;0.0
01;2021-12-04;144;253;3017;2;474963;466405;87889;64;72.3;71.0;13.4;0.0
01;2021-12-05;23;16;1047;0;474986;466421;88936;64;72.3;71.0;13.5;0.0
01;2021-12-06;176;181;5198;3;475162;466602;94134;67;72.3;71.0;14.3;0.0
01;2021-12-07;200;196;6728;0;475362;466798;100862;67;72.4;71.1;15.4;0.0
01;2021-12-08;162;318;5311;1;475524;467116;106173;68;72.4;71.1;16.2;0.0
01;2021-12-09;153;184;6138;3;475677;467300;112311;71;72.4;71.1;17.1;0.0
01;2021-12-10;239;306;7107;0;475916;467606;119418;71;72.4;71.2;18.2;0.0
01;2021-12-11;139;260;3750;6;476055;467866;123168;77;72.5;71.2;18.7;0.0
01;2021-12-12;23;26;1058;1;476078;467892;124226;78;72.5;71.2;18.9;0.0
01;2021-12-13;163;234;7098;3;476241;468126;131324;81;72.5;71.3;20.0;0.0
01;2021-12-14;229;280;8704;4;476470;468406;140028;85;72.5;71.3;21.3;0.0
01;2021-12-15;202;348;7679;2;476672;468754;147707;87;72.6;71.4;22.5;0.0
01;2021-12-16;196;253;8295;5;476868;469007;156002;92;72.6;71.4;23.7;0.0
01;2021-12-17;225;353;8680;2;477093;469360;164682;94;72.6;71.4;25.1;0.0
01;2021-12-18;217;310;4740;2;477310;469670;169422;96;72.7;71.5;25.8;0.0
01;2021-12-19;41;49;1699;1;477351;469719;171121;97;72.7;71.5;26.0;0.0
01;2021-12-20;257;298;6859;1;477608;470017;177980;98;72.7;71.5;27.1;0.0
01;2021-12-21;323;250;7113;2;477931;470267;185093;100;72.7;71.6;28.2;0.0
01;2021-12-22;299;264;5870;5;478230;470531;190963;105;72.8;71.6;29.1;0.0
01;2021-12-23;261;207;4443;3;478491;470738;195406;108;72.8;71.7;29.7;0.0
01;2021-12-24;66;59;1000;1;478557;470797;196406;109;72.8;71.7;29.9;0.0
01;2021-12-25;0;5;46;0;478557;470802;196452;109;72.8;71.7;29.9;0.0
01;2021-12-26;25;14;530;0;478582;470816;196982;109;72.8;71.7;30.0;0.0
01;2021-12-27;195;252;4287;3;478777;471068;201269;112;72.9;71.7;30.6;0.0
01;2021-12-28;272;281;5472;12;479049;471349;206741;124;72.9;71.7;31.5;0.0
01;2021-12-29;223;166;5136;8;479272;471515;211877;132;73.0;71.8;32.3;0.0
01;2021-12-30;235;217;4890;11;479507;471732;216767;143;73.0;71.8;33.0;0.0
01;2021-12-31;106;98;1348;5;479613;471830;218115;148;73.0;71.8;33.2;0.0
01;2022-01-01;2;13;50;1;479615;471843;218165;149;73.0;71.8;33.2;0.0
01;2022-01-02;21;26;726;3;479636;471869;218891;152;73.0;71.8;33.3;0.0
01;2022-01-03;272;319;5400;20;479908;472188;224291;172;73.1;71.9;34.1;0.0
01;2022-01-04;286;317;6801;30;480194;472505;231092;202;73.1;71.9;35.2;0.0
01;2022-01-05;657;350;5546;35;480851;472855;236638;237;73.2;72.0;36.0;0.0
01;2022-01-06;317;304;6787;25;481168;473159;243425;262;73.2;72.0;37.1;0.0
01;2022-01-07;369;327;6939;39;481537;473486;250364;301;73.3;72.1;38.1;0.0
01;2022-01-08;412;229;3791;20;481949;473715;254155;321;73.4;72.1;38.7;0.0
01;2022-01-09;195;104;1809;6;482144;473819;255964;327;73.4;72.1;39.0;0.0
01;2022-01-10;271;281;5079;29;482415;474100;261043;356;73.4;72.2;39.7;0.1
01;2022-01-11;268;321;5633;40;482683;474421;266676;396;73.5;72.2;40.6;0.1
01;2022-01-12;628;419;4378;28;483311;474840;271054;424;73.6;72.3;41.3;0.1
01;2022-01-13;228;318;4975;39;483539;475158;276029;463;73.6;72.3;42.0;0.1
01;2022-01-14;318;331;5431;50;483857;475489;281460;513;73.7;72.4;42.8;0.1
01;2022-01-15;356;226;3799;24;484213;475715;285259;537;73.7;72.4;43.4;0.1
01;2022-01-16;159;92;1479;2;484372;475807;286738;539;73.7;72.4;43.6;0.1
01;2022-01-17;166;210;3085;37;484538;476017;289823;576;73.8;72.5;44.1;0.1
01;2022-01-18;188;243;3511;59;484726;476260;293334;635;73.8;72.5;44.7;0.1
01;2022-01-19;423;326;2716;33;485149;476586;296050;668;73.8;72.5;45.1;0.1
01;2022-01-20;149;205;3051;55;485298;476791;299101;723;73.9;72.6;45.5;0.1
01;2022-01-21;224;235;3326;42;485522;477026;302427;765;73.9;72.6;46.0;0.1
01;2022-01-22;269;229;1983;23;485791;477255;304410;788;73.9;72.6;46.3;0.1
01;2022-01-23;55;59;391;6;485846;477314;304801;794;74.0;72.7;46.4;0.1
01;2022-01-24;56;162;2206;37;485902;477476;307007;831;74.0;72.7;46.7;0.1
01;2022-01-25;75;174;2447;47;485977;477650;309454;878;74.0;72.7;47.1;0.1
01;2022-01-26;213;332;2110;39;486190;477982;311564;917;74.0;72.8;47.4;0.1
01;2022-01-27;62;155;2262;33;486252;478137;313826;950;74.0;72.8;47.8;0.1
01;2022-01-28;90;270;3007;77;486342;478407;316833;1027;74.0;72.8;48.2;0.2
01;2022-01-29;112;267;1991;10;486454;478674;318824;1037;74.0;72.9;48.5;0.2
01;2022-01-30;17;68;530;3;486471;478742;319354;1040;74.0;72.9;48.6;0.2
01;2022-01-31;30;140;1424;31;486501;478882;320778;1071;74.1;72.9;48.8;0.2
01;2022-02-01;55;146;1694;49;486556;479028;322472;1120;74.1;72.9;49.1;0.2
01;2022-02-02;119;430;1717;44;486675;479458;324189;1164;74.1;73.0;49.3;0.2
01;2022-02-03;33;180;1655;55;486708;479638;325844;1219;74.1;73.0;49.6;0.2
01;2022-02-04;57;242;2247;57;486765;479880;328091;1276;74.1;73.0;49.9;0.2
01;2022-02-05;58;202;1467;27;486823;480082;329558;1303;74.1;73.1;50.2;0.2
01;2022-02-06;6;84;324;5;486829;480166;329882;1308;74.1;73.1;50.2;0.2
01;2022-02-07;32;161;1730;54;486861;480327;331612;1362;74.1;73.1;50.5;0.2
01;2022-02-08;23;124;1670;76;486884;480451;333282;1438;74.1;73.1;50.7;0.2
01;2022-02-09;90;332;2085;46;486974;480783;335367;1484;74.1;73.2;51.0;0.2
01;2022-02-10;32;99;1588;44;487006;480882;336955;1528;74.1;73.2;51.3;0.2
01;2022-02-11;47;185;2396;71;487053;481067;339351;1599;74.1;73.2;51.7;0.2
01;2022-02-12;29;179;1373;22;487082;481246;340724;1621;74.1;73.3;51.9;0.2
01;2022-02-13;15;101;371;5;487097;481347;341095;1626;74.1;73.3;51.9;0.2
01;2022-02-14;18;59;1361;43;487115;481406;342456;1669;74.1;73.3;52.1;0.3
01;2022-02-15;28;86;1156;55;487143;481492;343612;1724;74.2;73.3;52.3;0.3
01;2022-02-16;54;174;1368;35;487197;481666;344980;1759;74.2;73.3;52.5;0.3
01;2022-02-17;28;61;839;41;487225;481727;345819;1800;74.2;73.3;52.6;0.3
01;2022-02-18;14;79;1093;53;487239;481806;346912;1853;74.2;73.3;52.8;0.3
01;2022-02-19;28;92;691;21;487267;481898;347603;1874;74.2;73.4;52.9;0.3
01;2022-02-20;13;37;221;5;487280;481935;347824;1879;74.2;73.4;52.9;0.3
01;2022-02-21;15;43;521;40;487295;481978;348345;1919;74.2;73.4;53.0;0.3
01;2022-02-22;8;54;494;35;487303;482032;348839;1954;74.2;73.4;53.1;0.3
01;2022-02-23;37;142;698;33;487340;482174;349537;1987;74.2;73.4;53.2;0.3
01;2022-02-24;20;50;409;43;487360;482224;349946;2030;74.2;73.4;53.3;0.3
01;2022-02-25;27;68;618;37;487387;482292;350564;2067;74.2;73.4;53.4;0.3
01;2022-02-26;18;64;428;28;487405;482356;350992;2095;74.2;73.4;53.4;0.3
01;2022-02-27;4;9;123;1;487409;482365;351115;2096;74.2;73.4;53.4;0.3
01;2022-02-28;9;19;297;43;487418;482384;351412;2139;74.2;73.4;53.5;0.3
01;2022-03-01;9;34;307;36;487427;482418;351719;2175;74.2;73.4;53.5;0.3
01;2022-03-02;28;72;360;45;487455;482490;352079;2220;74.2;73.4;53.6;0.3
01;2022-03-03;7;28;253;59;487462;482518;352332;2279;74.2;73.4;53.6;0.3
01;2022-03-04;18;44;338;55;487480;482562;352670;2334;74.2;73.5;53.7;0.4
01;2022-03-05;19;42;256;32;487499;482604;352926;2366;74.2;73.5;53.7;0.4
01;2022-03-06;3;2;22;1;487502;482606;352948;2367;74.2;73.5;53.7;0.4
01;2022-03-07;9;18;137;25;487511;482624;353085;2392;74.2;73.5;53.7;0.4
01;2022-03-08;7;10;118;39;487518;482634;353203;2431;74.2;73.5;53.8;0.4
01;2022-03-09;20;57;170;36;487538;482691;353373;2467;74.2;73.5;53.8;0.4
01;2022-03-10;7;19;143;26;487545;482710;353516;2493;74.2;73.5;53.8;0.4
01;2022-03-11;5;11;151;33;487550;482721;353667;2526;74.2;73.5;53.8;0.4
01;2022-03-12;8;33;153;25;487558;482754;353820;2551;74.2;73.5;53.9;0.4
01;2022-03-13;1;1;5;1;487559;482755;353825;2552;74.2;73.5;53.9;0.4
01;2022-03-14;4;15;108;54;487563;482770;353933;2606;74.2;73.5;53.9;0.4
01;2022-03-15;4;10;88;87;487567;482780;354021;2693;74.2;73.5;53.9;0.4
01;2022-03-16;27;49;141;145;487594;482829;354162;2838;74.2;73.5;53.9;0.4
01;2022-03-17;4;10;85;122;487598;482839;354247;2960;74.2;73.5;53.9;0.5
01;2022-03-18;14;25;133;137;487612;482864;354380;3097;74.2;73.5;53.9;0.5
01;2022-03-19;16;28;108;136;487628;482892;354488;3233;74.2;73.5;54.0;0.5
01;2022-03-20;1;5;10;9;487629;482897;354498;3242;74.2;73.5;54.0;0.5
01;2022-03-21;5;8;84;131;487634;482905;354582;3373;74.2;73.5;54.0;0.5
01;2022-03-22;11;16;86;136;487645;482921;354668;3509;74.2;73.5;54.0;0.5
01;2022-03-23;28;60;156;260;487673;482981;354824;3769;74.2;73.5;54.0;0.6
01;2022-03-24;4;8;74;130;487677;482989;354898;3899;74.2;73.5;54.0;0.6
01;2022-03-25;7;20;139;177;487684;483009;355037;4076;74.2;73.5;54.0;0.6
01;2022-03-26;6;11;64;73;487690;483020;355101;4149;74.2;73.5;54.1;0.6
01;2022-03-27;5;9;14;16;487695;483029;355115;4165;74.2;73.5;54.1;0.6
01;2022-03-28;3;6;85;254;487698;483035;355200;4419;74.2;73.5;54.1;0.7
01;2022-03-29;4;6;74;227;487702;483041;355274;4646;74.2;73.5;54.1;0.7
01;2022-03-30;33;55;152;275;487735;483096;355426;4921;74.2;73.5;54.1;0.7
01;2022-03-31;7;14;91;180;487742;483110;355517;5101;74.2;73.5;54.1;0.8
01;2022-04-01;10;18;191;221;487752;483128;355708;5322;74.2;73.5;54.1;0.8
01;2022-04-02;16;5;55;46;487768;483133;355763;5368;74.2;73.5;54.2;0.8
01;2022-04-03;0;2;5;8;487768;483135;355768;5376;74.2;73.5;54.2;0.8
01;2022-04-04;3;8;83;164;487771;483143;355851;5540;74.2;73.5;54.2;0.8
01;2022-04-05;10;8;103;212;487781;483151;355954;5752;74.2;73.5;54.2;0.9
01;2022-04-06;14;19;120;246;487795;483170;356074;5998;74.3;73.5;54.2;0.9
01;2022-04-07;12;8;96;209;487807;483178;356170;6207;74.3;73.5;54.2;0.9
01;2022-04-08;9;17;128;313;487816;483195;356298;6520;74.3;73.6;54.2;1.0
01;2022-04-09;6;5;47;47;487822;483200;356345;6567;74.3;73.6;54.2;1.0
01;2022-04-10;0;1;2;1;487822;483201;356347;6568;74.3;73.6;54.2;1.0
01;2022-04-11;10;7;96;237;487832;483208;356443;6805;74.3;73.6;54.3;1.0
01;2022-04-12;5;6;139;396;487837;483214;356582;7201;74.3;73.6;54.3;1.1
01;2022-04-13;10;29;124;265;487847;483243;356706;7466;74.3;73.6;54.3;1.1
01;2022-04-14;7;9;119;383;487854;483252;356825;7849;74.3;73.6;54.3;1.2
01;2022-04-15;14;18;146;286;487868;483270;356971;8135;74.3;73.6;54.3;1.2
01;2022-04-16;6;6;36;52;487874;483276;357007;8187;74.3;73.6;54.3;1.2
01;2022-04-17;0;0;3;1;487874;483276;357010;8188;74.3;73.6;54.3;1.2
01;2022-04-18;2;1;24;3;487876;483277;357034;8191;74.3;73.6;54.3;1.2
01;2022-04-19;4;7;100;204;487880;483284;357134;8395;74.3;73.6;54.4;1.3
01;2022-04-20;10;20;111;267;487890;483304;357245;8662;74.3;73.6;54.4;1.3
01;2022-04-21;7;5;91;315;487897;483309;357336;8977;74.3;73.6;54.4;1.4
01;2022-04-22;18;15;106;243;487915;483324;357442;9220;74.3;73.6;54.4;1.4
01;2022-04-23;5;8;43;65;487920;483332;357485;9285;74.3;73.6;54.4;1.4
01;2022-04-24;1;0;7;6;487921;483332;357492;9291;74.3;73.6;54.4;1.4
01;2022-04-25;8;10;67;225;487929;483342;357559;9516;74.3;73.6;54.4;1.4
01;2022-04-26;6;4;76;276;487935;483346;357635;9792;74.3;73.6;54.4;1.5
01;2022-04-27;7;15;106;267;487942;483361;357741;10059;74.3;73.6;54.5;1.5
01;2022-04-28;6;8;80;226;487948;483369;357821;10285;74.3;73.6;54.5;1.6
01;2022-04-29;15;11;114;231;487963;483380;357935;10516;74.3;73.6;54.5;1.6
01;2022-04-30;4;4;31;60;487967;483384;357966;10576;74.3;73.6;54.5;1.6
01;2022-05-01;0;2;2;2;487967;483386;357968;10578;74.3;73.6;54.5;1.6
01;2022-05-02;8;5;66;190;487975;483391;358034;10768;74.3;73.6;54.5;1.6
01;2022-05-03;5;9;104;301;487980;483400;358138;11069;74.3;73.6;54.5;1.7
01;2022-05-04;21;18;112;345;488001;483418;358250;11414;74.3;73.6;54.5;1.7
01;2022-05-05;2;6;94;335;488003;483424;358344;11749;74.3;73.6;54.5;1.8
01;2022-05-06;6;10;154;264;488009;483434;358498;12013;74.3;73.6;54.6;1.8
01;2022-05-07;3;10;51;52;488012;483444;358549;12065;74.3;73.6;54.6;1.8
01;2022-05-08;0;0;0;0;488012;483444;358549;12065;74.3;73.6;54.6;1.8
01;2022-05-09;2;3;67;225;488014;483447;358616;12290;74.3;73.6;54.6;1.9
01;2022-05-10;6;12;85;368;488020;483459;358701;12658;74.3;73.6;54.6;1.9
01;2022-05-11;15;11;106;322;488035;483470;358807;12980;74.3;73.6;54.6;2.0
01;2022-05-12;6;3;101;329;488041;483473;358908;13309;74.3;73.6;54.6;2.0
01;2022-05-13;4;10;98;287;488045;483483;359006;13596;74.3;73.6;54.6;2.1
01;2022-05-14;8;8;41;46;488053;483491;359047;13642;74.3;73.6;54.7;2.1
01;2022-05-15;0;0;2;5;488053;483491;359049;13647;74.3;73.6;54.7;2.1
01;2022-05-16;4;2;92;270;488057;483493;359141;13917;74.3;73.6;54.7;2.1
02;2020-12-27;1;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-28;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-29;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-30;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2020-12-31;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-01;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-02;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-03;0;0;0;0;1;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-04;1;0;0;0;2;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-05;6;0;0;0;8;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-06;25;0;0;0;33;0;0;0;0.0;0.0;0.0;0.0
02;2021-01-07;263;1;0;0;296;1;0;0;0.1;0.0;0.0;0.0
02;2021-01-08;502;1;0;0;798;2;0;0;0.2;0.0;0.0;0.0
02;2021-01-09;77;0;0;0;875;2;0;0;0.2;0.0;0.0;0.0
02;2021-01-10;52;0;0;0;927;2;0;0;0.2;0.0;0.0;0.0
02;2021-01-11;267;0;0;0;1194;2;0;0;0.2;0.0;0.0;0.0
02;2021-01-12;356;1;0;0;1550;3;0;0;0.3;0.0;0.0;0.0
02;2021-01-13;458;4;0;0;2008;7;0;0;0.4;0.0;0.0;0.0
02;2021-01-14;655;9;0;0;2663;16;0;0;0.5;0.0;0.0;0.0
02;2021-01-15;615;7;0;0;3278;23;0;0;0.6;0.0;0.0;0.0
02;2021-01-16;315;5;0;0;3593;28;0;0;0.7;0.0;0.0;0.0
02;2021-01-17;56;0;0;0;3649;28;0;0;0.7;0.0;0.0;0.0
02;2021-01-18;757;8;0;0;4406;36;0;0;0.8;0.0;0.0;0.0
02;2021-01-19;936;5;0;0;5342;41;0;0;1.0;0.0;0.0;0.0
02;2021-01-20;1319;7;0;0;6661;48;0;0;1.3;0.0;0.0;0.0
02;2021-01-21;2339;10;0;0;9000;58;0;0;1.7;0.0;0.0;0.0
02;2021-01-22;1375;6;0;0;10375;64;0;0;2.0;0.0;0.0;0.0
02;2021-01-23;296;4;0;0;10671;68;0;0;2.0;0.0;0.0;0.0
02;2021-01-24;61;1;0;0;10732;69;0;0;2.0;0.0;0.0;0.0
02;2021-01-25;433;13;0;0;11165;82;0;0;2.1;0.0;0.0;0.0
02;2021-01-26;649;18;0;0;11814;100;0;0;2.2;0.0;0.0;0.0
02;2021-01-27;188;5;0;0;12002;105;0;0;2.3;0.0;0.0;0.0
02;2021-01-28;113;232;0;0;12115;337;0;0;2.3;0.1;0.0;0.0
02;2021-01-29;142;440;0;0;12257;777;0;0;2.3;0.1;0.0;0.0
02;2021-01-30;13;15;0;0;12270;792;0;0;2.3;0.2;0.0;0.0
02;2021-01-31;1;6;0;0;12271;798;0;0;2.3;0.2;0.0;0.0
02;2021-02-01;19;202;0;0;12290;1000;0;0;2.3;0.2;0.0;0.0
02;2021-02-02;71;305;0;0;12361;1305;0;0;2.3;0.2;0.0;0.0
02;2021-02-03;141;335;0;0;12502;1640;0;0;2.4;0.3;0.0;0.0
02;2021-02-04;259;360;0;0;12761;2000;0;0;2.4;0.4;0.0;0.0
02;2021-02-05;235;434;0;0;12996;2434;0;0;2.5;0.5;0.0;0.0
02;2021-02-06;65;161;0;0;13061;2595;0;0;2.5;0.5;0.0;0.0
02;2021-02-07;8;1;0;0;13069;2596;0;0;2.5;0.5;0.0;0.0
02;2021-02-08;296;443;0;0;13365;3039;0;0;2.5;0.6;0.0;0.0
02;2021-02-09;328;685;0;0;13693;3724;0;0;2.6;0.7;0.0;0.0
02;2021-02-10;467;1012;0;0;14160;4736;0;0;2.7;0.9;0.0;0.0
02;2021-02-11;883;1732;0;0;15043;6468;0;0;2.9;1.2;0.0;0.0
02;2021-02-12;836;1010;0;0;15879;7478;0;0;3.0;1.4;0.0;0.0
02;2021-02-13;281;150;0;0;16160;7628;0;0;3.1;1.5;0.0;0.0
02;2021-02-14;1;3;0;0;16161;7631;0;0;3.1;1.5;0.0;0.0
02;2021-02-15;338;686;0;0;16499;8317;0;0;3.1;1.6;0.0;0.0
02;2021-02-16;424;552;0;0;16923;8869;0;0;3.2;1.7;0.0;0.0
02;2021-02-17;502;629;0;0;17425;9498;0;0;3.3;1.8;0.0;0.0
02;2021-02-18;522;436;0;0;17947;9934;0;0;3.4;1.9;0.0;0.0
02;2021-02-19;444;544;0;0;18391;10478;0;0;3.5;2.0;0.0;0.0
02;2021-02-20;365;199;0;0;18756;10677;0;0;3.6;2.0;0.0;0.0
02;2021-02-21;31;19;0;0;18787;10696;0;0;3.6;2.0;0.0;0.0
02;2021-02-22;368;333;0;0;19155;11029;0;0;3.6;2.1;0.0;0.0
02;2021-02-23;444;375;0;0;19599;11404;0;0;3.7;2.2;0.0;0.0
02;2021-02-24;609;170;0;0;20208;11574;0;0;3.8;2.2;0.0;0.0
02;2021-02-25;885;185;0;0;21093;11759;0;0;4.0;2.2;0.0;0.0
02;2021-02-26;837;118;0;0;21930;11877;0;0;4.2;2.3;0.0;0.0
02;2021-02-27;456;25;0;0;22386;11902;0;0;4.3;2.3;0.0;0.0
02;2021-02-28;50;0;0;0;22436;11902;0;0;4.3;2.3;0.0;0.0
02;2021-03-01;666;33;0;0;23102;11935;0;0;4.4;2.3;0.0;0.0
02;2021-03-02;1000;160;0;0;24102;12095;0;0;4.6;2.3;0.0;0.0
02;2021-03-03;769;205;0;0;24871;12300;0;0;4.7;2.3;0.0;0.0
02;2021-03-04;1190;641;0;0;26061;12941;0;0;5.0;2.5;0.0;0.0
02;2021-03-05;1099;519;0;0;27160;13460;0;0;5.2;2.6;0.0;0.0
02;2021-03-06;2179;118;0;0;29339;13578;0;0;5.6;2.6;0.0;0.0
02;2021-03-07;1496;60;0;0;30835;13638;0;0;5.9;2.6;0.0;0.0
02;2021-03-08;610;353;0;0;31445;13991;0;0;6.0;2.7;0.0;0.0
02;2021-03-09;1017;416;0;0;32462;14407;0;0;6.2;2.7;0.0;0.0
02;2021-03-10;926;454;0;0;33388;14861;0;0;6.3;2.8;0.0;0.0
02;2021-03-11;1368;387;0;0;34756;15248;0;0;6.6;2.9;0.0;0.0
02;2021-03-12;1768;417;0;0;36524;15665;0;0;6.9;3.0;0.0;0.0
02;2021-03-13;2656;247;0;0;39180;15912;0;0;7.4;3.0;0.0;0.0
02;2021-03-14;1392;43;0;0;40572;15955;0;0;7.7;3.0;0.0;0.0
02;2021-03-15;637;408;0;0;41209;16363;0;0;7.8;3.1;0.0;0.0
02;2021-03-16;884;412;0;0;42093;16775;0;0;8.0;3.2;0.0;0.0
02;2021-03-17;792;463;0;0;42885;17238;0;0;8.2;3.3;0.0;0.0
02;2021-03-18;692;648;0;0;43577;17886;0;0;8.3;3.4;0.0;0.0
02;2021-03-19;1251;307;0;0;44828;18193;0;0;8.5;3.5;0.0;0.0
02;2021-03-20;2473;164;0;0;47301;18357;0;0;9.0;3.5;0.0;0.0
02;2021-03-21;1406;77;0;0;48707;18434;0;0;9.3;3.5;0.0;0.0
02;2021-03-22;803;495;0;0;49510;18929;0;0;9.4;3.6;0.0;0.0
02;2021-03-23;1271;551;0;0;50781;19480;0;0;9.7;3.7;0.0;0.0
02;2021-03-24;1675;508;0;0;52456;19988;0;0;10.0;3.8;0.0;0.0
02;2021-03-25;1840;620;0;0;54296;20608;0;0;10.3;3.9;0.0;0.0
02;2021-03-26;2508;504;0;0;56804;21112;0;0;10.8;4.0;0.0;0.0
02;2021-03-27;2526;158;0;0;59330;21270;0;0;11.3;4.0;0.0;0.0
02;2021-03-28;694;40;0;0;60024;21310;0;0;11.4;4.1;0.0;0.0
02;2021-03-29;1119;841;0;0;61143;22151;0;0;11.6;4.2;0.0;0.0
02;2021-03-30;1633;845;0;0;62776;22996;0;0;11.9;4.4;0.0;0.0
02;2021-03-31;1406;742;0;0;64182;23738;0;0;12.2;4.5;0.0;0.0
02;2021-04-01;1409;881;0;0;65591;24619;0;0;12.5;4.7;0.0;0.0
02;2021-04-02;1349;1210;0;0;66940;25829;0;0;12.7;4.9;0.0;0.0
02;2021-04-03;2645;879;0;0;69585;26708;0;0;13.2;5.1;0.0;0.0
02;2021-04-04;729;243;0;0;70314;26951;0;0;13.4;5.1;0.0;0.0
02;2021-04-05;1537;133;0;0;71851;27084;0;0;13.7;5.1;0.0;0.0
02;2021-04-06;1566;879;0;0;73417;27963;0;0;14.0;5.3;0.0;0.0
02;2021-04-07;1862;792;0;0;75279;28755;0;0;14.3;5.5;0.0;0.0
02;2021-04-08;1986;1151;0;0;77265;29906;0;0;14.7;5.7;0.0;0.0
02;2021-04-09;2572;1149;0;0;79837;31055;0;0;15.2;5.9;0.0;0.0
02;2021-04-10;2555;1212;0;0;82392;32267;0;0;15.7;6.1;0.0;0.0
02;2021-04-11;497;424;0;0;82889;32691;0;0;15.8;6.2;0.0;0.0
02;2021-04-12;1836;643;0;0;84725;33334;0;0;16.1;6.3;0.0;0.0
02;2021-04-13;1706;953;0;0;86431;34287;0;0;16.4;6.5;0.0;0.0
02;2021-04-14;2728;1009;0;0;89159;35296;0;0;16.9;6.7;0.0;0.0
02;2021-04-15;2746;873;0;0;91905;36169;0;0;17.5;6.9;0.0;0.0
02;2021-04-16;2591;1185;0;0;94496;37354;0;0;18.0;7.1;0.0;0.0
02;2021-04-17;1923;2140;0;0;96419;39494;0;0;18.3;7.5;0.0;0.0
02;2021-04-18;276;788;0;0;96695;40282;0;0;18.4;7.7;0.0;0.0
02;2021-04-19;1228;686;0;0;97923;40968;0;0;18.6;7.8;0.0;0.0
02;2021-04-20;1718;847;0;0;99641;41815;0;0;18.9;7.9;0.0;0.0
02;2021-04-21;1666;1112;0;0;101307;42927;0;0;19.3;8.2;0.0;0.0
02;2021-04-22;1884;845;0;0;103191;43772;0;0;19.6;8.3;0.0;0.0
02;2021-04-23;2075;1448;0;0;105266;45220;0;0;20.0;8.6;0.0;0.0
02;2021-04-24;1723;1679;0;0;106989;46899;0;0;20.3;8.9;0.0;0.0
02;2021-04-25;480;302;0;0;107469;47201;0;0;20.4;9.0;0.0;0.0
02;2021-04-26;1401;680;0;0;108870;47881;0;0;20.7;9.1;0.0;0.0
02;2021-04-27;1783;1176;0;0;110653;49057;0;0;21.0;9.3;0.0;0.0
02;2021-04-28;1787;1489;0;0;112440;50546;0;0;21.4;9.6;0.0;0.0
