dep;jour;n_dose1;n_complet;n_cum_dose1;n_cum_complet;couv_dose1;couv_complet
03;2021-01-27;695;10;11208;41;3.4;0.0
03;2021-01-28;1018;44;12226;85;3.7;0.0
03;2021-01-29;855;76;13081;161;3.9;0.0
03;2021-01-30;601;2;13682;163;4.1;0.0
03;2021-01-31;0;0;13682;163;4.1;0.0
03;2021-02-01;160;76;13842;239;4.2;0.1
03;2021-02-02;763;269;14605;508;4.4;0.2
03;2021-02-03;1055;491;15660;999;4.7;0.3
03;2021-02-04;1543;631;17203;1630;5.2;0.5
03;2021-02-05;944;316;18147;1946;5.5;0.6
03;2021-02-06;150;13;18297;1959;5.5;0.6
03;2021-02-07;5;0;18302;1959;5.5;0.6
03;2021-02-08;128;55;18430;2014;5.6;0.6
03;2021-02-09;610;440;19040;2454;5.7;0.7
03;2021-02-10;483;340;19523;2794;5.9;0.8
03;2021-02-11;1023;565;20546;3359;6.2;1.0
03;2021-02-12;1074;551;21620;3910;6.5;1.2
03;2021-02-13;125;168;21745;4078;6.6;1.2
03;2021-02-14;0;1;21745;4079;6.6;1.2
03;2021-02-15;308;865;22053;4944;6.7;1.5
03;2021-02-16;547;1172;22600;6116;6.8;1.8
03;2021-02-17;452;1368;23052;7484;7.0;2.3
03;2021-02-18;366;1273;23418;8757;7.1;2.6
03;2021-02-19;495;801;23913;9558;7.2;2.9
03;2021-02-20;128;185;24041;9743;7.3;2.9
03;2021-02-21;1;1;24042;9744;7.3;2.9
03;2021-02-22;158;205;24200;9949;7.3;3.0
03;2021-02-23;721;948;24921;10897;7.5;3.3
03;2021-02-24;608;1021;25529;11918;7.7;3.6
03;2021-02-25;1090;1836;26619;13754;8.0;4.2
03;2021-02-26;820;1374;27439;15128;8.3;4.6
03;2021-02-27;96;260;27535;15388;8.3;4.6
03;2021-02-28;0;15;27535;15403;8.3;4.6
03;2021-03-01;178;240;27713;15643;8.4;4.7
03;2021-03-02;817;662;28530;16305;8.6;4.9
03;2021-03-03;893;440;29423;16745;8.9;5.1
03;2021-03-04;1526;577;30949;17322;9.3;5.2
03;2021-03-05;1119;718;32068;18040;9.7;5.4
03;2021-03-06;913;104;32981;18144;10.0;5.5
03;2021-03-07;2;0;32983;18144;10.0;5.5
03;2021-03-08;237;248;33220;18392;10.0;5.6
03;2021-03-09;1015;432;34235;18824;10.3;5.7
03;2021-03-10;938;542;35173;19366;10.6;5.8
03;2021-03-11;1675;637;36848;20003;11.1;6.0
03;2021-03-12;1300;865;38148;20868;11.5;6.3
03;2021-03-13;861;106;39009;20974;11.8;6.3
03;2021-03-14;2;9;39011;20983;11.8;6.3
03;2021-03-15;249;201;39260;21184;11.8;6.4
03;2021-03-16;650;399;39910;21583;12.0;6.5
03;2021-03-17;1296;432;41206;22015;12.4;6.6
03;2021-03-18;1720;383;42926;22398;13.0;6.8
03;2021-03-19;1727;355;44653;22753;13.5;6.9
03;2021-03-20;301;19;44954;22772;13.6;6.9
03;2021-03-21;0;0;44954;22772;13.6;6.9
03;2021-03-22;222;395;45176;23167;13.6;7.0
03;2021-03-23;1350;345;46526;23512;14.0;7.1
03;2021-03-24;1814;351;48340;23863;14.6;7.2
03;2021-03-25;2365;547;50705;24410;15.3;7.4
03;2021-03-26;2232;431;52937;24841;16.0;7.5
03;2021-03-27;816;20;53753;24861;16.2;7.5
03;2021-03-28;1;39;53754;24900;16.2;7.5
03;2021-03-29;657;174;54411;25074;16.4;7.6
03;2021-03-30;1906;437;56317;25511;17.0;7.7
03;2021-03-31;1010;991;57327;26502;17.3;8.0
03;2021-04-01;1329;1100;58656;27602;17.7;8.3
03;2021-04-02;1706;595;60362;28197;18.2;8.5
03;2021-04-03;365;94;60727;28291;18.3;8.5
03;2021-04-04;1;0;60728;28291;18.3;8.5
03;2021-04-05;15;14;60743;28305;18.3;8.5
03;2021-04-06;1068;403;61811;28708;18.7;8.7
03;2021-04-07;1541;497;63352;29205;19.1;8.8
03;2021-04-08;2116;472;65468;29677;19.8;9.0
03;2021-04-09;2046;1143;67514;30820;20.4;9.3
03;2021-04-10;1009;67;68523;30887;20.7;9.3
03;2021-04-11;478;8;69001;30895;20.8;9.3
03;2021-04-12;982;214;69983;31109;21.1;9.4
03;2021-04-13;1868;952;71851;32061;21.7;9.7
03;2021-04-14;2325;1188;74176;33249;22.4;10.0
03;2021-04-15;2615;1374;76791;34623;23.2;10.5
03;2021-04-16;2829;1148;79620;35771;24.0;10.8
03;2021-04-17;1081;433;80701;36204;24.4;10.9
03;2021-04-18;0;0;80701;36204;24.4;10.9
03;2021-04-19;1189;579;81890;36783;24.7;11.1
03;2021-04-20;1749;1257;83639;38040;25.2;11.5
03;2021-04-21;1123;1287;84762;39327;25.6;11.9
03;2021-04-22;1673;973;86435;40300;26.1;12.2
03;2021-04-23;2468;1220;88903;41520;26.8;12.5
03;2021-04-24;1302;892;90205;42412;27.2;12.8
03;2021-04-25;350;10;90555;42422;27.3;12.8
03;2021-04-26;1329;447;91884;42869;27.7;12.9
03;2021-04-27;1764;1492;93648;44361;28.3;13.4
03;2021-04-28;1930;1088;95578;45449;28.8;13.7
03;2021-04-29;2370;1215;97948;46664;29.6;14.1
03;2021-04-30;1930;784;99878;47448;30.1;14.3
03;2021-05-01;437;477;100315;47925;30.3;14.5
03;2021-05-02;1;1;100316;47926;30.3;14.5
03;2021-05-03;1904;762;102220;48688;30.9;14.7
03;2021-05-04;2840;1604;105060;50292;31.7;15.2
03;2021-05-05;2599;1305;107659;51597;32.5;15.6
03;2021-05-06;3090;2001;110749;53598;33.4;16.2
03;2021-05-07;4724;1772;115473;55370;34.9;16.7
03;2021-05-08;658;377;116131;55747;35.1;16.8
03;2021-05-09;48;513;116179;56260;35.1;17.0
03;2021-05-10;1891;1460;118070;57720;35.6;17.4
03;2021-05-11;3894;1818;121964;59538;36.8;18.0
03;2021-05-12;2902;1514;124866;61052;37.7;18.4
03;2021-05-13;4363;386;129229;61438;39.0;18.5
03;2021-05-14;3636;1671;132865;63109;40.1;19.0
03;2021-05-15;1942;487;134807;63596;40.7;19.2
03;2021-05-16;517;56;135324;63652;40.8;19.2
03;2021-05-17;1272;858;136596;64510;41.2;19.5
03;2021-05-18;3022;1485;139618;65995;42.1;19.9
03;2021-05-19;2606;955;142224;66950;42.9;20.2
03;2021-05-20;3318;1110;145542;68060;43.9;20.5
03;2021-05-21;4167;1271;149709;69331;45.2;20.9
03;2021-05-22;2005;347;151714;69678;45.8;21.0
03;2021-05-23;635;71;152349;69749;46.0;21.1
03;2021-05-24;2642;201;154991;69950;46.8;21.1
03;2021-05-25;3057;1667;158048;71617;47.7;21.6
03;2021-05-26;2270;1035;160318;72652;48.4;21.9
03;2021-05-27;2933;1115;163251;73767;49.3;22.3
03;2021-05-28;3819;2259;167070;76026;50.4;22.9
03;2021-05-29;1740;590;168810;76616;51.0;23.1
03;2021-05-30;243;17;169053;76633;51.0;23.1
03;2021-05-31;686;569;169739;77202;51.2;23.3
03;2021-06-01;2285;2351;172024;79553;51.9;24.0
03;2021-06-02;1504;1743;173528;81296;52.4;24.5
03;2021-06-03;2043;2750;175571;84046;53.0;25.4
03;2021-06-04;1667;2492;177238;86538;53.5;26.1
03;2021-06-05;1076;1142;178314;87680;53.8;26.5
03;2021-06-06;55;7;178369;87687;53.8;26.5
03;2021-06-07;780;1808;179149;89495;54.1;27.0
03;2021-06-08;1495;2549;180644;92044;54.5;27.8
03;2021-06-09;1241;1861;181885;93905;54.9;28.3
03;2021-06-10;1307;2110;183192;96015;55.3;29.0
03;2021-06-11;1401;3439;184593;99454;55.7;30.0
03;2021-06-12;825;820;185418;100274;56.0;30.3
03;2021-06-13;19;10;185437;100284;56.0;30.3
03;2021-06-14;375;2178;185812;102462;56.1;30.9
03;2021-06-15;1209;3837;187021;106299;56.4;32.1
03;2021-06-16;752;2877;187773;109176;56.7;33.0
03;2021-06-17;1033;3329;188806;112505;57.0;34.0
03;2021-06-18;1049;3982;189855;116487;57.3;35.2
03;2021-06-19;633;1614;190488;118101;57.5;35.6
03;2021-06-20;9;3;190497;118104;57.5;35.6
03;2021-06-21;417;2633;190914;120737;57.6;36.4
04;2020-12-27;0;0;0;0;0.0;0.0
04;2020-12-28;0;0;0;0;0.0;0.0
04;2020-12-29;0;0;0;0;0.0;0.0
04;2020-12-30;0;0;0;0;0.0;0.0
04;2020-12-31;0;0;0;0;0.0;0.0
04;2021-01-01;0;0;0;0;0.0;0.0
04;2021-01-02;0;0;0;0;0.0;0.0
04;2021-01-03;0;0;0;0;0.0;0.0
04;2021-01-04;0;0;0;0;0.0;0.0
04;2021-01-05;4;0;4;0;0.0;0.0
04;2021-01-06;0;0;4;0;0.0;0.0
04;2021-01-07;61;0;65;0;0.0;0.0
04;2021-01-08;88;0;153;0;0.1;0.0
04;2021-01-09;56;0;209;0;0.1;0.0
04;2021-01-10;0;0;209;0;0.1;0.0
04;2021-01-11;76;0;285;0;0.2;0.0
04;2021-01-12;419;1;704;1;0.4;0.0
04;2021-01-13;245;0;949;1;0.6;0.0
04;2021-01-14;90;2;1039;3;0.6;0.0
04;2021-01-15;165;1;1204;4;0.7;0.0
04;2021-01-16;104;2;1308;6;0.8;0.0
04;2021-01-17;14;0;1322;6;0.8;0.0
04;2021-01-18;235;9;1557;15;0.9;0.0
04;2021-01-19;466;3;2023;18;1.2;0.0
04;2021-01-20;570;4;2593;22;1.6;0.0
04;2021-01-21;612;5;3205;27;1.9;0.0
04;2021-01-22;637;1;3842;28;2.3;0.0
04;2021-01-23;109;0;3951;28;2.4;0.0
04;2021-01-24;0;0;3951;28;2.4;0.0
04;2021-01-25;239;0;4190;28;2.5;0.0
04;2021-01-26;656;0;4846;28;2.9;0.0
04;2021-01-27;480;0;5326;28;3.2;0.0
04;2021-01-28;665;20;5991;48;3.6;0.0
04;2021-01-29;367;41;6358;89;3.8;0.1
04;2021-01-30;65;41;6423;130;3.9;0.1
04;2021-01-31;1;5;6424;135;3.9;0.1
04;2021-02-01;233;149;6657;284;4.0;0.2
04;2021-02-02;528;222;7185;506;4.3;0.3
04;2021-02-03;367;162;7552;668;4.6;0.4
04;2021-02-04;355;52;7907;720;4.8;0.4
04;2021-02-05;377;224;8284;944;5.0;0.6
04;2021-02-06;49;97;8333;1041;5.0;0.6
04;2021-02-07;1;22;8334;1063;5.0;0.6
04;2021-02-08;163;71;8497;1134;5.1;0.7
04;2021-02-09;193;144;8690;1278;5.3;0.8
04;2021-02-10;252;171;8942;1449;5.4;0.9
04;2021-02-11;363;293;9305;1742;5.6;1.1
04;2021-02-12;292;321;9597;2063;5.8;1.2
04;2021-02-13;26;94;9623;2157;5.8;1.3
04;2021-02-14;0;0;9623;2157;5.8;1.3
04;2021-02-15;31;165;9654;2322;5.8;1.4
04;2021-02-16;82;521;9736;2843;5.9;1.7
04;2021-02-17;67;431;9803;3274;5.9;2.0
04;2021-02-18;45;613;9848;3887;6.0;2.4
04;2021-02-19;51;379;9899;4266;6.0;2.6
04;2021-02-20;5;71;9904;4337;6.0;2.6
04;2021-02-21;0;0;9904;4337;6.0;2.6
04;2021-02-22;7;298;9911;4635;6.0;2.8
04;2021-02-23;19;598;9930;5233;6.0;3.2
04;2021-02-24;38;429;9968;5662;6.0;3.4
04;2021-02-25;70;379;10038;6041;6.1;3.7
04;2021-02-26;215;332;10253;6373;6.2;3.9
04;2021-02-27;174;74;10427;6447;6.3;3.9
04;2021-02-28;1;0;10428;6447;6.3;3.9
04;2021-03-01;17;73;10445;6520;6.3;3.9
04;2021-03-02;134;41;10579;6561;6.4;4.0
04;2021-03-03;375;642;10954;7203;6.6;4.4
04;2021-03-04;207;490;11161;7693;6.8;4.7
04;2021-03-05;232;360;11393;8053;6.9;4.9
04;2021-03-06;911;62;12304;8115;7.4;4.9
04;2021-03-07;496;24;12800;8139;7.7;4.9
04;2021-03-08;44;84;12844;8223;7.8;5.0
04;2021-03-09;215;255;13059;8478;7.9;5.1
04;2021-03-10;400;365;13459;8843;8.1;5.4
04;2021-03-11;495;340;13954;9183;8.4;5.6
04;2021-03-12;696;200;14650;9383;8.9;5.7
04;2021-03-13;1076;56;15726;9439;9.5;5.7
04;2021-03-14;459;1;16185;9440;9.8;5.7
04;2021-03-15;92;12;16277;9452;9.9;5.7
04;2021-03-16;74;9;16351;9461;9.9;5.7
04;2021-03-17;531;71;16882;9532;10.2;5.8
04;2021-03-18;814;20;17696;9552;10.7;5.8
04;2021-03-19;722;27;18418;9579;11.1;5.8
04;2021-03-20;158;2;18576;9581;11.2;5.8
04;2021-03-21;0;0;18576;9581;11.2;5.8
04;2021-03-22;105;11;18681;9592;11.3;5.8
04;2021-03-23;240;5;18921;9597;11.5;5.8
04;2021-03-24;1022;46;19943;9643;12.1;5.8
04;2021-03-25;1323;41;21266;9684;12.9;5.9
04;2021-03-26;1448;58;22714;9742;13.7;5.9
04;2021-03-27;262;17;22976;9759;13.9;5.9
04;2021-03-28;2;0;22978;9759;13.9;5.9
04;2021-03-29;676;11;23654;9770;14.3;5.9
04;2021-03-30;1083;140;24737;9910;15.0;6.0
04;2021-03-31;1326;97;26063;10007;15.8;6.1
04;2021-04-01;1129;123;27192;10130;16.5;6.1
04;2021-04-02;1180;102;28372;10232;17.2;6.2
04;2021-04-03;247;20;28619;10252;17.3;6.2
04;2021-04-04;1;0;28620;10252;17.3;6.2
04;2021-04-05;32;0;28652;10252;17.3;6.2
04;2021-04-06;925;139;29577;10391;17.9;6.3
04;2021-04-07;882;426;30459;10817;18.4;6.5
04;2021-04-08;921;695;31380;11512;19.0;7.0
04;2021-04-09;673;413;32053;11925;19.4;7.2
04;2021-04-10;229;192;32282;12117;19.5;7.3
04;2021-04-11;153;65;32435;12182;19.6;7.4
04;2021-04-12;595;97;33030;12279;20.0;7.4
04;2021-04-13;1189;233;34219;12512;20.7;7.6
04;2021-04-14;987;495;35206;13007;21.3;7.9
04;2021-04-15;918;664;36124;13671;21.9;8.3
04;2021-04-16;813;451;36937;14122;22.4;8.5
04;2021-04-17;209;67;37146;14189;22.5;8.6
04;2021-04-18;0;13;37146;14202;22.5;8.6
04;2021-04-19;337;290;37483;14492;22.7;8.8
04;2021-04-20;1002;440;38485;14932;23.3;9.0
04;2021-04-21;652;745;39137;15677;23.7;9.5
04;2021-04-22;758;854;39895;16531;24.1;10.0
04;2021-04-23;692;530;40587;17061;24.6;10.3
04;2021-04-24;160;64;40747;17125;24.7;10.4
04;2021-04-25;0;0;40747;17125;24.7;10.4
04;2021-04-26;170;612;40917;17737;24.8;10.7
04;2021-04-27;393;965;41310;18702;25.0;11.3
04;2021-04-28;431;1083;41741;19785;25.3;12.0
04;2021-04-29;684;1124;42425;20909;25.7;12.7
04;2021-04-30;432;849;42857;21758;25.9;13.2
04;2021-05-01;104;22;42961;21780;26.0;13.2
04;2021-05-02;8;132;42969;21912;26.0;13.3
04;2021-05-03;151;551;43120;22463;26.1;13.6
04;2021-05-04;564;837;43684;23300;26.4;14.1
04;2021-05-05;508;930;44192;24230;26.8;14.7
04;2021-05-06;1159;584;45351;24814;27.5;15.0
04;2021-05-07;657;758;46008;25572;27.9;15.5
04;2021-05-08;47;94;46055;25666;27.9;15.5
04;2021-05-09;0;0;46055;25666;27.9;15.5
04;2021-05-10;465;296;46520;25962;28.2;15.7
04;2021-05-11;1199;904;47719;26866;28.9;16.3
04;2021-05-12;1379;736;49098;27602;29.7;16.7
04;2021-05-13;372;129;49470;27731;29.9;16.8
04;2021-05-14;433;294;49903;28025;30.2;17.0
04;2021-05-15;98;162;50001;28187;30.3;17.1
04;2021-05-16;0;6;50001;28193;30.3;17.1
04;2021-05-17;153;297;50154;28490;30.4;17.2
04;2021-05-18;384;977;50538;29467;30.6;17.8
04;2021-05-19;769;685;51307;30152;31.1;18.3
04;2021-05-20;1248;544;52555;30696;31.8;18.6
04;2021-05-21;845;785;53400;31481;32.3;19.1
04;2021-05-22;105;146;53505;31627;32.4;19.1
04;2021-05-23;0;1;53505;31628;32.4;19.1
04;2021-05-24;0;36;53505;31664;32.4;19.2
04;2021-05-25;861;597;54366;32261;32.9;19.5
04;2021-05-26;1011;782;55377;33043;33.5;20.0
04;2021-05-27;1351;630;56728;33673;34.3;20.4
04;2021-05-28;1097;652;57825;34325;35.0;20.8
04;2021-05-29;89;394;57914;34719;35.1;21.0
04;2021-05-30;0;1;57914;34720;35.1;21.0
04;2021-05-31;415;418;58329;35138;35.3;21.3
04;2021-06-01;629;630;58958;35768;35.7;21.7
04;2021-06-02;854;1067;59812;36835;36.2;22.3
04;2021-06-03;1190;859;61002;37694;36.9;22.8
04;2021-06-04;973;772;61975;38466;37.5;23.3
04;2021-06-05;138;201;62113;38667;37.6;23.4
04;2021-06-06;4;12;62117;38679;37.6;23.4
04;2021-06-07;562;319;62679;38998;37.9;23.6
04;2021-06-08;829;594;63508;39592;38.4;24.0
04;2021-06-09;1138;686;64646;40278;39.1;24.4
04;2021-06-10;1133;580;65779;40858;39.8;24.7
04;2021-06-11;940;611;66719;41469;40.4;25.1
04;2021-06-12;208;147;66927;41616;40.5;25.2
04;2021-06-13;0;1;66927;41617;40.5;25.2
04;2021-06-14;474;303;67401;41920;40.8;25.4
04;2021-06-15;632;1002;68033;42922;41.2;26.0
04;2021-06-16;1006;782;69039;43704;41.8;26.5
04;2021-06-17;992;957;70031;44661;42.4;27.0
04;2021-06-18;746;881;70777;45542;42.8;27.6
04;2021-06-19;38;85;70815;45627;42.9;27.6
04;2021-06-20;6;8;70821;45635;42.9;27.6
04;2021-06-21;302;615;71123;46250;43.1;28.0
05;2020-12-27;0;0;0;0;0.0;0.0
05;2020-12-28;1;0;1;0;0.0;0.0
05;2020-12-29;1;0;2;0;0.0;0.0
05;2020-12-30;0;0;2;0;0.0;0.0
05;2020-12-31;0;0;2;0;0.0;0.0
05;2021-01-01;1;0;3;0;0.0;0.0
05;2021-01-02;2;0;5;0;0.0;0.0
05;2021-01-03;1;0;6;0;0.0;0.0
05;2021-01-04;2;0;8;0;0.0;0.0
05;2021-01-05;0;0;8;0;0.0;0.0
05;2021-01-06;20;0;28;0;0.0;0.0
05;2021-01-07;128;0;156;0;0.1;0.0
05;2021-01-08;146;0;302;0;0.2;0.0
05;2021-01-09;11;0;313;0;0.2;0.0
05;2021-01-10;0;0;313;0;0.2;0.0
05;2021-01-11;43;0;356;0;0.3;0.0
05;2021-01-12;105;0;461;0;0.3;0.0
05;2021-01-13;138;0;599;0;0.4;0.0
05;2021-01-14;167;0;766;0;0.5;0.0
05;2021-01-15;128;1;894;1;0.6;0.0
05;2021-01-16;12;0;906;1;0.6;0.0
05;2021-01-17;0;0;906;1;0.6;0.0
05;2021-01-18;224;0;1130;1;0.8;0.0
05;2021-01-19;226;0;1356;1;1.0;0.0
05;2021-01-20;212;0;1568;1;1.1;0.0
05;2021-01-21;255;0;1823;1;1.3;0.0
05;2021-01-22;194;0;2017;1;1.4;0.0
05;2021-01-23;112;0;2129;1;1.5;0.0
05;2021-01-24;0;0;2129;1;1.5;0.0
05;2021-01-25;313;0;2442;1;1.7;0.0
05;2021-01-26;485;0;2927;1;2.1;0.0
05;2021-01-27;389;4;3316;5;2.3;0.0
05;2021-01-28;361;55;3677;60;2.6;0.0
05;2021-01-29;363;112;4040;172;2.8;0.1
05;2021-01-30;97;8;4137;180;2.9;0.1
05;2021-01-31;3;0;4140;180;2.9;0.1
05;2021-02-01;174;21;4314;201;3.0;0.1
05;2021-02-02;186;122;4500;323;3.2;0.2
05;2021-02-03;204;65;4704;388;3.3;0.3
05;2021-02-04;197;128;4901;516;3.5;0.4
05;2021-02-05;183;111;5084;627;3.6;0.4
05;2021-02-06;72;23;5156;650;3.6;0.5
05;2021-02-07;0;5;5156;655;3.6;0.5
05;2021-02-08;84;125;5240;780;3.7;0.6
05;2021-02-09;97;117;5337;897;3.8;0.6
05;2021-02-10;81;178;5418;1075;3.8;0.8
05;2021-02-11;87;137;5505;1212;3.9;0.9
05;2021-02-12;84;150;5589;1362;3.9;1.0
05;2021-02-13;75;33;5664;1395;4.0;1.0
05;2021-02-14;0;0;5664;1395;4.0;1.0
05;2021-02-15;96;193;5760;1588;4.1;1.1
05;2021-02-16;110;287;5870;1875;4.1;1.3
05;2021-02-17;136;233;6006;2108;4.2;1.5
05;2021-02-18;154;299;6160;2407;4.3;1.7
05;2021-02-19;158;322;6318;2729;4.5;1.9
05;2021-02-20;31;87;6349;2816;4.5;2.0
05;2021-02-21;0;0;6349;2816;4.5;2.0
05;2021-02-22;70;244;6419;3060;4.5;2.2
05;2021-02-23;18;238;6437;3298;4.5;2.3
05;2021-02-24;21;196;6458;3494;4.6;2.5
05;2021-02-25;56;178;6514;3672;4.6;2.6
05;2021-02-26;144;215;6658;3887;4.7;2.7
05;2021-02-27;65;171;6723;4058;4.7;2.9
05;2021-02-28;10;0;6733;4058;4.7;2.9
05;2021-03-01;90;164;6823;4222;4.8;3.0
05;2021-03-02;92;196;6915;4418;4.9;3.1
05;2021-03-03;111;223;7026;4641;5.0;3.3
05;2021-03-04;241;163;7267;4804;5.1;3.4
05;2021-03-05;575;183;7842;4987;5.5;3.5
05;2021-03-06;668;53;8510;5040;6.0;3.6
05;2021-03-07;515;16;9025;5056;6.4;3.6
05;2021-03-08;557;131;9582;5187;6.8;3.7
05;2021-03-09;517;154;10099;5341;7.1;3.8
05;2021-03-10;496;135;10595;5476;7.5;3.9
05;2021-03-11;371;126;10966;5602;7.7;4.0
05;2021-03-12;435;82;11401;5684;8.0;4.0
05;2021-03-13;791;78;12192;5762;8.6;4.1
05;2021-03-14;667;3;12859;5765;9.1;4.1
05;2021-03-15;353;125;13212;5890;9.3;4.2
05;2021-03-16;148;138;13360;6028;9.4;4.3
05;2021-03-17;261;119;13621;6147;9.6;4.3
05;2021-03-18;363;34;13984;6181;9.9;4.4
05;2021-03-19;450;58;14434;6239;10.2;4.4
05;2021-03-20;167;32;14601;6271;10.3;4.4
05;2021-03-21;0;0;14601;6271;10.3;4.4
05;2021-03-22;716;26;15317;6297;10.8;4.4
05;2021-03-23;804;6;16121;6303;11.4;4.4
05;2021-03-24;786;68;16907;6371;11.9;4.5
05;2021-03-25;898;45;17805;6416;12.6;4.5
05;2021-03-26;1017;37;18822;6453;13.3;4.6
05;2021-03-27;466;31;19288;6484;13.6;4.6
05;2021-03-28;10;0;19298;6484;13.6;4.6
05;2021-03-29;903;58;20201;6542;14.3;4.6
05;2021-03-30;1141;64;21342;6606;15.1;4.7
05;2021-03-31;823;243;22165;6849;15.6;4.8
05;2021-04-01;896;234;23061;7083;16.3;5.0
05;2021-04-02;665;374;23726;7457;16.7;5.3
05;2021-04-03;549;180;24275;7637;17.1;5.4
05;2021-04-04;350;59;24625;7696;17.4;5.4
05;2021-04-05;154;11;24779;7707;17.5;5.4
05;2021-04-06;643;260;25422;7967;17.9;5.6
05;2021-04-07;773;321;26195;8288;18.5;5.8
05;2021-04-08;729;328;26924;8616;19.0;6.1
05;2021-04-09;880;388;27804;9004;19.6;6.4
05;2021-04-10;713;380;28517;9384;20.1;6.6
05;2021-04-11;190;174;28707;9558;20.3;6.7
05;2021-04-12;731;256;29438;9814;20.8;6.9
05;2021-04-13;917;213;30355;10027;21.4;7.1
05;2021-04-14;665;324;31020;10351;21.9;7.3
05;2021-04-15;763;398;31783;10749;22.4;7.6
05;2021-04-16;726;404;32509;11153;22.9;7.9
05;2021-04-17;668;237;33177;11390;23.4;8.0
05;2021-04-18;305;22;33482;11412;23.6;8.1
05;2021-04-19;363;533;33845;11945;23.9;8.4
05;2021-04-20;478;622;34323;12567;24.2;8.9
05;2021-04-21;492;627;34815;13194;24.6;9.3
05;2021-04-22;383;546;35198;13740;24.8;9.7
05;2021-04-23;522;648;35720;14388;25.2;10.1
05;2021-04-24;345;380;36065;14768;25.4;10.4
05;2021-04-25;286;19;36351;14787;25.6;10.4
05;2021-04-26;357;705;36708;15492;25.9;10.9
05;2021-04-27;656;749;37364;16241;26.4;11.5
05;2021-04-28;466;718;37830;16959;26.7;12.0
05;2021-04-29;702;748;38532;17707;27.2;12.5
05;2021-04-30;505;752;39037;18459;27.5;13.0
05;2021-05-01;137;110;39174;18569;27.6;13.1
05;2021-05-02;265;110;39439;18679;27.8;13.2
05;2021-05-03;455;495;39894;19174;28.1;13.5
05;2021-05-04;382;501;40276;19675;28.4;13.9
05;2021-05-05;463;670;40739;20345;28.7;14.4
05;2021-05-06;645;711;41384;21056;29.2;14.9
05;2021-05-07;595;801;41979;21857;29.6;15.4
05;2021-05-08;479;174;42458;22031;30.0;15.5
05;2021-05-09;208;57;42666;22088;30.1;15.6
05;2021-05-10;497;689;43163;22777;30.4;16.1
05;2021-05-11;664;911;43827;23688;30.9;16.7
05;2021-05-12;641;733;44468;24421;31.4;17.2
05;2021-05-13;956;114;45424;24535;32.0;17.3
05;2021-05-14;821;487;46245;25022;32.6;17.7
05;2021-05-15;1034;351;47279;25373;33.4;17.9
05;2021-05-16;232;52;47511;25425;33.5;17.9
05;2021-05-17;482;433;47993;25858;33.9;18.2
05;2021-05-18;511;419;48504;26277;34.2;18.5
05;2021-05-19;724;457;49228;26734;34.7;18.9
05;2021-05-20;741;428;49969;27162;35.3;19.2
05;2021-05-21;701;508;50670;27670;35.7;19.5
05;2021-05-22;605;238;51275;27908;36.2;19.7
05;2021-05-23;276;60;51551;27968;36.4;19.7
05;2021-05-24;508;154;52059;28122;36.7;19.8
05;2021-05-25;509;481;52568;28603;37.1;20.2
05;2021-05-26;689;355;53257;28958;37.6;20.4
05;2021-05-27;796;571;54053;29529;38.1;20.8
05;2021-05-28;662;645;54715;30174;38.6;21.3
05;2021-05-29;568;543;55283;30717;39.0;21.7
05;2021-05-30;208;81;55491;30798;39.1;21.7
05;2021-05-31;572;496;56063;31294;39.5;22.1
05;2021-06-01;582;580;56645;31874;40.0;22.5
05;2021-06-02;676;699;57321;32573;40.4;23.0
05;2021-06-03;707;651;58028;33224;40.9;23.4
05;2021-06-04;1013;821;59041;34045;41.6;24.0
05;2021-06-05;803;504;59844;34549;42.2;24.4
05;2021-06-06;197;88;60041;34637;42.4;24.4
05;2021-06-07;601;839;60642;35476;42.8;25.0
05;2021-06-08;701;657;61343;36133;43.3;25.5
05;2021-06-09;644;776;61987;36909;43.7;26.0
05;2021-06-10;525;710;62512;37619;44.1;26.5
05;2021-06-11;759;717;63271;38336;44.6;27.0
05;2021-06-12;587;482;63858;38818;45.0;27.4
05;2021-06-13;110;90;63968;38908;45.1;27.4
05;2021-06-14;397;672;64365;39580;45.4;27.9
05;2021-06-15;539;913;64904;40493;45.8;28.6
05;2021-06-16;431;673;65335;41166;46.1;29.0
05;2021-06-17;356;798;65691;41964;46.3;29.6
05;2021-06-18;394;725;66085;42689;46.6;30.1
05;2021-06-19;416;574;66501;43263;46.9;30.5
05;2021-06-20;61;77;66562;43340;47.0;30.6
05;2021-06-21;309;642;66871;43982;47.2;31.0
06;2020-12-27;0;0;0;0;0.0;0.0
06;2020-12-28;1;0;1;0;0.0;0.0
06;2020-12-29;0;0;1;0;0.0;0.0
06;2020-12-30;3;0;4;0;0.0;0.0
06;2020-12-31;19;0;23;0;0.0;0.0
06;2021-01-01;8;0;31;0;0.0;0.0
06;2021-01-02;0;0;31;0;0.0;0.0
06;2021-01-03;1;0;32;0;0.0;0.0
06;2021-01-04;131;1;163;1;0.0;0.0
06;2021-01-05;170;1;333;2;0.0;0.0
06;2021-01-06;204;0;537;2;0.0;0.0
06;2021-01-07;491;0;1028;2;0.1;0.0
06;2021-01-08;653;1;1681;3;0.2;0.0
06;2021-01-09;385;1;2066;4;0.2;0.0
06;2021-01-10;71;0;2137;4;0.2;0.0
06;2021-01-11;1119;0;3256;4;0.3;0.0
